block,component,device,latency_ms,order_position,training_seed,variant
1930,end_to_end_policy,cuda,1.727084,3,123,Historical PPO-only Local (No KD)
1930,end_to_end_policy,cuda,2.715616,4,123,Predictive Student (No Switch)
1930,end_to_end_policy,cuda,5.826428,5,123,SwitchGLOBE Exact
1930,end_to_end_policy,cuda,2.451421,6,123,Geo-Residual Student
1930,end_to_end_policy,cuda,3.004184,7,123,Privileged Global Teacher
1931,end_to_end_policy,cuda,1.749085,0,123,Historical PPO-only Local (No KD)
1931,end_to_end_policy,cuda,2.68844,1,123,Predictive Student (No Switch)
1931,end_to_end_policy,cuda,5.879388,2,123,SwitchGLOBE Exact
1931,end_to_end_policy,cuda,2.068722,3,123,FastSwitchGLOBE
1931,end_to_end_policy,cuda,2.453084,4,123,Geo-Residual Student
1931,end_to_end_policy,cuda,1.334178,5,123,Predictive Prior Only
1931,end_to_end_policy,cuda,1.76546,6,123,Historical KD+PPO Local
1931,end_to_end_policy,cuda,3.081953,7,123,Privileged Global Teacher
1932,end_to_end_policy,cuda,1.752227,0,123,Historical KD+PPO Local
1932,end_to_end_policy,cuda,3.035433,1,123,Privileged Global Teacher
1932,end_to_end_policy,cuda,2.069847,2,123,FastSwitchGLOBE
1932,end_to_end_policy,cuda,1.357499,3,123,Predictive Prior Only
1932,end_to_end_policy,cuda,2.687427,4,123,Predictive Student (No Switch)
1932,end_to_end_policy,cuda,1.762552,5,123,Historical PPO-only Local (No KD)
1932,end_to_end_policy,cuda,2.432158,6,123,Geo-Residual Student
1932,end_to_end_policy,cuda,5.909328,7,123,SwitchGLOBE Exact
1933,end_to_end_policy,cuda,2.715505,0,123,Predictive Student (No Switch)
1933,end_to_end_policy,cuda,1.770769,1,123,Historical KD+PPO Local
1933,end_to_end_policy,cuda,1.741548,2,123,Historical PPO-only Local (No KD)
1933,end_to_end_policy,cuda,2.03248,3,123,FastSwitchGLOBE
1933,end_to_end_policy,cuda,2.978983,4,123,Privileged Global Teacher
1933,end_to_end_policy,cuda,2.429313,5,123,Geo-Residual Student
1933,end_to_end_policy,cuda,1.387929,6,123,Predictive Prior Only
1933,end_to_end_policy,cuda,5.884172,7,123,SwitchGLOBE Exact
1934,end_to_end_policy,cuda,2.995311,0,123,Privileged Global Teacher
1934,end_to_end_policy,cuda,2.697696,1,123,Predictive Student (No Switch)
1934,end_to_end_policy,cuda,1.728102,2,123,Historical PPO-only Local (No KD)
1934,end_to_end_policy,cuda,1.323226,3,123,Predictive Prior Only
1934,end_to_end_policy,cuda,5.872661,4,123,SwitchGLOBE Exact
1934,end_to_end_policy,cuda,2.039535,5,123,FastSwitchGLOBE
1934,end_to_end_policy,cuda,2.466134,6,123,Geo-Residual Student
1934,end_to_end_policy,cuda,1.745026,7,123,Historical KD+PPO Local
1935,end_to_end_policy,cuda,1.759529,0,123,Historical KD+PPO Local
1935,end_to_end_policy,cuda,2.038585,1,123,FastSwitchGLOBE
1935,end_to_end_policy,cuda,2.676997,2,123,Predictive Student (No Switch)
1935,end_to_end_policy,cuda,3.02409,3,123,Privileged Global Teacher
1935,end_to_end_policy,cuda,1.371779,4,123,Predictive Prior Only
1935,end_to_end_policy,cuda,5.912595,5,123,SwitchGLOBE Exact
1935,end_to_end_policy,cuda,1.731923,6,123,Historical PPO-only Local (No KD)
1935,end_to_end_policy,cuda,2.467339,7,123,Geo-Residual Student
1936,end_to_end_policy,cuda,2.075575,0,123,FastSwitchGLOBE
1936,end_to_end_policy,cuda,2.976001,1,123,Privileged Global Teacher
1936,end_to_end_policy,cuda,1.749742,2,123,Historical PPO-only Local (No KD)
1936,end_to_end_policy,cuda,2.701923,3,123,Predictive Student (No Switch)
1936,end_to_end_policy,cuda,5.876853,4,123,SwitchGLOBE Exact
1936,end_to_end_policy,cuda,2.487213,5,123,Geo-Residual Student
1936,end_to_end_policy,cuda,1.735835,6,123,Historical KD+PPO Local
1936,end_to_end_policy,cuda,1.35277,7,123,Predictive Prior Only
1937,end_to_end_policy,cuda,2.470257,0,123,Geo-Residual Student
1937,end_to_end_policy,cuda,1.719006,1,123,Historical PPO-only Local (No KD)
1937,end_to_end_policy,cuda,5.856603,2,123,SwitchGLOBE Exact
1937,end_to_end_policy,cuda,1.75619,3,123,Historical KD+PPO Local
1937,end_to_end_policy,cuda,2.72546,4,123,Predictive Student (No Switch)
1937,end_to_end_policy,cuda,3.076826,5,123,Privileged Global Teacher
1937,end_to_end_policy,cuda,2.078024,6,123,FastSwitchGLOBE
1937,end_to_end_policy,cuda,1.335762,7,123,Predictive Prior Only
1938,end_to_end_policy,cuda,2.036376,0,123,FastSwitchGLOBE
1938,end_to_end_policy,cuda,2.45393,1,123,Geo-Residual Student
1938,end_to_end_policy,cuda,1.734404,2,123,Historical KD+PPO Local
1938,end_to_end_policy,cuda,1.341339,3,123,Predictive Prior Only
1938,end_to_end_policy,cuda,1.750457,4,123,Historical PPO-only Local (No KD)
1938,end_to_end_policy,cuda,3.037646,5,123,Privileged Global Teacher
1938,end_to_end_policy,cuda,5.915873,6,123,SwitchGLOBE Exact
1938,end_to_end_policy,cuda,2.710758,7,123,Predictive Student (No Switch)
1939,end_to_end_policy,cuda,2.088778,0,123,FastSwitchGLOBE
1939,end_to_end_policy,cuda,2.475449,1,123,Geo-Residual Student
1939,end_to_end_policy,cuda,1.781761,2,123,Historical KD+PPO Local
1939,end_to_end_policy,cuda,5.953347,3,123,SwitchGLOBE Exact
1939,end_to_end_policy,cuda,1.368138,4,123,Predictive Prior Only
1939,end_to_end_policy,cuda,3.132046,5,123,Privileged Global Teacher
1939,end_to_end_policy,cuda,1.80029,6,123,Historical PPO-only Local (No KD)
1939,end_to_end_policy,cuda,2.768536,7,123,Predictive Student (No Switch)
1940,end_to_end_policy,cuda,2.72868,0,123,Predictive Student (No Switch)
1940,end_to_end_policy,cuda,2.07751,1,123,FastSwitchGLOBE
1940,end_to_end_policy,cuda,2.437591,2,123,Geo-Residual Student
1940,end_to_end_policy,cuda,1.735376,3,123,Historical KD+PPO Local
1940,end_to_end_policy,cuda,1.737783,4,123,Historical PPO-only Local (No KD)
1940,end_to_end_policy,cuda,5.901859,5,123,SwitchGLOBE Exact
1940,end_to_end_policy,cuda,2.988107,6,123,Privileged Global Teacher
1940,end_to_end_policy,cuda,1.335249,7,123,Predictive Prior Only
1941,end_to_end_policy,cuda,2.725665,0,123,Predictive Student (No Switch)
1941,end_to_end_policy,cuda,1.734541,1,123,Historical PPO-only Local (No KD)
1941,end_to_end_policy,cuda,1.33184,2,123,Predictive Prior Only
1941,end_to_end_policy,cuda,2.449668,3,123,Geo-Residual Student
1941,end_to_end_policy,cuda,5.869319,4,123,SwitchGLOBE Exact
1941,end_to_end_policy,cuda,2.997214,5,123,Privileged Global Teacher
1941,end_to_end_policy,cuda,1.748062,6,123,Historical KD+PPO Local
1941,end_to_end_policy,cuda,2.044089,7,123,FastSwitchGLOBE
1942,end_to_end_policy,cuda,2.476071,0,123,Geo-Residual Student
1942,end_to_end_policy,cuda,1.333857,1,123,Predictive Prior Only
1942,end_to_end_policy,cuda,1.754771,2,123,Historical PPO-only Local (No KD)
1942,end_to_end_policy,cuda,2.991502,3,123,Privileged Global Teacher
1942,end_to_end_policy,cuda,2.728609,4,123,Predictive Student (No Switch)
1942,end_to_end_policy,cuda,2.072601,5,123,FastSwitchGLOBE
1942,end_to_end_policy,cuda,5.900104,6,123,SwitchGLOBE Exact
1942,end_to_end_policy,cuda,1.730049,7,123,Historical KD+PPO Local
1943,end_to_end_policy,cuda,2.465743,0,123,Geo-Residual Student
1943,end_to_end_policy,cuda,2.049826,1,123,FastSwitchGLOBE
1943,end_to_end_policy,cuda,1.741751,2,123,Historical PPO-only Local (No KD)
1943,end_to_end_policy,cuda,2.998861,3,123,Privileged Global Teacher
1943,end_to_end_policy,cuda,5.918618,4,123,SwitchGLOBE Exact
1943,end_to_end_policy,cuda,2.69017,5,123,Predictive Student (No Switch)
1943,end_to_end_policy,cuda,1.349845,6,123,Predictive Prior Only
1943,end_to_end_policy,cuda,1.74421,7,123,Historical KD+PPO Local
1944,end_to_end_policy,cuda,2.447259,0,123,Geo-Residual Student
1944,end_to_end_policy,cuda,2.714428,1,123,Predictive Student (No Switch)
1944,end_to_end_policy,cuda,1.725105,2,123,Historical PPO-only Local (No KD)
1944,end_to_end_policy,cuda,2.985544,3,123,Privileged Global Teacher
1944,end_to_end_policy,cuda,2.067482,4,123,FastSwitchGLOBE
1944,end_to_end_policy,cuda,1.707045,5,123,Historical KD+PPO Local
1944,end_to_end_policy,cuda,5.968633,6,123,SwitchGLOBE Exact
1944,end_to_end_policy,cuda,1.373977,7,123,Predictive Prior Only
1945,end_to_end_policy,cuda,2.475658,0,123,Geo-Residual Student
1945,end_to_end_policy,cuda,2.700121,1,123,Predictive Student (No Switch)
1945,end_to_end_policy,cuda,1.774857,2,123,Historical KD+PPO Local
1945,end_to_end_policy,cuda,1.329973,3,123,Predictive Prior Only
1945,end_to_end_policy,cuda,5.902892,4,123,SwitchGLOBE Exact
1945,end_to_end_policy,cuda,2.043382,5,123,FastSwitchGLOBE
1945,end_to_end_policy,cuda,1.738379,6,123,Historical PPO-only Local (No KD)
1945,end_to_end_policy,cuda,2.993107,7,123,Privileged Global Teacher
1946,end_to_end_policy,cuda,1.334969,0,123,Predictive Prior Only
1946,end_to_end_policy,cuda,2.453246,1,123,Geo-Residual Student
1946,end_to_end_policy,cuda,2.029725,2,123,FastSwitchGLOBE
1946,end_to_end_policy,cuda,1.724919,3,123,Historical PPO-only Local (No KD)
1946,end_to_end_policy,cuda,1.731506,4,123,Historical KD+PPO Local
1946,end_to_end_policy,cuda,5.859388,5,123,SwitchGLOBE Exact
1946,end_to_end_policy,cuda,2.98128,6,123,Privileged Global Teacher
1946,end_to_end_policy,cuda,2.724426,7,123,Predictive Student (No Switch)
1947,end_to_end_policy,cuda,5.87339,0,123,SwitchGLOBE Exact
1947,end_to_end_policy,cuda,1.774917,1,123,Historical KD+PPO Local
1947,end_to_end_policy,cuda,2.687492,2,123,Predictive Student (No Switch)
1947,end_to_end_policy,cuda,1.370406,3,123,Predictive Prior Only
1947,end_to_end_policy,cuda,1.732342,4,123,Historical PPO-only Local (No KD)
1947,end_to_end_policy,cuda,2.430469,5,123,Geo-Residual Student
1947,end_to_end_policy,cuda,2.038673,6,123,FastSwitchGLOBE
1947,end_to_end_policy,cuda,2.981633,7,123,Privileged Global Teacher
1948,end_to_end_policy,cuda,1.752953,0,123,Historical PPO-only Local (No KD)
1948,end_to_end_policy,cuda,2.963029,1,123,Privileged Global Teacher
1948,end_to_end_policy,cuda,1.748512,2,123,Historical KD+PPO Local
1948,end_to_end_policy,cuda,2.049497,3,123,FastSwitchGLOBE
1948,end_to_end_policy,cuda,5.880825,4,123,SwitchGLOBE Exact
1948,end_to_end_policy,cuda,1.343557,5,123,Predictive Prior Only
1948,end_to_end_policy,cuda,2.455675,6,123,Geo-Residual Student
1948,end_to_end_policy,cuda,2.700619,7,123,Predictive Student (No Switch)
1949,end_to_end_policy,cuda,2.459153,0,123,Geo-Residual Student
1949,end_to_end_policy,cuda,5.853802,1,123,SwitchGLOBE Exact
1949,end_to_end_policy,cuda,2.029863,2,123,FastSwitchGLOBE
1949,end_to_end_policy,cuda,1.705622,3,123,Historical KD+PPO Local
1949,end_to_end_policy,cuda,1.720836,4,123,Historical PPO-only Local (No KD)
1949,end_to_end_policy,cuda,2.705356,5,123,Predictive Student (No Switch)
1949,end_to_end_policy,cuda,2.964224,6,123,Privileged Global Teacher
1949,end_to_end_policy,cuda,1.333759,7,123,Predictive Prior Only
1950,end_to_end_policy,cuda,1.751468,0,123,Historical KD+PPO Local
1950,end_to_end_policy,cuda,5.880747,1,123,SwitchGLOBE Exact
1950,end_to_end_policy,cuda,2.695112,2,123,Predictive Student (No Switch)
1950,end_to_end_policy,cuda,2.032916,3,123,FastSwitchGLOBE
1950,end_to_end_policy,cuda,2.983138,4,123,Privileged Global Teacher
1950,end_to_end_policy,cuda,2.428051,5,123,Geo-Residual Student
1950,end_to_end_policy,cuda,1.327292,6,123,Predictive Prior Only
1950,end_to_end_policy,cuda,1.740516,7,123,Historical PPO-only Local (No KD)
1951,end_to_end_policy,cuda,1.347703,0,123,Predictive Prior Only
1951,end_to_end_policy,cuda,2.696271,1,123,Predictive Student (No Switch)
1951,end_to_end_policy,cuda,2.025935,2,123,FastSwitchGLOBE
1951,end_to_end_policy,cuda,5.83473,3,123,SwitchGLOBE Exact
1951,end_to_end_policy,cuda,2.981256,4,123,Privileged Global Teacher
1951,end_to_end_policy,cuda,1.741791,5,123,Historical KD+PPO Local
1951,end_to_end_policy,cuda,1.732221,6,123,Historical PPO-only Local (No KD)
1951,end_to_end_policy,cuda,2.417371,7,123,Geo-Residual Student
1952,end_to_end_policy,cuda,2.731279,0,123,Predictive Student (No Switch)
1952,end_to_end_policy,cuda,1.339782,1,123,Predictive Prior Only
1952,end_to_end_policy,cuda,2.443204,2,123,Geo-Residual Student
1952,end_to_end_policy,cuda,5.809952,3,123,SwitchGLOBE Exact
1952,end_to_end_policy,cuda,1.758529,4,123,Historical PPO-only Local (No KD)
1952,end_to_end_policy,cuda,2.021434,5,123,FastSwitchGLOBE
1952,end_to_end_policy,cuda,1.734781,6,123,Historical KD+PPO Local
1952,end_to_end_policy,cuda,3.037486,7,123,Privileged Global Teacher
1953,end_to_end_policy,cuda,2.057253,0,123,FastSwitchGLOBE
1953,end_to_end_policy,cuda,2.450363,1,123,Geo-Residual Student
1953,end_to_end_policy,cuda,2.658069,2,123,Predictive Student (No Switch)
1953,end_to_end_policy,cuda,1.723987,3,123,Historical KD+PPO Local
1953,end_to_end_policy,cuda,1.753476,4,123,Historical PPO-only Local (No KD)
1953,end_to_end_policy,cuda,1.334511,5,123,Predictive Prior Only
1953,end_to_end_policy,cuda,5.895598,6,123,SwitchGLOBE Exact
1953,end_to_end_policy,cuda,2.988123,7,123,Privileged Global Teacher
1954,end_to_end_policy,cuda,1.386018,0,123,Predictive Prior Only
1954,end_to_end_policy,cuda,2.03458,1,123,FastSwitchGLOBE
1954,end_to_end_policy,cuda,2.681817,2,123,Predictive Student (No Switch)
1954,end_to_end_policy,cuda,1.720526,3,123,Historical PPO-only Local (No KD)
1954,end_to_end_policy,cuda,5.870388,4,123,SwitchGLOBE Exact
1954,end_to_end_policy,cuda,2.46219,5,123,Geo-Residual Student
1954,end_to_end_policy,cuda,2.967618,6,123,Privileged Global Teacher
1954,end_to_end_policy,cuda,1.740139,7,123,Historical KD+PPO Local
1955,end_to_end_policy,cuda,1.752921,0,123,Historical PPO-only Local (No KD)
1955,end_to_end_policy,cuda,1.738185,1,123,Historical KD+PPO Local
1955,end_to_end_policy,cuda,2.422355,2,123,Geo-Residual Student
1955,end_to_end_policy,cuda,2.97128,3,123,Privileged Global Teacher
1955,end_to_end_policy,cuda,2.053678,4,123,FastSwitchGLOBE
1955,end_to_end_policy,cuda,1.411159,5,123,Predictive Prior Only
1955,end_to_end_policy,cuda,2.715959,6,123,Predictive Student (No Switch)
1955,end_to_end_policy,cuda,5.988393,7,123,SwitchGLOBE Exact
1956,end_to_end_policy,cuda,2.088001,0,123,FastSwitchGLOBE
1956,end_to_end_policy,cuda,1.737247,1,123,Historical KD+PPO Local
1956,end_to_end_policy,cuda,2.734833,2,123,Predictive Student (No Switch)
1956,end_to_end_policy,cuda,5.878387,3,123,SwitchGLOBE Exact
1956,end_to_end_policy,cuda,2.987507,4,123,Privileged Global Teacher
1956,end_to_end_policy,cuda,1.363084,5,123,Predictive Prior Only
1956,end_to_end_policy,cuda,2.477233,6,123,Geo-Residual Student
1956,end_to_end_policy,cuda,1.738515,7,123,Historical PPO-only Local (No KD)
1957,end_to_end_policy,cuda,2.060412,0,123,FastSwitchGLOBE
1957,end_to_end_policy,cuda,2.680065,1,123,Predictive Student (No Switch)
1957,end_to_end_policy,cuda,2.950266,2,123,Privileged Global Teacher
1957,end_to_end_policy,cuda,5.923956,3,123,SwitchGLOBE Exact
1957,end_to_end_policy,cuda,1.755919,4,123,Historical PPO-only Local (No KD)
1957,end_to_end_policy,cuda,2.48893,5,123,Geo-Residual Student
1957,end_to_end_policy,cuda,1.727116,6,123,Historical KD+PPO Local
1957,end_to_end_policy,cuda,1.335115,7,123,Predictive Prior Only
1958,end_to_end_policy,cuda,5.832165,0,123,SwitchGLOBE Exact
1958,end_to_end_policy,cuda,2.706271,1,123,Predictive Student (No Switch)
1958,end_to_end_policy,cuda,2.433427,2,123,Geo-Residual Student
1958,end_to_end_policy,cuda,1.316766,3,123,Predictive Prior Only
1958,end_to_end_policy,cuda,2.021126,4,123,FastSwitchGLOBE
1958,end_to_end_policy,cuda,2.99241,5,123,Privileged Global Teacher
1958,end_to_end_policy,cuda,1.722347,6,123,Historical KD+PPO Local
1958,end_to_end_policy,cuda,1.73161,7,123,Historical PPO-only Local (No KD)
1959,end_to_end_policy,cuda,1.733883,0,123,Historical KD+PPO Local
1959,end_to_end_policy,cuda,1.697824,1,123,Historical PPO-only Local (No KD)
1959,end_to_end_policy,cuda,2.029479,2,123,FastSwitchGLOBE
1959,end_to_end_policy,cuda,2.459575,3,123,Geo-Residual Student
1959,end_to_end_policy,cuda,1.32209,4,123,Predictive Prior Only
1959,end_to_end_policy,cuda,2.95089,5,123,Privileged Global Teacher
1959,end_to_end_policy,cuda,2.734506,6,123,Predictive Student (No Switch)
1959,end_to_end_policy,cuda,5.862172,7,123,SwitchGLOBE Exact
1960,end_to_end_policy,cuda,5.925344,0,123,SwitchGLOBE Exact
1960,end_to_end_policy,cuda,2.447824,1,123,Geo-Residual Student
1960,end_to_end_policy,cuda,1.737822,2,123,Historical PPO-only Local (No KD)
1960,end_to_end_policy,cuda,3.101684,3,123,Privileged Global Teacher
1960,end_to_end_policy,cuda,2.086346,4,123,FastSwitchGLOBE
1960,end_to_end_policy,cuda,2.737469,5,123,Predictive Student (No Switch)
1960,end_to_end_policy,cuda,1.338585,6,123,Predictive Prior Only
1960,end_to_end_policy,cuda,1.75896,7,123,Historical KD+PPO Local
1961,end_to_end_policy,cuda,1.356356,0,123,Predictive Prior Only
1961,end_to_end_policy,cuda,2.448924,1,123,Geo-Residual Student
1961,end_to_end_policy,cuda,5.897733,2,123,SwitchGLOBE Exact
1961,end_to_end_policy,cuda,3.083127,3,123,Privileged Global Teacher
1961,end_to_end_policy,cuda,2.065383,4,123,FastSwitchGLOBE
1961,end_to_end_policy,cuda,2.716189,5,123,Predictive Student (No Switch)
1961,end_to_end_policy,cuda,1.732821,6,123,Historical KD+PPO Local
1961,end_to_end_policy,cuda,1.710701,7,123,Historical PPO-only Local (No KD)
1962,end_to_end_policy,cuda,2.973199,0,123,Privileged Global Teacher
1962,end_to_end_policy,cuda,5.872031,1,123,SwitchGLOBE Exact
1962,end_to_end_policy,cuda,1.369333,2,123,Predictive Prior Only
1962,end_to_end_policy,cuda,1.743755,3,123,Historical KD+PPO Local
1962,end_to_end_policy,cuda,2.051078,4,123,FastSwitchGLOBE
1962,end_to_end_policy,cuda,1.708389,5,123,Historical PPO-only Local (No KD)
1962,end_to_end_policy,cuda,2.692321,6,123,Predictive Student (No Switch)
1962,end_to_end_policy,cuda,2.419497,7,123,Geo-Residual Student
1963,end_to_end_policy,cuda,1.736546,0,123,Historical KD+PPO Local
1963,end_to_end_policy,cuda,2.443336,1,123,Geo-Residual Student
1963,end_to_end_policy,cuda,2.93656,2,123,Privileged Global Teacher
1963,end_to_end_policy,cuda,5.884056,3,123,SwitchGLOBE Exact
1963,end_to_end_policy,cuda,2.693133,4,123,Predictive Student (No Switch)
1963,end_to_end_policy,cuda,1.350321,5,123,Predictive Prior Only
1963,end_to_end_policy,cuda,2.02136,6,123,FastSwitchGLOBE
1963,end_to_end_policy,cuda,1.723272,7,123,Historical PPO-only Local (No KD)
1964,end_to_end_policy,cuda,2.057105,0,123,FastSwitchGLOBE
1964,end_to_end_policy,cuda,5.825176,1,123,SwitchGLOBE Exact
1964,end_to_end_policy,cuda,2.747261,2,123,Predictive Student (No Switch)
1964,end_to_end_policy,cuda,1.737814,3,123,Historical KD+PPO Local
1964,end_to_end_policy,cuda,2.951625,4,123,Privileged Global Teacher
1964,end_to_end_policy,cuda,1.722472,5,123,Historical PPO-only Local (No KD)
1964,end_to_end_policy,cuda,1.331954,6,123,Predictive Prior Only
1964,end_to_end_policy,cuda,2.433112,7,123,Geo-Residual Student
1965,end_to_end_policy,cuda,1.72149,0,123,Historical KD+PPO Local
1965,end_to_end_policy,cuda,2.694625,1,123,Predictive Student (No Switch)
1965,end_to_end_policy,cuda,2.415243,2,123,Geo-Residual Student
1965,end_to_end_policy,cuda,1.375108,3,123,Predictive Prior Only
1965,end_to_end_policy,cuda,2.929284,4,123,Privileged Global Teacher
1965,end_to_end_policy,cuda,5.858151,5,123,SwitchGLOBE Exact
1965,end_to_end_policy,cuda,2.04816,6,123,FastSwitchGLOBE
1965,end_to_end_policy,cuda,1.712718,7,123,Historical PPO-only Local (No KD)
1966,end_to_end_policy,cuda,1.746981,0,123,Historical PPO-only Local (No KD)
1966,end_to_end_policy,cuda,1.725859,1,123,Historical KD+PPO Local
1966,end_to_end_policy,cuda,1.343392,2,123,Predictive Prior Only
1966,end_to_end_policy,cuda,2.984142,3,123,Privileged Global Teacher
1966,end_to_end_policy,cuda,2.455888,4,123,Geo-Residual Student
1966,end_to_end_policy,cuda,5.826341,5,123,SwitchGLOBE Exact
1966,end_to_end_policy,cuda,2.692541,6,123,Predictive Student (No Switch)
1966,end_to_end_policy,cuda,2.040781,7,123,FastSwitchGLOBE
1967,end_to_end_policy,cuda,1.773688,0,123,Historical PPO-only Local (No KD)
1967,end_to_end_policy,cuda,2.712616,1,123,Predictive Student (No Switch)
1967,end_to_end_policy,cuda,1.336579,2,123,Predictive Prior Only
1967,end_to_end_policy,cuda,2.049883,3,123,FastSwitchGLOBE
1967,end_to_end_policy,cuda,1.731543,4,123,Historical KD+PPO Local
1967,end_to_end_policy,cuda,2.993422,5,123,Privileged Global Teacher
1967,end_to_end_policy,cuda,5.907188,6,123,SwitchGLOBE Exact
1967,end_to_end_policy,cuda,2.466399,7,123,Geo-Residual Student
1968,end_to_end_policy,cuda,2.949864,0,123,Privileged Global Teacher
1968,end_to_end_policy,cuda,2.047054,1,123,FastSwitchGLOBE
1968,end_to_end_policy,cuda,2.691206,2,123,Predictive Student (No Switch)
1968,end_to_end_policy,cuda,1.355164,3,123,Predictive Prior Only
1968,end_to_end_policy,cuda,1.700524,4,123,Historical PPO-only Local (No KD)
1968,end_to_end_policy,cuda,5.860491,5,123,SwitchGLOBE Exact
1968,end_to_end_policy,cuda,1.738631,6,123,Historical KD+PPO Local
1968,end_to_end_policy,cuda,2.46138,7,123,Geo-Residual Student
1969,end_to_end_policy,cuda,5.856881,0,123,SwitchGLOBE Exact
1969,end_to_end_policy,cuda,1.756553,1,123,Historical KD+PPO Local
1969,end_to_end_policy,cuda,2.693946,2,123,Predictive Student (No Switch)
1969,end_to_end_policy,cuda,3.029038,3,123,Privileged Global Teacher
1969,end_to_end_policy,cuda,1.752561,4,123,Historical PPO-only Local (No KD)
1969,end_to_end_policy,cuda,2.419547,5,123,Geo-Residual Student
1969,end_to_end_policy,cuda,1.342348,6,123,Predictive Prior Only
1969,end_to_end_policy,cuda,2.022291,7,123,FastSwitchGLOBE
1970,end_to_end_policy,cuda,5.899103,0,123,SwitchGLOBE Exact
1970,end_to_end_policy,cuda,2.943707,1,123,Privileged Global Teacher
1970,end_to_end_policy,cuda,2.025063,2,123,FastSwitchGLOBE
1970,end_to_end_policy,cuda,1.342052,3,123,Predictive Prior Only
1970,end_to_end_policy,cuda,2.708894,4,123,Predictive Student (No Switch)
1970,end_to_end_policy,cuda,2.416849,5,123,Geo-Residual Student
1970,end_to_end_policy,cuda,1.732495,6,123,Historical PPO-only Local (No KD)
1970,end_to_end_policy,cuda,1.709702,7,123,Historical KD+PPO Local
1971,end_to_end_policy,cuda,2.048621,0,123,FastSwitchGLOBE
1971,end_to_end_policy,cuda,5.853908,1,123,SwitchGLOBE Exact
1971,end_to_end_policy,cuda,2.693207,2,123,Predictive Student (No Switch)
1971,end_to_end_policy,cuda,1.742017,3,123,Historical KD+PPO Local
1971,end_to_end_policy,cuda,1.741595,4,123,Historical PPO-only Local (No KD)
1971,end_to_end_policy,cuda,2.427739,5,123,Geo-Residual Student
1971,end_to_end_policy,cuda,2.9676,6,123,Privileged Global Teacher
1971,end_to_end_policy,cuda,1.354544,7,123,Predictive Prior Only
1972,end_to_end_policy,cuda,2.751616,0,123,Predictive Student (No Switch)
1972,end_to_end_policy,cuda,5.923327,1,123,SwitchGLOBE Exact
1972,end_to_end_policy,cuda,1.779856,2,123,Historical PPO-only Local (No KD)
1972,end_to_end_policy,cuda,2.498779,3,123,Geo-Residual Student
1972,end_to_end_policy,cuda,1.712059,4,123,Historical KD+PPO Local
1972,end_to_end_policy,cuda,2.143128,5,123,FastSwitchGLOBE
1972,end_to_end_policy,cuda,1.341955,6,123,Predictive Prior Only
1972,end_to_end_policy,cuda,3.067293,7,123,Privileged Global Teacher
1973,end_to_end_policy,cuda,2.506417,0,123,Geo-Residual Student
1973,end_to_end_policy,cuda,2.045477,1,123,FastSwitchGLOBE
1973,end_to_end_policy,cuda,2.99925,2,123,Privileged Global Teacher
1973,end_to_end_policy,cuda,1.34751,3,123,Predictive Prior Only
1973,end_to_end_policy,cuda,1.802353,4,123,Historical KD+PPO Local
1973,end_to_end_policy,cuda,5.944762,5,123,SwitchGLOBE Exact
1973,end_to_end_policy,cuda,2.792559,6,123,Predictive Student (No Switch)
1973,end_to_end_policy,cuda,1.741312,7,123,Historical PPO-only Local (No KD)
1974,end_to_end_policy,cuda,2.515499,0,123,Geo-Residual Student
1974,end_to_end_policy,cuda,2.993032,1,123,Privileged Global Teacher
1974,end_to_end_policy,cuda,1.346612,2,123,Predictive Prior Only
1974,end_to_end_policy,cuda,2.04899,3,123,FastSwitchGLOBE
1974,end_to_end_policy,cuda,1.760273,4,123,Historical PPO-only Local (No KD)
1974,end_to_end_policy,cuda,2.717021,5,123,Predictive Student (No Switch)
1974,end_to_end_policy,cuda,5.917128,6,123,SwitchGLOBE Exact
1974,end_to_end_policy,cuda,1.751451,7,123,Historical KD+PPO Local
1975,end_to_end_policy,cuda,2.967336,0,123,Privileged Global Teacher
1975,end_to_end_policy,cuda,1.352482,1,123,Predictive Prior Only
1975,end_to_end_policy,cuda,1.747655,2,123,Historical KD+PPO Local
1975,end_to_end_policy,cuda,2.705344,3,123,Predictive Student (No Switch)
1975,end_to_end_policy,cuda,2.438119,4,123,Geo-Residual Student
1975,end_to_end_policy,cuda,2.034325,5,123,FastSwitchGLOBE
1975,end_to_end_policy,cuda,1.750283,6,123,Historical PPO-only Local (No KD)
1975,end_to_end_policy,cuda,5.896695,7,123,SwitchGLOBE Exact
1976,end_to_end_policy,cuda,2.446758,0,123,Geo-Residual Student
1976,end_to_end_policy,cuda,1.344659,1,123,Predictive Prior Only
1976,end_to_end_policy,cuda,2.705235,2,123,Predictive Student (No Switch)
1976,end_to_end_policy,cuda,2.972226,3,123,Privileged Global Teacher
1976,end_to_end_policy,cuda,1.72705,4,123,Historical PPO-only Local (No KD)
1976,end_to_end_policy,cuda,2.025737,5,123,FastSwitchGLOBE
1976,end_to_end_policy,cuda,5.92168,6,123,SwitchGLOBE Exact
1976,end_to_end_policy,cuda,1.757897,7,123,Historical KD+PPO Local
1977,end_to_end_policy,cuda,2.701941,0,123,Predictive Student (No Switch)
1977,end_to_end_policy,cuda,1.71794,1,123,Historical KD+PPO Local
1977,end_to_end_policy,cuda,1.381067,2,123,Predictive Prior Only
