backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,gate_decision_steps,gate_outcome_divergence_steps__0.0000,gate_outcome_divergence_steps__0.0200,gate_outcome_divergence_steps__0.0500,gate_outcome_divergence_steps__0.1000,gate_outcome_divergence_steps__0.2000,gate_outcome_divergence_steps__0.3000,gate_outcome_divergence_steps__0.5000,gate_outcome_divergence_steps__1.0000,gate_skip_steps__0.0000,gate_skip_steps__0.0200,gate_skip_steps__0.0500,gate_skip_steps__0.1000,gate_skip_steps__0.2000,gate_skip_steps__0.3000,gate_skip_steps__0.5000,gate_skip_steps__1.0000,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
0.0,0.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.712875,0.7652815,0.7668899,4.198792,6,1,,0,,1.354542,1190018,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9030,8.0,,6.0,predictive_break_225_link_loss,6,0.0,0.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,7.576230764389038,0,,,,6,0.704083,0.8045753999999999,0.82414868,3.57225,,0,agent_drop,1,,1.2808329999999999,1190019,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4,3,1,0,10005,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761904761904767,1.0,,8005,5.5,,3.0,predictive_break_225_link_loss,5,0.07332032918930054,1.0,0.0,-4.838516569137573,123,4,3.272107956775577
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.631833,0.71304175,0.72800835,3.901167,6,1,,0,,1.334916,1190020,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,7.75,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.659417,0.6911565000000001,0.6950649000000001,3.961793,6,1,,0,,1.437332,1190021,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,11.0,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.9674585,0.99134585,0.99346917,1.934917,,0,agent_drop,1,,0.684875,1190022,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.5,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,0.0,0.0,0.0,3.9209365844726562,0,,,,,0.63825,0.6631881,0.66540482,1.9282089999999998,,0,agent_drop,1,,0.532375,1190023,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,2,,0,0,6003,0,,0.4400000125169754,SwitchGLOBE Exact,16.0,0.04761933145068942,1.0,,4499,3.375,,0.0,predictive_break_225_link_loss,3,0.0,0.0,0.0,-5.204355144500732,123,2,1.7437635526791948
0.0,1.0,0.0,0.0,10.379006385803223,0,,,,,0.645354,0.77748925,0.79086425,4.065665,6,1,,0,,1.367167,1190024,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,,0,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,,9526,8.75,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.687333,0.84552025,0.87683685,4.284416,6,1,,0,,1.527832,1190025,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,10.25,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,5.920936584472656,0,,,,10,0.6619790000000001,0.6719830499999999,0.67226301,2.647708,,0,agent_drop,1,,0.888415,1190026,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3,6,1,0,8004,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761904761904767,1.0,,6004,4.0,,3.0,predictive_break_225_link_loss,4,0.0,0.0,0.0,-5.012157535552978,123,3,2.6507930311372445
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.7030625,0.71459375,0.7156187500000001,1.406125,,0,agent_drop,1,,0.404167,1190027,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.875,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.6447085,0.6577589500000001,0.6589189900000001,1.289417,,0,agent_drop,1,,0.32425000000000004,1190028,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.75,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,1.0,0.0,0.0,1.9999994039535522,0,,,,6,0.6877085000000001,0.7034211499999999,0.70481783,1.3754170000000001,,0,agent_drop,1,,0.35104199999999997,1190029,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761933145068942,1.0,,3490,1.0,,0.0,predictive_break_225_link_loss,2,0.07332032918930054,1.0,0.0,-5.264911079406738,123,1,0.9070289378264318
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6624165,0.7034165,0.7087497,3.962666,6,1,,0,,1.409791,1190030,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,9.25,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.6440625,0.80224975,0.8229163500000001,4.077791,6,1,,0,,1.514167,1190031,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.10000000149011612,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9030,9.375,,5.0,predictive_break_225_link_loss,6,0.0,0.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.6044795000000001,0.65648975,0.6679979500000001,3.692252,6,1,,0,,1.325874,1190032,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9526,9.25,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.6621250000000001,0.7105747,0.71488134,1.3242500000000001,,0,agent_drop,1,,0.328083,1190033,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,2.0,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.6601045000000001,0.6713729500000001,0.67237459,1.3202090000000002,,0,agent_drop,1,,0.31683300000000003,1190034,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.125,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6278545,0.635958,0.6378244000000001,3.750501,6,1,,0,,1.276959,1190035,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.10000000149011612,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,10.125,,4.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,7.576230764389038,0,,,,6,0.6695,0.7921836,0.81197032,3.433792,,0,agent_drop,1,,1.128333,1190036,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4,3,1,0,10005,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761904761904767,1.0,,8005,6.25,,3.0,predictive_break_225_link_loss,5,0.07332032918930054,1.0,0.0,-4.838516569137573,123,4,3.272107956775577
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6427499999999999,0.6628332499999999,0.6640330499999999,3.865292,6,1,,0,,1.3905,1190037,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.10000000149011612,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,9.75,,4.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.6478545,0.7005202500000001,0.7028368500000001,3.968166,6,1,,0,,1.405624,1190038,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9030,9.25,,6.0,predictive_break_225_link_loss,6,0.0,0.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.6770625,0.71056815,0.71354643,1.354125,,0,agent_drop,1,,0.306875,1190039,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.75,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.613875,0.6911767499999999,0.7016017499999999,3.803667,6,1,,0,,1.285584,1190040,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.10000000149011612,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,9.75,,4.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,9.379006385803223,0,,,,10,0.6150625000000001,0.68566675,0.6995333499999999,3.781291,,0,agent_drop,1,,1.163208,1190041,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5,6,1,0,12006,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761904761904767,1.0,,9014,8.625,,5.0,predictive_break_225_link_loss,6,0.0,0.0,0.0,-4.600000095367431,123,5,4.009069394681541
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.6281045000000001,0.64391075,0.64531575,1.2562090000000001,,0,agent_drop,1,,0.22758299999999998,1190042,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.5,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,0.0,0.0,0.0,10.379006385803223,0,,,,,0.6299585000000001,0.76927025,0.77058685,4.011249,6,1,,0,,1.37825,1190043,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,,0,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,,9030,8.875,,6.0,predictive_break_225_link_loss,6,0.0,0.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6872495000000001,0.8098432499999999,0.82530145,4.178499,6,1,,0,,1.436626,1190044,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,9.125,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.649729,0.81132275,0.8421309499999999,4.0962499999999995,6,1,,0,,1.4032499999999999,1190045,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.10000000149011612,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9526,9.25,,4.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.682604,0.76540625,0.76998125,4.179708,6,1,,0,,1.650542,1190046,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9030,7.25,,6.0,predictive_break_225_link_loss,6,0.0,0.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,4.0,10,0.644729,0.6925,0.7008000000000001,3.910791,6,1,,0,,1.480126,1190047,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,6,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,1.0,9526,8.125,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6752085,0.7635102500000001,0.76850205,4.156124,6,1,,0,,1.470332,1190048,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.0,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,9.75,,5.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6269374999999999,0.731563,0.7527798,3.888167,6,1,,0,,1.4351669999999999,1190049,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.10000000149011612,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,10.125,,4.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.683917,0.7159417,0.71878834,1.367834,,0,agent_drop,1,,0.348084,1190050,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.75,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.6766669999999999,0.72902125,0.7352714499999999,4.068668,6,1,,0,,1.373875,1190051,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.20000000298023224,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,9.375,,3.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,10.379006385803223,0,,,,,0.6448125,0.80849975,0.84956635,4.06675,6,1,,0,,1.496293,1190052,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6,,0,0,12006,0,1.0,0.10668301582336426,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,,9030,8.75,,4.0,predictive_break_225_link_loss,6,0.0,0.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,6,0.6467285,0.65432225,0.65499725,1.293457,,0,agent_drop,1,,0.30037499999999995,1190053,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.3133203387260437,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.125,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,1.0,0.0,0.0,9.379006385803223,0,,,,6,0.6171875,0.74031225,0.74692885,3.913791,,0,agent_drop,1,,1.330622,1190054,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,5,3,1,0,12006,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761904761904767,1.0,,9510,7.75,,4.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.0,-4.600000095367431,123,5,4.009069394681541
0.0,1.0,0.0,0.0,10.379006385803223,1,,,0.0,6,0.629479,0.6424475000000001,0.6446559000000001,3.786458,6,1,,0,,1.324958,1190055,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,6.0,6,3,1,0,12006,0,1.0,0.10668301582336426,SwitchGLOBE Exact,16.0,0.04761904761904767,0.0,2.0,9526,8.125,,3.0,predictive_break_225_link_loss,6,0.07332032918930054,1.0,0.16666666666666666,10.599999904632568,123,6,4.235826764296053
0.0,1.0,0.0,0.0,7.576230764389038,0,,,,6,0.685542,0.7611912,0.76887104,3.490333,,0,agent_drop,1,,1.244874,1190056,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,4,3,1,0,10005,0,,0.3400000110268593,SwitchGLOBE Exact,16.0,0.04761904761904767,1.0,,8005,5.75,,2.0,predictive_break_225_link_loss,5,0.07332032918930054,1.0,0.0,-4.838516569137573,123,4,3.272107956775577
0.0,0.0,0.0,0.0,1.999999761581421,0,,,,,0.6442085,0.6485955499999999,0.6489855099999999,1.288417,,0,agent_drop,1,,0.309958,1190057,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,,0,0,4002,0,,0.3400000110268593,SwitchGLOBE Exact,16.0,0.04761916115170439,1.0,,2994,1.5,,0.0,predictive_break_225_link_loss,2,0.0,0.0,0.0,-4.8000000476837155,123,1,0.9070292622053832
0.0,0.0,0.0,0.0,0.0,0,,,,,0.644167,0.644167,0.644167,0.644167,,0,agent_drop,1,,0.068792,1190058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,,0,0,2001,0,,0.24000000953674316,SwitchGLOBE Exact,,,1.0,,1489,0.0,,0.0,predictive_break_225_link_loss,1,0.0,0.0,0.0,-5.1,123,0,0.0
0.0,1.0,0.0,0.0,1.9999994039535522,0,,,,6,0.6712705,0.71126425,0.71481925,1.342541,,0,agent_drop,1,,0.451083,1190059,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1,3,1,0,4002,0,,0.24000000953674316,SwitchGLOBE Exact,16.0,0.04761933145068942,1.0,,3490,2.0,,0.0,predictive_break_225_link_loss,2,0.07332032918930054,1.0,0.0,-5.264911079406738,123,1,0.9070289378264318
0.0,1.0,0.0,0.0,7.313775658607483,0,,,,,0.648167,0.7510746,0.75594772,3.414626,,0,agent_drop,1,,1.026041,1190060,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,4,,0,0,10005,0,,0.5091830268502235,SwitchGLOBE Exact,0.4930716693416354,0.04761904761904767,1.0,,8005,5.75,,2.0,predictive_break_225_link_loss,5,0.0708169937133789,1.0,0.0,-5.284885883331299,123,4,3.090702483843993
