action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[7,1]",0.0,0.0,0.0,0.0,3.9454675912857056,1,,,2.0,4,2.766897,2.7834912,2.7849662399999997,5.533794,2,1,,0,,1.1139539999999999,1130003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),7.8900935724331225,0.28700669606526696,0.0,"[4,7,1]",1.0,4002,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.53076891899109,77,2,0.8709591999133752
"[7,3,5]",0.0,0.0,0.0,0.0,4.877444565296173,1,,,3.0,6,2.759191,2.7727836999999997,2.7739919399999997,8.270863,3,1,,0,,2.189669,1130004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),8.816073300693237,0.16413847605387366,0.0,"[4,7,3,5]",1.0,6003,4.5,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.459457278251648,77,3,1.022846754062359
"[4,7]",0.0,0.0,0.0,0.0,4.255258083343506,1,,,2.0,4,2.7473295,2.74789335,2.74794347,5.494659,2,1,,0,,1.174692,1130005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.06098008155822754,0.0,"[1,4,7]",1.0,4002,2.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.45618200302124,77,2,1.1115822328653167
"[0,1,7]",0.0,0.0,0.0,0.0,5.396920084953308,1,,,3.0,6,2.750899,2.7609043,2.76179366,8.251997,3,1,,0,,2.811223,1130006,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),12.0,0.23389927546183265,0.0,"[4,0,1,7]",1.0,6003,5.375,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.652509880065919,77,3,1.1380721426910774
"[6,0]",0.0,0.0,0.0,0.0,3.7036794424057007,1,,,2.0,4,2.747148,2.7555234,2.7562678800000002,5.494296,2,1,,0,,1.096205,1130007,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.23458139101664222,0.0,"[4,6,0]",1.0,4002,2.375,,0.0,ood_sparse,2,0.0,0.0,0.5,10.474200320243837,77,2,0.8059591173493728
"[0,6,5]",0.0,0.0,0.0,0.0,7.540950417518616,1,,,3.0,6,2.748901,2.7549409000000002,2.75547778,8.235654,3,1,,0,,1.960556,1130008,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),12.0,0.04259522755940759,0.0,"[3,0,6,5]",1.0,6003,4.125,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.597685956954956,77,3,2.1815157709620587
"[1,2,4]",0.0,0.0,0.0,0.0,7.295738339424133,1,,,3.0,6,2.767563,2.7719442,2.7723336400000003,8.254793,3,1,,0,,2.0097620000000003,1130009,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),6.434875080921556,0.08616749445597327,0.0,"[5,1,2,4]",1.0,6003,4.625,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.617356491088866,77,3,2.0095108112740534
"[7,5]",0.0,0.0,0.0,0.0,3.6723443269729614,1,,,2.0,4,2.7487155000000003,2.74907145,2.74910309,5.497431000000001,2,1,,0,,1.416164,1130010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.2272341251373291,0.0,"[3,7,5]",1.0,4002,3.0,,0.0,ood_sparse,2,0.0,0.0,0.5,10.420630383491515,77,2,0.8008829276011085
"[6,1]",0.0,0.0,0.0,0.0,3.9799957275390625,1,,,2.0,4,2.7697465,2.80934515,2.8128650299999998,5.539493,2,1,,0,,1.08573,1130011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.3196721076965332,0.0,"[2,6,1]",1.0,4002,3.5,,0.0,ood_sparse,2,0.0,0.0,0.5,10.585848426818847,77,2,0.8805980113219853
"[7,4]",0.0,0.0,0.0,0.0,4.077075362205505,1,,,2.0,4,2.76444,2.7755784,2.7765684800000003,5.52888,2,1,,0,,1.067064,1130012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),1.8185029745872776,0.1269395351409912,0.0,"[1,7,4]",1.0,4002,2.5,,0.0,ood_sparse,2,0.0,0.0,0.5,10.398802423477173,77,2,0.9983962220606628
"[5,0]",0.0,0.0,0.0,0.0,5.624098539352417,1,,,2.0,4,2.7432309999999998,2.7527277999999997,2.75357196,5.4864619999999995,2,1,,0,,0.9689679999999999,1130013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),0.858943115139676,0.014590183893839481,0.0,"[2,5,0]",1.0,4002,3.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.903174877166748,77,2,1.7618686708888478
"[7,4]",0.0,0.0,0.0,0.0,3.804089903831482,1,,,2.0,4,2.7389254999999997,2.7532980499999997,2.75457561,5.477850999999999,2,1,,0,,1.188898,1130014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.32606728871663415,0.0,"[1,7,4]",1.0,4002,2.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.358663988113403,77,2,0.8071368497092347
"[0,7]",0.0,0.0,0.0,0.0,5.361211061477661,1,,,2.0,4,2.745313,2.7532771,2.75398502,5.490626,2,1,,0,,1.318449,1130015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),7.894622905468115,0.029746850331624386,0.0,"[5,0,7]",1.0,4002,3.5,,0.0,ood_sparse,2,0.0,0.0,0.5,10.679708862304688,77,2,1.6085815194490969
"[5,4]",0.0,0.0,0.0,0.0,4.158632278442383,1,,,2.0,4,2.7298525,2.73787375,2.73858675,5.459705,2,1,,0,,1.1053790000000001,1130016,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),8.187622118436067,0.2530728181203207,0.0,"[6,5,4]",1.0,4002,3.125,,0.0,ood_sparse,2,0.0,0.0,0.5,10.599990892410277,77,2,0.9665837076212002
"[0,1]",0.0,0.0,0.0,0.0,3.9433146715164185,1,,,2.0,4,2.7505075,2.77188745,2.77378789,5.501015,2,1,,0,,1.946654,1130017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.13969063758850098,0.0,"[6,0,1]",1.0,4002,3.125,,0.0,ood_sparse,2,0.0,0.0,0.5,10.543592143058776,77,2,0.9463652218341423
"[1,7,5,4,6,32]",0.0,0.0,0.0,0.0,11.127248644828796,0,,,,4,2.7610970000000004,2.79748275,2.8022413499999996,16.58694,,0,agent_drop,1,,3.805703,1130018,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,0,12006,0,,0.0,Predictive Student (No Switch),2.0667277362249883,0.04577747980753577,0.0,"[3,1,7,5,4,6]",,12006,7.125,,0.0,ood_sparse,6,0.0,0.0,0.0,-5.651645708084106,77,5,2.933692663551333
"[4,2]",0.0,0.0,0.0,0.0,3.67334246635437,1,,,2.0,4,2.751532,2.7576951999999997,2.75824304,5.503064,2,1,,0,,2.0926970000000003,1130019,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),10.181273653270235,0.3812915086746216,0.0,"[0,4,2]",1.0,4002,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.501438879966736,77,2,0.7497199302812589
"[4,2,6]",0.0,0.0,0.0,0.0,4.96679961681366,1,,,3.0,6,2.768376,2.8244874,2.8294750800000004,8.342349,3,1,,0,,2.451193,1130020,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),10.089737087382403,0.31492177645365393,0.0,"[1,4,2,6]",1.0,6003,4.5,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.63947286605835,77,3,0.9484367435786254
"[6,0]",0.0,0.0,0.0,0.0,5.219472408294678,1,,,2.0,4,2.781244,2.7924084999999996,2.7934009,5.562488,2,1,,0,,1.347632,1130021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.12997150421142578,0.0,"[1,6,0]",1.0,4002,2.875,,0.0,ood_sparse,2,0.0,0.0,0.5,10.8171142578125,77,2,1.5134940393858063
"[2,3]",0.0,0.0,0.0,0.0,3.7043635845184326,1,,,2.0,4,2.7546185,2.75583935,2.75594787,5.509237,2,1,,0,,1.175842,1130022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),10.214969867244124,0.14007838567097985,0.0,"[0,2,3]",1.0,4002,2.25,,0.0,ood_sparse,2,0.0,0.0,0.5,10.539570236206055,77,2,0.8799898860628887
"[6,3]",0.0,0.0,0.0,0.0,4.284899592399597,1,,,2.0,4,2.7439705,2.7597092500000002,2.7611082500000004,5.487941,2,1,,0,,1.358876,1130023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.05947812398274743,0.0,"[1,6,3]",1.0,4002,3.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.644850921630859,77,2,1.1225087649574526
"[2,7]",0.0,0.0,0.0,0.0,5.372515678405762,1,,,2.0,4,2.745673,2.7632608,2.76482416,5.491346,2,1,,0,,1.143454,1130024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.03779919942220056,0.0,"[0,2,7]",1.0,4002,3.375,,0.0,ood_sparse,2,0.0,0.0,0.5,10.463024950027467,77,2,1.6124709160921054
"[6,2,0]",0.0,0.0,0.0,0.0,5.496089994907379,1,,,3.0,6,2.747387,2.7662465,2.7679229,8.223732,3,1,,0,,2.466592,1130025,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),12.0,0.1286231676737467,0.0,"[1,6,2,0]",1.0,6003,4.625,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.593004846572876,77,3,1.2755636945254376
"[4,0]",0.0,0.0,0.0,0.0,5.2757062911987305,1,,,2.0,4,2.7540839999999998,2.7604379999999997,2.7610028,5.5081679999999995,2,1,,0,,1.351261,1130026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),5.689878034876935,0.019974788029988644,0.0,"[6,4,0]",1.0,4002,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.841642141342163,77,2,1.5665794780884552
"[0,4]",0.0,0.0,0.0,0.0,4.241473913192749,1,,,2.0,4,2.753945,2.763296,2.7641272,5.50789,2,1,,0,,1.2536990000000001,1130027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),3.449600251754285,0.26458676656087243,0.0,"[7,0,4]",1.0,4002,2.5,,0.0,ood_sparse,2,0.0,0.0,0.5,10.502405023574829,77,2,1.0010746573905496
"[3,0]",0.0,0.0,0.0,0.0,4.8696489334106445,1,,,2.0,4,2.8078445,2.84687075,2.85033975,5.615689,2,1,,0,,1.116934,1130028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),4.347183669213034,0.18347032864888513,0.0,"[1,3,0]",1.0,4002,2.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.719099426269532,77,2,1.317464039005611
"[0,7]",0.0,0.0,0.0,0.0,5.0517737865448,1,,,2.0,4,2.74733,2.752037,2.7524554,5.49466,2,1,,0,,1.132669,1130029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.1175448099772135,0.0,"[4,0,7]",1.0,4002,3.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.747241735458374,77,2,1.4210803703380877
"[1,6]",0.0,0.0,0.0,0.0,3.121403396129608,1,,,2.0,4,2.7438085,2.74642435,2.74665687,5.487617,2,1,,0,,1.101865,1130030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),11.885567921827585,0.2688666184743246,0.0,"[0,1,6]",1.0,4002,3.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.415483283996583,77,2,0.6302438032358538
"[0,6]",0.0,0.0,0.0,0.0,3.084839165210724,1,,,2.0,4,2.751779,2.7558928999999996,2.75625858,5.503558,2,1,,0,,1.8469440000000001,1130031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),5.130253218488283,0.15311415990193689,0.0,"[1,0,6]",1.0,4002,3.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.405015099048615,77,2,0.7501193664546094
"[5,6]",0.0,0.0,0.0,0.0,3.345826745033264,1,,,2.0,4,2.746184,2.7725873,2.7749342599999998,5.492368,2,1,,0,,1.141191,1130032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),5.738502135853125,0.42671751976013184,0.0,"[2,5,6]",1.0,4002,3.125,,0.0,ood_sparse,2,0.0,0.0,0.5,10.464561820030212,77,2,0.6224093241562341
"[7,1,5]",0.0,0.0,0.0,0.0,6.347282946109772,1,,,3.0,6,2.758273,2.7734821,2.77483402,8.270836,3,1,,0,,1.924393,1130033,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),0.05197532158951812,0.001022656758626339,0.0,"[0,7,1,5]",1.0,6003,4.125,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.741312932968139,77,3,1.802340035223223
"[7,4]",0.0,0.0,0.0,0.0,3.3212581872940063,1,,,2.0,4,2.7616810000000003,2.7676165000000004,2.7681441,5.5233620000000005,2,1,,0,,1.288559,1130034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),7.739432444637253,0.3996524016062418,0.0,"[3,7,4]",1.0,4002,2.625,,0.0,ood_sparse,2,0.0,0.0,0.5,10.454637336730958,77,2,0.6172011098323161
"[6,0]",0.0,0.0,0.0,0.0,3.890122652053833,1,,,2.0,4,2.7600055,2.76747055,2.76813411,5.520011,2,1,,0,,2.076047,1130035,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.11678798993428552,0.0,"[7,6,0]",1.0,4002,2.875,,0.0,ood_sparse,2,0.0,0.0,0.5,10.476576423645021,77,2,0.9510420168360332
"[7,6]",0.0,0.0,0.0,0.0,4.318017601966858,1,,,2.0,4,2.7414675,2.74232565,2.74240193,5.482935,2,1,,0,,1.315562,1130036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.16738994916280114,0.0,"[1,7,6]",1.0,4002,3.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.615871334075928,77,2,1.0613597579945062
"[0,6]",0.0,0.0,0.0,0.0,3.4824500679969788,1,,,2.0,4,2.7853310000000002,2.8058726000000003,2.80769852,5.5706620000000004,2,1,,0,,1.4599410000000002,1130037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.028400421142578125,0.0,"[2,0,6]",1.0,4002,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.47097371816635,77,2,0.9798088565323917
"[6,3]",0.0,0.0,0.0,0.0,3.4449931383132935,1,,,2.0,4,2.7980475,2.8197019500000002,2.8216267900000003,5.596095,2,1,,0,,1.864716,1130038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.2000570297241211,0.0,"[4,6,3]",1.0,4002,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.488078212738037,77,2,0.7612830070733168
"[2,1,3]",0.0,0.0,0.0,0.0,6.653530955314636,1,,,3.0,6,2.756165,2.7849173,2.78747306,8.284509,3,1,,0,,2.733823,1130039,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),12.0,0.08202878634134925,0.0,"[4,2,1,3]",1.0,6003,3.875,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.49236397743225,77,3,1.7247079865839652
"[1,4,5]",0.0,0.0,0.0,0.0,6.845805048942566,1,,,3.0,6,2.775594,2.7765435,2.7766279,8.302201,3,1,,0,,3.065536,1130040,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),0.9182852217855902,0.02479243278503418,0.0,"[0,1,4,5]",1.0,6003,3.875,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.828416633605956,77,3,1.8650445101357431
"[3,5]",0.0,0.0,0.0,0.0,3.2756173610687256,1,,,2.0,4,2.754561,2.7767577,2.7787307400000003,5.509122,2,1,,0,,1.337462,1130041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.22245025634765625,0.0,"[6,3,5]",1.0,4002,2.875,,0.0,ood_sparse,2,0.0,0.0,0.5,10.403500890731811,77,2,0.703382369898975
"[7,2,6]",0.0,0.0,0.0,0.0,6.694670677185059,1,,,3.0,6,2.761747,2.7685591,2.7691646199999997,8.263164,3,1,,0,,2.459832,1130042,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),5.8197255833606425,0.02826968828837073,0.0,"[3,7,2,6]",1.0,6003,4.375,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,11.027406239509583,77,3,1.9321536813008733
"[4,2]",0.0,0.0,0.0,0.0,3.7445836067199707,1,,,2.0,4,2.757755,2.7678646999999996,2.7687633399999996,5.51551,2,1,,0,,1.422535,1130043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),7.867080499760724,0.09412082036336267,0.0,"[6,4,2]",1.0,4002,2.875,,0.0,ood_sparse,2,0.0,0.0,0.5,10.47747278213501,77,2,0.9377968910092072
"[6,0]",0.0,0.0,0.0,0.0,4.740241527557373,1,,,2.0,4,2.7466405,2.76099685,2.76227297,5.493281,2,1,,0,,1.335362,1130044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),8.218622781390263,0.18105999628702796,0.0,"[2,6,0]",1.0,4002,3.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.623302745819093,77,2,1.2499975987528211
"[7,2]",0.0,0.0,0.0,0.0,4.1337281465530396,1,,,2.0,4,2.7449304999999997,2.75248555,2.7531571099999996,5.489860999999999,2,1,,0,,1.340173,1130045,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),11.365899835102178,0.21287186940511071,0.0,"[3,7,2]",1.0,4002,3.25,,0.0,ood_sparse,2,0.0,0.0,0.5,10.592015075683593,77,2,0.9685931812034105
"[1,2,0]",0.0,0.0,0.0,0.0,7.09178626537323,1,,,3.0,6,2.736092,2.7539525,2.7555400999999997,8.218495,3,1,,0,,2.255826,1130046,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),12.0,0.08223883310953772,0.0,"[4,1,2,0]",1.0,6003,5.0,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.82443630695343,77,3,1.9116093293199725
"[0,5]",0.0,0.0,0.0,0.0,4.765322208404541,1,,,2.0,4,2.7549625,2.76131875,2.76188375,5.509925,2,1,,0,,1.097953,1130047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.16063896814982093,0.0,"[3,0,5]",1.0,4002,3.375,,0.0,ood_sparse,2,0.0,0.0,0.5,10.573198080062866,77,2,1.265647345159803
"[5,6]",0.0,0.0,0.0,0.0,4.114949584007263,1,,,2.0,4,2.764611,2.7693206999999997,2.76973934,5.529222,2,1,,0,,1.52485,1130048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.004067659378051758,0.0,"[4,5,6]",1.0,4002,4.0,,0.0,ood_sparse,2,0.0,0.0,0.5,10.622542238235475,77,2,1.1330448824680417
"[0,6]",0.0,0.0,0.0,0.0,4.850749254226685,1,,,2.0,4,2.763599,2.7651839,2.76532478,5.527198,2,1,,0,,1.310476,1130049,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),1.7206437895768207,0.09696992238362634,0.0,"[2,0,6]",1.0,4002,3.0,,0.0,ood_sparse,2,0.0,0.0,0.5,10.472381782531738,77,2,1.3250970281740453
"[2,7]",0.0,0.0,0.0,0.0,5.483412027359009,1,,,2.0,4,2.7572915,2.76516335,2.76586307,5.514583,2,1,,0,,1.086842,1130050,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),4.051899850645008,0.05164448420206702,0.0,"[3,2,7]",1.0,4002,3.375,,0.0,ood_sparse,2,0.0,0.0,0.5,10.878927373886109,77,2,1.6728078367502364
"[7,0]",0.0,0.0,0.0,0.0,3.741836428642273,1,,,2.0,4,2.7753305,2.7789345500000002,2.77925491,5.550661,2,1,,0,,1.5314299999999998,1130051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),3.41285442909048,0.0696009794871012,0.0,"[4,7,0]",1.0,4002,3.5,,0.0,ood_sparse,2,0.0,0.0,0.5,10.4228262424469,77,2,0.9660551380699269
"[3,32]",0.0,0.0,0.0,0.0,1.7457952499389648,0,,,,4,2.779225,2.8006531,2.8025578199999996,5.55845,,0,agent_drop,1,,0.964275,1130052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,4002,0,,0.0,Predictive Student (No Switch),11.622629507795384,0.4180682500203451,0.0,"[1,3]",,4002,1.75,,0.0,ood_sparse,2,0.0,0.0,0.0,-5.170619058609009,77,1,0.3386445616343836
"[2,4]",0.0,0.0,0.0,0.0,4.0326714515686035,1,,,2.0,4,2.728452,2.7337854,2.73425948,5.456904,2,1,,0,,1.987664,1130053,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),6.319730530411424,0.1700357596079508,0.0,"[1,2,4]",1.0,4002,2.0,,0.0,ood_sparse,2,0.0,0.0,0.5,10.46216495037079,77,2,0.9533035526574799
"[7,3]",0.0,0.0,0.0,0.0,3.7715675830841064,1,,,2.0,4,2.7745509999999998,2.7842160999999996,2.78507522,5.5491019999999995,2,1,,0,,1.429187,1130054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),4.708170198813031,0.23625493049621582,0.0,"[4,7,3]",1.0,4002,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.492893934249878,77,2,0.8267936355478077
"[5,7,4]",0.0,0.0,0.0,0.0,6.281734108924866,1,,,3.0,6,2.775364,2.7827404000000002,2.78339608,8.309918,3,1,,0,,2.197663,1130055,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),12.0,0.14837733904520667,0.0,"[2,5,7,4]",1.0,6003,4.875,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.417057061195374,77,3,1.4975011460080008
"[6,5]",0.0,0.0,0.0,0.0,3.3113361597061157,1,,,2.0,4,2.7826805,2.82431855,2.82801971,5.565361,2,1,,0,,1.300144,1130056,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Predictive Student (No Switch),12.0,0.27421371142069495,0.0,"[0,6,5]",1.0,4002,3.0,,0.0,ood_sparse,2,0.0,0.0,0.5,10.398533582687378,77,2,0.6696440148269938
"[2,7,6]",0.0,0.0,0.0,0.0,5.799400806427002,1,,,3.0,6,2.762999,2.788793,2.7910858000000003,8.300379,3,1,,0,,2.744877,1130057,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Predictive Student (No Switch),1.5426015602017717,0.10271310806274414,0.0,"[5,2,7,6]",1.0,6003,4.75,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.846423053741454,77,3,1.379122517134726
