block,component,device,latency_ms,order_position,training_seed,variant
706,end_to_end_policy,cpu,0.461601,1,314,Fixed Manual Prior
706,end_to_end_policy,cpu,0.515977,2,314,Risk-Oracle Only
706,end_to_end_policy,cpu,0.458914,3,314,Teacher+Shortest+Risk
706,end_to_end_policy,cpu,0.52873,4,314,Shortest+Risk (No Teacher)
706,end_to_end_policy,cpu,0.452104,5,314,Existing Phase11 Predictive Prior
706,end_to_end_policy,cpu,0.527701,6,314,Shortest-Oracle Only
707,end_to_end_policy,cpu,0.468371,0,314,Existing Phase11 Predictive Prior
707,end_to_end_policy,cpu,0.519391,1,314,Teacher Distillation Only
707,end_to_end_policy,cpu,0.454372,2,314,Shortest-Oracle Only
707,end_to_end_policy,cpu,0.513933,3,314,Teacher+Shortest+Risk
707,end_to_end_policy,cpu,0.459945,4,314,Shortest+Risk (No Teacher)
707,end_to_end_policy,cpu,0.5177,5,314,Fixed Manual Prior
707,end_to_end_policy,cpu,0.461165,6,314,Risk-Oracle Only
708,end_to_end_policy,cpu,0.531641,0,314,Teacher+Shortest+Risk
708,end_to_end_policy,cpu,0.458069,1,314,Teacher Distillation Only
708,end_to_end_policy,cpu,0.521931,2,314,Shortest-Oracle Only
708,end_to_end_policy,cpu,0.459006,3,314,Fixed Manual Prior
708,end_to_end_policy,cpu,0.51385,4,314,Risk-Oracle Only
708,end_to_end_policy,cpu,0.456088,5,314,Shortest+Risk (No Teacher)
708,end_to_end_policy,cpu,0.517145,6,314,Existing Phase11 Predictive Prior
709,end_to_end_policy,cpu,0.461716,0,314,Shortest+Risk (No Teacher)
709,end_to_end_policy,cpu,0.512964,1,314,Existing Phase11 Predictive Prior
709,end_to_end_policy,cpu,0.448693,2,314,Risk-Oracle Only
709,end_to_end_policy,cpu,0.53904,3,314,Fixed Manual Prior
709,end_to_end_policy,cpu,0.451723,4,314,Teacher+Shortest+Risk
709,end_to_end_policy,cpu,0.513689,5,314,Shortest-Oracle Only
709,end_to_end_policy,cpu,0.585334,6,314,Teacher Distillation Only
710,end_to_end_policy,cpu,0.512391,0,314,Teacher+Shortest+Risk
710,end_to_end_policy,cpu,0.502541,1,314,Shortest+Risk (No Teacher)
710,end_to_end_policy,cpu,0.48965,2,314,Existing Phase11 Predictive Prior
710,end_to_end_policy,cpu,0.491045,3,314,Fixed Manual Prior
710,end_to_end_policy,cpu,0.480992,4,314,Shortest-Oracle Only
710,end_to_end_policy,cpu,0.485325,5,314,Teacher Distillation Only
710,end_to_end_policy,cpu,0.493359,6,314,Risk-Oracle Only
711,end_to_end_policy,cpu,0.516502,0,314,Teacher Distillation Only
711,end_to_end_policy,cpu,0.484494,1,314,Shortest-Oracle Only
711,end_to_end_policy,cpu,0.496837,2,314,Risk-Oracle Only
711,end_to_end_policy,cpu,0.480001,3,314,Shortest+Risk (No Teacher)
711,end_to_end_policy,cpu,0.509043,4,314,Existing Phase11 Predictive Prior
711,end_to_end_policy,cpu,0.483363,5,314,Fixed Manual Prior
711,end_to_end_policy,cpu,0.502273,6,314,Teacher+Shortest+Risk
712,end_to_end_policy,cpu,0.485149,0,314,Existing Phase11 Predictive Prior
712,end_to_end_policy,cpu,0.528966,1,314,Teacher+Shortest+Risk
712,end_to_end_policy,cpu,0.465989,2,314,Shortest-Oracle Only
712,end_to_end_policy,cpu,0.501843,3,314,Fixed Manual Prior
712,end_to_end_policy,cpu,0.474539,4,314,Teacher Distillation Only
712,end_to_end_policy,cpu,0.504936,5,314,Shortest+Risk (No Teacher)
712,end_to_end_policy,cpu,0.475743,6,314,Risk-Oracle Only
713,end_to_end_policy,cpu,0.521811,0,314,Risk-Oracle Only
713,end_to_end_policy,cpu,0.467611,1,314,Teacher+Shortest+Risk
713,end_to_end_policy,cpu,0.504699,2,314,Shortest+Risk (No Teacher)
713,end_to_end_policy,cpu,0.466511,3,314,Fixed Manual Prior
713,end_to_end_policy,cpu,0.523652,4,314,Shortest-Oracle Only
713,end_to_end_policy,cpu,0.465692,5,314,Teacher Distillation Only
713,end_to_end_policy,cpu,0.500687,6,314,Existing Phase11 Predictive Prior
714,end_to_end_policy,cpu,0.485936,0,314,Existing Phase11 Predictive Prior
714,end_to_end_policy,cpu,0.511932,1,314,Fixed Manual Prior
714,end_to_end_policy,cpu,0.464896,2,314,Teacher+Shortest+Risk
714,end_to_end_policy,cpu,0.635132,3,314,Shortest-Oracle Only
714,end_to_end_policy,cpu,0.469362,4,314,Teacher Distillation Only
714,end_to_end_policy,cpu,0.515001,5,314,Risk-Oracle Only
714,end_to_end_policy,cpu,0.4604,6,314,Shortest+Risk (No Teacher)
715,end_to_end_policy,cpu,0.536179,0,314,Shortest+Risk (No Teacher)
715,end_to_end_policy,cpu,0.46361,1,314,Fixed Manual Prior
715,end_to_end_policy,cpu,0.513993,2,314,Teacher Distillation Only
715,end_to_end_policy,cpu,0.462205,3,314,Risk-Oracle Only
715,end_to_end_policy,cpu,0.515564,4,314,Teacher+Shortest+Risk
715,end_to_end_policy,cpu,0.459362,5,314,Shortest-Oracle Only
715,end_to_end_policy,cpu,0.509638,6,314,Existing Phase11 Predictive Prior
716,end_to_end_policy,cpu,0.470192,0,314,Shortest-Oracle Only
716,end_to_end_policy,cpu,0.512843,1,314,Shortest+Risk (No Teacher)
716,end_to_end_policy,cpu,0.456267,2,314,Teacher Distillation Only
716,end_to_end_policy,cpu,0.506704,3,314,Existing Phase11 Predictive Prior
716,end_to_end_policy,cpu,0.458823,4,314,Risk-Oracle Only
716,end_to_end_policy,cpu,0.510267,5,314,Fixed Manual Prior
716,end_to_end_policy,cpu,0.463093,6,314,Teacher+Shortest+Risk
717,end_to_end_policy,cpu,0.521629,0,314,Risk-Oracle Only
717,end_to_end_policy,cpu,0.464036,1,314,Shortest+Risk (No Teacher)
717,end_to_end_policy,cpu,0.507664,2,314,Existing Phase11 Predictive Prior
717,end_to_end_policy,cpu,0.461929,3,314,Teacher+Shortest+Risk
717,end_to_end_policy,cpu,0.513129,4,314,Fixed Manual Prior
717,end_to_end_policy,cpu,0.468132,5,314,Teacher Distillation Only
717,end_to_end_policy,cpu,0.512869,6,314,Shortest-Oracle Only
718,end_to_end_policy,cpu,0.469751,0,314,Teacher Distillation Only
718,end_to_end_policy,cpu,0.5062,1,314,Risk-Oracle Only
718,end_to_end_policy,cpu,0.45616,2,314,Shortest+Risk (No Teacher)
718,end_to_end_policy,cpu,0.503578,3,314,Teacher+Shortest+Risk
718,end_to_end_policy,cpu,0.461174,4,314,Fixed Manual Prior
718,end_to_end_policy,cpu,0.509195,5,314,Shortest-Oracle Only
718,end_to_end_policy,cpu,0.464223,6,314,Existing Phase11 Predictive Prior
719,end_to_end_policy,cpu,0.664173,0,314,Shortest-Oracle Only
719,end_to_end_policy,cpu,0.493792,1,314,Shortest+Risk (No Teacher)
719,end_to_end_policy,cpu,0.533338,2,314,Risk-Oracle Only
719,end_to_end_policy,cpu,0.462629,3,314,Teacher+Shortest+Risk
719,end_to_end_policy,cpu,0.520577,4,314,Fixed Manual Prior
719,end_to_end_policy,cpu,0.4581,5,314,Teacher Distillation Only
719,end_to_end_policy,cpu,0.514376,6,314,Existing Phase11 Predictive Prior
720,end_to_end_policy,cpu,0.470674,0,314,Risk-Oracle Only
720,end_to_end_policy,cpu,0.507577,1,314,Existing Phase11 Predictive Prior
720,end_to_end_policy,cpu,0.452322,2,314,Teacher Distillation Only
720,end_to_end_policy,cpu,0.514666,3,314,Shortest-Oracle Only
720,end_to_end_policy,cpu,0.461199,4,314,Shortest+Risk (No Teacher)
720,end_to_end_policy,cpu,0.516219,5,314,Teacher+Shortest+Risk
720,end_to_end_policy,cpu,0.455205,6,314,Fixed Manual Prior
721,end_to_end_policy,cpu,0.526357,0,314,Teacher Distillation Only
721,end_to_end_policy,cpu,0.459668,1,314,Risk-Oracle Only
721,end_to_end_policy,cpu,0.52591,2,314,Shortest+Risk (No Teacher)
721,end_to_end_policy,cpu,0.459735,3,314,Shortest-Oracle Only
721,end_to_end_policy,cpu,0.519593,4,314,Fixed Manual Prior
721,end_to_end_policy,cpu,0.459169,5,314,Teacher+Shortest+Risk
721,end_to_end_policy,cpu,0.515069,6,314,Existing Phase11 Predictive Prior
722,end_to_end_policy,cpu,0.466996,0,314,Shortest+Risk (No Teacher)
722,end_to_end_policy,cpu,0.515125,1,314,Existing Phase11 Predictive Prior
722,end_to_end_policy,cpu,0.452985,2,314,Fixed Manual Prior
722,end_to_end_policy,cpu,0.523349,3,314,Teacher Distillation Only
722,end_to_end_policy,cpu,0.451261,4,314,Teacher+Shortest+Risk
722,end_to_end_policy,cpu,0.512816,5,314,Shortest-Oracle Only
722,end_to_end_policy,cpu,0.455607,6,314,Risk-Oracle Only
723,end_to_end_policy,cpu,0.522152,0,314,Teacher+Shortest+Risk
723,end_to_end_policy,cpu,0.463791,1,314,Shortest+Risk (No Teacher)
723,end_to_end_policy,cpu,0.526216,2,314,Shortest-Oracle Only
723,end_to_end_policy,cpu,0.464177,3,314,Existing Phase11 Predictive Prior
723,end_to_end_policy,cpu,0.637981,4,314,Risk-Oracle Only
723,end_to_end_policy,cpu,0.499366,5,314,Teacher Distillation Only
723,end_to_end_policy,cpu,0.497107,6,314,Fixed Manual Prior
724,end_to_end_policy,cpu,0.524724,0,314,Teacher+Shortest+Risk
724,end_to_end_policy,cpu,0.487109,1,314,Shortest+Risk (No Teacher)
724,end_to_end_policy,cpu,0.514339,2,314,Existing Phase11 Predictive Prior
724,end_to_end_policy,cpu,0.475253,3,314,Teacher Distillation Only
724,end_to_end_policy,cpu,0.504765,4,314,Risk-Oracle Only
724,end_to_end_policy,cpu,0.473115,5,314,Shortest-Oracle Only
724,end_to_end_policy,cpu,0.519362,6,314,Fixed Manual Prior
725,end_to_end_policy,cpu,0.482394,0,314,Existing Phase11 Predictive Prior
725,end_to_end_policy,cpu,0.51073,1,314,Teacher Distillation Only
725,end_to_end_policy,cpu,0.466704,2,314,Shortest+Risk (No Teacher)
725,end_to_end_policy,cpu,0.508352,3,314,Teacher+Shortest+Risk
725,end_to_end_policy,cpu,0.468346,4,314,Risk-Oracle Only
725,end_to_end_policy,cpu,0.510082,5,314,Shortest-Oracle Only
725,end_to_end_policy,cpu,0.467639,6,314,Fixed Manual Prior
726,end_to_end_policy,cpu,0.527143,0,314,Shortest-Oracle Only
726,end_to_end_policy,cpu,0.473427,1,314,Risk-Oracle Only
726,end_to_end_policy,cpu,0.51134,2,314,Teacher+Shortest+Risk
726,end_to_end_policy,cpu,0.460833,3,314,Existing Phase11 Predictive Prior
726,end_to_end_policy,cpu,0.503895,4,314,Teacher Distillation Only
726,end_to_end_policy,cpu,0.464128,5,314,Shortest+Risk (No Teacher)
726,end_to_end_policy,cpu,0.504788,6,314,Fixed Manual Prior
727,end_to_end_policy,cpu,0.477529,0,314,Shortest+Risk (No Teacher)
727,end_to_end_policy,cpu,0.511459,1,314,Shortest-Oracle Only
727,end_to_end_policy,cpu,0.467451,2,314,Teacher Distillation Only
727,end_to_end_policy,cpu,0.506336,3,314,Existing Phase11 Predictive Prior
727,end_to_end_policy,cpu,0.460401,4,314,Fixed Manual Prior
727,end_to_end_policy,cpu,0.499895,5,314,Teacher+Shortest+Risk
727,end_to_end_policy,cpu,0.46325,6,314,Risk-Oracle Only
728,end_to_end_policy,cpu,0.519584,0,314,Shortest+Risk (No Teacher)
728,end_to_end_policy,cpu,0.584083,1,314,Fixed Manual Prior
728,end_to_end_policy,cpu,0.52323,2,314,Existing Phase11 Predictive Prior
728,end_to_end_policy,cpu,0.470459,3,314,Shortest-Oracle Only
728,end_to_end_policy,cpu,0.512852,4,314,Teacher Distillation Only
728,end_to_end_policy,cpu,0.465549,5,314,Risk-Oracle Only
728,end_to_end_policy,cpu,0.52027,6,314,Teacher+Shortest+Risk
729,end_to_end_policy,cpu,0.477135,0,314,Teacher+Shortest+Risk
729,end_to_end_policy,cpu,0.512304,1,314,Risk-Oracle Only
729,end_to_end_policy,cpu,0.45694,2,314,Fixed Manual Prior
729,end_to_end_policy,cpu,0.508656,3,314,Existing Phase11 Predictive Prior
729,end_to_end_policy,cpu,0.458958,4,314,Shortest-Oracle Only
729,end_to_end_policy,cpu,0.513273,5,314,Teacher Distillation Only
729,end_to_end_policy,cpu,0.457547,6,314,Shortest+Risk (No Teacher)
730,end_to_end_policy,cpu,0.521778,0,314,Shortest-Oracle Only
730,end_to_end_policy,cpu,0.465596,1,314,Teacher Distillation Only
730,end_to_end_policy,cpu,0.512417,2,314,Teacher+Shortest+Risk
730,end_to_end_policy,cpu,0.479672,3,314,Fixed Manual Prior
730,end_to_end_policy,cpu,0.531817,4,314,Risk-Oracle Only
730,end_to_end_policy,cpu,0.466703,5,314,Shortest+Risk (No Teacher)
730,end_to_end_policy,cpu,0.50945,6,314,Existing Phase11 Predictive Prior
731,end_to_end_policy,cpu,0.476291,0,314,Shortest-Oracle Only
731,end_to_end_policy,cpu,0.529458,1,314,Fixed Manual Prior
731,end_to_end_policy,cpu,0.46299,2,314,Existing Phase11 Predictive Prior
731,end_to_end_policy,cpu,0.520664,3,314,Teacher+Shortest+Risk
731,end_to_end_policy,cpu,0.458017,4,314,Risk-Oracle Only
731,end_to_end_policy,cpu,0.521946,5,314,Shortest+Risk (No Teacher)
731,end_to_end_policy,cpu,0.454313,6,314,Teacher Distillation Only
732,end_to_end_policy,cpu,0.522138,0,314,Shortest+Risk (No Teacher)
732,end_to_end_policy,cpu,0.46574,1,314,Teacher+Shortest+Risk
732,end_to_end_policy,cpu,0.518692,2,314,Shortest-Oracle Only
732,end_to_end_policy,cpu,0.461528,3,314,Teacher Distillation Only
732,end_to_end_policy,cpu,0.513887,4,314,Existing Phase11 Predictive Prior
732,end_to_end_policy,cpu,0.582159,5,314,Risk-Oracle Only
732,end_to_end_policy,cpu,0.529055,6,314,Fixed Manual Prior
733,end_to_end_policy,cpu,0.481963,0,314,Existing Phase11 Predictive Prior
733,end_to_end_policy,cpu,0.511429,1,314,Shortest+Risk (No Teacher)
733,end_to_end_policy,cpu,0.464525,2,314,Shortest-Oracle Only
733,end_to_end_policy,cpu,0.510466,3,314,Teacher Distillation Only
733,end_to_end_policy,cpu,0.466162,4,314,Teacher+Shortest+Risk
733,end_to_end_policy,cpu,0.507935,5,314,Fixed Manual Prior
733,end_to_end_policy,cpu,0.452572,6,314,Risk-Oracle Only
734,end_to_end_policy,cpu,0.514411,0,314,Shortest+Risk (No Teacher)
734,end_to_end_policy,cpu,0.468494,1,314,Shortest-Oracle Only
734,end_to_end_policy,cpu,0.511223,2,314,Fixed Manual Prior
734,end_to_end_policy,cpu,0.480227,3,314,Teacher+Shortest+Risk
734,end_to_end_policy,cpu,0.505577,4,314,Teacher Distillation Only
734,end_to_end_policy,cpu,0.469382,5,314,Existing Phase11 Predictive Prior
734,end_to_end_policy,cpu,0.506375,6,314,Risk-Oracle Only
735,end_to_end_policy,cpu,0.4798,0,314,Shortest+Risk (No Teacher)
735,end_to_end_policy,cpu,0.504803,1,314,Shortest-Oracle Only
735,end_to_end_policy,cpu,0.467253,2,314,Teacher+Shortest+Risk
735,end_to_end_policy,cpu,0.506627,3,314,Fixed Manual Prior
735,end_to_end_policy,cpu,0.452874,4,314,Teacher Distillation Only
735,end_to_end_policy,cpu,0.506221,5,314,Risk-Oracle Only
735,end_to_end_policy,cpu,0.452109,6,314,Existing Phase11 Predictive Prior
736,end_to_end_policy,cpu,0.513413,0,314,Teacher Distillation Only
736,end_to_end_policy,cpu,0.478457,1,314,Shortest-Oracle Only
736,end_to_end_policy,cpu,0.507033,2,314,Risk-Oracle Only
736,end_to_end_policy,cpu,0.452544,3,314,Teacher+Shortest+Risk
736,end_to_end_policy,cpu,0.514923,4,314,Shortest+Risk (No Teacher)
736,end_to_end_policy,cpu,0.455178,5,314,Existing Phase11 Predictive Prior
736,end_to_end_policy,cpu,0.510261,6,314,Fixed Manual Prior
737,end_to_end_policy,cpu,0.468784,0,314,Existing Phase11 Predictive Prior
737,end_to_end_policy,cpu,0.513445,1,314,Shortest-Oracle Only
737,end_to_end_policy,cpu,0.626984,2,314,Teacher Distillation Only
737,end_to_end_policy,cpu,0.495832,3,314,Fixed Manual Prior
737,end_to_end_policy,cpu,0.500999,4,314,Teacher+Shortest+Risk
737,end_to_end_policy,cpu,0.488026,5,314,Shortest+Risk (No Teacher)
737,end_to_end_policy,cpu,0.494847,6,314,Risk-Oracle Only
738,end_to_end_policy,cpu,0.492279,0,314,Risk-Oracle Only
738,end_to_end_policy,cpu,0.503279,1,314,Teacher+Shortest+Risk
738,end_to_end_policy,cpu,0.486049,2,314,Fixed Manual Prior
738,end_to_end_policy,cpu,0.508987,3,314,Shortest+Risk (No Teacher)
738,end_to_end_policy,cpu,0.467055,4,314,Existing Phase11 Predictive Prior
738,end_to_end_policy,cpu,0.492214,5,314,Teacher Distillation Only
738,end_to_end_policy,cpu,0.476062,6,314,Shortest-Oracle Only
739,end_to_end_policy,cpu,0.515585,0,314,Shortest+Risk (No Teacher)
739,end_to_end_policy,cpu,0.475866,1,314,Teacher Distillation Only
739,end_to_end_policy,cpu,0.499999,2,314,Existing Phase11 Predictive Prior
739,end_to_end_policy,cpu,0.476411,3,314,Shortest-Oracle Only
739,end_to_end_policy,cpu,0.518232,4,314,Fixed Manual Prior
739,end_to_end_policy,cpu,0.474229,5,314,Teacher+Shortest+Risk
739,end_to_end_policy,cpu,0.498143,6,314,Risk-Oracle Only
740,end_to_end_policy,cpu,0.488238,0,314,Teacher+Shortest+Risk
740,end_to_end_policy,cpu,0.507124,1,314,Shortest-Oracle Only
740,end_to_end_policy,cpu,0.473002,2,314,Existing Phase11 Predictive Prior
740,end_to_end_policy,cpu,0.505903,3,314,Shortest+Risk (No Teacher)
740,end_to_end_policy,cpu,0.462309,4,314,Risk-Oracle Only
740,end_to_end_policy,cpu,0.50203,5,314,Teacher Distillation Only
740,end_to_end_policy,cpu,0.471178,6,314,Fixed Manual Prior
741,end_to_end_policy,cpu,0.52046,0,314,Risk-Oracle Only
741,end_to_end_policy,cpu,0.464043,1,314,Teacher Distillation Only
741,end_to_end_policy,cpu,0.508629,2,314,Existing Phase11 Predictive Prior
741,end_to_end_policy,cpu,0.515948,3,314,Shortest-Oracle Only
741,end_to_end_policy,cpu,0.507756,4,314,Shortest+Risk (No Teacher)
741,end_to_end_policy,cpu,0.462639,5,314,Fixed Manual Prior
741,end_to_end_policy,cpu,0.638083,6,314,Teacher+Shortest+Risk
742,end_to_end_policy,cpu,0.492875,0,314,Shortest-Oracle Only
742,end_to_end_policy,cpu,0.523222,1,314,Existing Phase11 Predictive Prior
742,end_to_end_policy,cpu,0.464963,2,314,Risk-Oracle Only
742,end_to_end_policy,cpu,0.524762,3,314,Shortest+Risk (No Teacher)
742,end_to_end_policy,cpu,0.46293,4,314,Teacher+Shortest+Risk
742,end_to_end_policy,cpu,0.515254,5,314,Fixed Manual Prior
742,end_to_end_policy,cpu,0.467278,6,314,Teacher Distillation Only
743,end_to_end_policy,cpu,0.526647,0,314,Fixed Manual Prior
743,end_to_end_policy,cpu,0.454542,1,314,Shortest-Oracle Only
743,end_to_end_policy,cpu,0.519364,2,314,Teacher Distillation Only
743,end_to_end_policy,cpu,0.476024,3,314,Risk-Oracle Only
743,end_to_end_policy,cpu,0.517488,4,314,Teacher+Shortest+Risk
743,end_to_end_policy,cpu,0.460174,5,314,Shortest+Risk (No Teacher)
743,end_to_end_policy,cpu,0.512751,6,314,Existing Phase11 Predictive Prior
744,end_to_end_policy,cpu,0.472546,0,314,Teacher Distillation Only
744,end_to_end_policy,cpu,0.52101,1,314,Risk-Oracle Only
744,end_to_end_policy,cpu,0.457922,2,314,Fixed Manual Prior
744,end_to_end_policy,cpu,0.516754,3,314,Teacher+Shortest+Risk
744,end_to_end_policy,cpu,0.455576,4,314,Shortest+Risk (No Teacher)
744,end_to_end_policy,cpu,0.511435,5,314,Shortest-Oracle Only
744,end_to_end_policy,cpu,0.45229,6,314,Existing Phase11 Predictive Prior
745,end_to_end_policy,cpu,0.52582,0,314,Shortest+Risk (No Teacher)
745,end_to_end_policy,cpu,0.464474,1,314,Shortest-Oracle Only
745,end_to_end_policy,cpu,0.516785,2,314,Teacher+Shortest+Risk
745,end_to_end_policy,cpu,0.459339,3,314,Fixed Manual Prior
745,end_to_end_policy,cpu,0.520082,4,314,Existing Phase11 Predictive Prior
745,end_to_end_policy,cpu,0.458085,5,314,Risk-Oracle Only
745,end_to_end_policy,cpu,0.509308,6,314,Teacher Distillation Only
746,end_to_end_policy,cpu,0.46136,0,314,Risk-Oracle Only
746,end_to_end_policy,cpu,0.511181,1,314,Teacher Distillation Only
746,end_to_end_policy,cpu,0.452383,2,314,Fixed Manual Prior
746,end_to_end_policy,cpu,0.508469,3,314,Teacher+Shortest+Risk
746,end_to_end_policy,cpu,0.581857,4,314,Shortest+Risk (No Teacher)
746,end_to_end_policy,cpu,0.527651,5,314,Existing Phase11 Predictive Prior
746,end_to_end_policy,cpu,0.459478,6,314,Shortest-Oracle Only
747,end_to_end_policy,cpu,0.525005,0,314,Shortest+Risk (No Teacher)
747,end_to_end_policy,cpu,0.469314,1,314,Existing Phase11 Predictive Prior
747,end_to_end_policy,cpu,0.507432,2,314,Shortest-Oracle Only
747,end_to_end_policy,cpu,0.478527,3,314,Risk-Oracle Only
747,end_to_end_policy,cpu,0.508263,4,314,Teacher Distillation Only
747,end_to_end_policy,cpu,0.46599,5,314,Teacher+Shortest+Risk
747,end_to_end_policy,cpu,0.507666,6,314,Fixed Manual Prior
748,end_to_end_policy,cpu,0.490176,0,314,Existing Phase11 Predictive Prior
748,end_to_end_policy,cpu,0.523149,1,314,Risk-Oracle Only
748,end_to_end_policy,cpu,0.470824,2,314,Shortest-Oracle Only
748,end_to_end_policy,cpu,0.516753,3,314,Fixed Manual Prior
748,end_to_end_policy,cpu,0.461998,4,314,Shortest+Risk (No Teacher)
748,end_to_end_policy,cpu,0.508099,5,314,Teacher Distillation Only
748,end_to_end_policy,cpu,0.462969,6,314,Teacher+Shortest+Risk
749,end_to_end_policy,cpu,0.525681,0,314,Fixed Manual Prior
749,end_to_end_policy,cpu,0.46462,1,314,Teacher+Shortest+Risk
749,end_to_end_policy,cpu,0.526653,2,314,Shortest-Oracle Only
749,end_to_end_policy,cpu,0.464265,3,314,Shortest+Risk (No Teacher)
749,end_to_end_policy,cpu,0.507106,4,314,Existing Phase11 Predictive Prior
749,end_to_end_policy,cpu,0.463017,5,314,Risk-Oracle Only
749,end_to_end_policy,cpu,0.512376,6,314,Teacher Distillation Only
750,end_to_end_policy,cpu,0.483642,0,314,Existing Phase11 Predictive Prior
750,end_to_end_policy,cpu,0.51008,1,314,Risk-Oracle Only
750,end_to_end_policy,cpu,0.466489,2,314,Fixed Manual Prior
750,end_to_end_policy,cpu,0.504018,3,314,Shortest+Risk (No Teacher)
750,end_to_end_policy,cpu,0.457943,4,314,Teacher Distillation Only
750,end_to_end_policy,cpu,0.503314,5,314,Shortest-Oracle Only
750,end_to_end_policy,cpu,0.462698,6,314,Teacher+Shortest+Risk
751,end_to_end_policy,cpu,0.518555,0,314,Shortest-Oracle Only
751,end_to_end_policy,cpu,0.639496,1,314,Teacher Distillation Only
751,end_to_end_policy,cpu,0.472228,2,314,Shortest+Risk (No Teacher)
751,end_to_end_policy,cpu,0.510883,3,314,Existing Phase11 Predictive Prior
751,end_to_end_policy,cpu,0.465842,4,314,Teacher+Shortest+Risk
751,end_to_end_policy,cpu,0.521172,5,314,Risk-Oracle Only
751,end_to_end_policy,cpu,0.472481,6,314,Fixed Manual Prior
752,end_to_end_policy,cpu,0.530337,0,314,Shortest+Risk (No Teacher)
752,end_to_end_policy,cpu,0.461902,1,314,Teacher+Shortest+Risk
752,end_to_end_policy,cpu,0.507984,2,314,Teacher Distillation Only
752,end_to_end_policy,cpu,0.465362,3,314,Risk-Oracle Only
752,end_to_end_policy,cpu,0.509147,4,314,Shortest-Oracle Only
752,end_to_end_policy,cpu,0.481043,5,314,Fixed Manual Prior
752,end_to_end_policy,cpu,0.517712,6,314,Existing Phase11 Predictive Prior
753,end_to_end_policy,cpu,0.480921,0,314,Shortest+Risk (No Teacher)
753,end_to_end_policy,cpu,0.527369,1,314,Fixed Manual Prior
753,end_to_end_policy,cpu,0.466269,2,314,Existing Phase11 Predictive Prior
753,end_to_end_policy,cpu,0.51139,3,314,Teacher Distillation Only
753,end_to_end_policy,cpu,0.462792,4,314,Risk-Oracle Only
753,end_to_end_policy,cpu,0.511512,5,314,Shortest-Oracle Only
753,end_to_end_policy,cpu,0.462307,6,314,Teacher+Shortest+Risk
754,end_to_end_policy,cpu,0.534374,0,314,Shortest-Oracle Only
754,end_to_end_policy,cpu,0.462088,1,314,Teacher Distillation Only
754,end_to_end_policy,cpu,0.511344,2,314,Risk-Oracle Only
754,end_to_end_policy,cpu,0.455483,3,314,Shortest+Risk (No Teacher)
754,end_to_end_policy,cpu,0.511396,4,314,Teacher+Shortest+Risk
754,end_to_end_policy,cpu,0.461903,5,314,Fixed Manual Prior
754,end_to_end_policy,cpu,0.510027,6,314,Existing Phase11 Predictive Prior
755,end_to_end_policy,cpu,0.475398,0,314,Teacher+Shortest+Risk
755,end_to_end_policy,cpu,0.511712,1,314,Risk-Oracle Only
755,end_to_end_policy,cpu,0.461525,2,314,Teacher Distillation Only
755,end_to_end_policy,cpu,0.519504,3,314,Fixed Manual Prior
755,end_to_end_policy,cpu,0.454063,4,314,Shortest-Oracle Only
755,end_to_end_policy,cpu,0.635974,5,314,Shortest+Risk (No Teacher)
755,end_to_end_policy,cpu,0.461795,6,314,Existing Phase11 Predictive Prior
756,end_to_end_policy,cpu,0.535072,0,314,Fixed Manual Prior
756,end_to_end_policy,cpu,0.459444,1,314,Shortest+Risk (No Teacher)
756,end_to_end_policy,cpu,0.516301,2,314,Existing Phase11 Predictive Prior
756,end_to_end_policy,cpu,0.459716,3,314,Shortest-Oracle Only
756,end_to_end_policy,cpu,0.512648,4,314,Risk-Oracle Only
756,end_to_end_policy,cpu,0.471362,5,314,Teacher+Shortest+Risk
756,end_to_end_policy,cpu,0.51509,6,314,Teacher Distillation Only
757,end_to_end_policy,cpu,0.474406,0,314,Shortest+Risk (No Teacher)
757,end_to_end_policy,cpu,0.516082,1,314,Existing Phase11 Predictive Prior
757,end_to_end_policy,cpu,0.456543,2,314,Shortest-Oracle Only
757,end_to_end_policy,cpu,0.51476,3,314,Fixed Manual Prior
757,end_to_end_policy,cpu,0.466561,4,314,Teacher Distillation Only
757,end_to_end_policy,cpu,0.511568,5,314,Risk-Oracle Only
757,end_to_end_policy,cpu,0.452527,6,314,Teacher+Shortest+Risk
758,end_to_end_policy,cpu,0.522963,0,314,Risk-Oracle Only
758,end_to_end_policy,cpu,0.461662,1,314,Fixed Manual Prior
758,end_to_end_policy,cpu,0.513991,2,314,Existing Phase11 Predictive Prior
758,end_to_end_policy,cpu,0.455992,3,314,Teacher Distillation Only
758,end_to_end_policy,cpu,0.511748,4,314,Teacher+Shortest+Risk
758,end_to_end_policy,cpu,0.456061,5,314,Shortest+Risk (No Teacher)
758,end_to_end_policy,cpu,0.528098,6,314,Shortest-Oracle Only
759,end_to_end_policy,cpu,0.47177,0,314,Teacher+Shortest+Risk
759,end_to_end_policy,cpu,0.514325,1,314,Fixed Manual Prior
759,end_to_end_policy,cpu,0.456225,2,314,Risk-Oracle Only
759,end_to_end_policy,cpu,0.511049,3,314,Teacher Distillation Only
759,end_to_end_policy,cpu,0.470858,4,314,Existing Phase11 Predictive Prior
759,end_to_end_policy,cpu,0.505965,5,314,Shortest+Risk (No Teacher)
759,end_to_end_policy,cpu,0.452767,6,314,Shortest-Oracle Only
