connected_pair_pdr,deadline_delivery_ratio,energy_per_delivered_packet,mean_transmission_energy_proxy,method,p95_success_delay,scenario,training_seed
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD-only Local,nan,structural_hole_45,123
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD-only Local,4.0,structural_hole_225_link_loss,123
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD-only Local,nan,predictive_break_45,123
0.029069767441860465,0.025,21.575958585746395,1.0787979292873195,Historical KD-only Local,6.0,predictive_break_225_link_loss,123
0.77,0.77,1.4996346696240517,1.1547186956105195,Historical KD-only Local,4.0,ood_link_loss_30,123
0.965,0.96,1.2696781754466955,1.2252394393060613,Historical KD-only Local,3.3999999999999773,ood_extreme_mobility,123
0.98,0.97,1.8311744577533757,1.794550968598308,Historical KD-only Local,6.0,ood_nodes_16,123
0.925,0.915,2.252265976497359,2.083346028260057,Historical KD-only Local,7.0,ood_nodes_24,123
0.975,0.975,1.3360851482458143,1.302683019539669,Historical KD-only Local,4.0,heldout_medium,314
0.905,0.9,1.3688545741730866,1.2388133896266433,Historical KD-only Local,4.0,ood_link_loss,314
0.97,0.965,1.233165537172988,1.1961705710577981,Historical KD-only Local,3.0,ood_fast_mobility,314
0.965,0.965,1.2481922490556583,1.2045055203387103,Historical KD-only Local,3.3999999999999773,ood_sparse,314
0.965,0.96,1.4742214854660127,1.4226237334747023,Historical KD-only Local,4.0,ood_nodes_10,314
0.987012987012987,0.38,1.7456485313295595,0.7157158978451196,Historical KD-only Local,3.950000000000003,unconditional_sparse,314
0.17,0.17,5.864134296410716,0.9969028303898219,Historical KD-only Local,4.0,structural_hole_45,314
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD-only Local,4.0,structural_hole_225_link_loss,314
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD-only Local,nan,predictive_break_45,314
0.029069767441860465,0.025,23.846051286334657,1.0730723078850593,Historical KD-only Local,6.0,predictive_break_225_link_loss,314
0.775,0.77,1.4934703109692353,1.1574394910011574,Historical KD-only Local,4.0,ood_link_loss_30,314
0.965,0.965,1.2470857297499516,1.2034377292087033,Historical KD-only Local,3.0,ood_extreme_mobility,314
0.945,0.945,1.8171236072771129,1.7171818088768718,Historical KD-only Local,5.0,ood_nodes_16,314
0.9,0.89,2.317985205087873,2.0861866845790855,Historical KD-only Local,7.0,ood_nodes_24,314
0.97,0.97,1.3371730745254184,1.2970578822896557,Historical KD-only Local,4.0,heldout_medium,2718
0.92,0.92,1.3787096203925313,1.2684128507611288,Historical KD-only Local,4.0,ood_link_loss,2718
0.97,0.97,1.2481567962230944,1.2107120923364014,Historical KD-only Local,3.0,ood_fast_mobility,2718
0.975,0.975,1.2185759129870304,1.1881115151623545,Historical KD-only Local,3.0,ood_sparse,2718
0.955,0.955,1.4900437980192605,1.4229918271083941,Historical KD-only Local,4.0,ood_nodes_10,2718
0.987012987012987,0.38,1.8007206853121172,0.738295480977968,Historical KD-only Local,3.950000000000003,unconditional_sparse,2718
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD-only Local,nan,structural_hole_45,2718
0.07936507936507936,0.05,12.922330205499213,0.7753398123299526,Historical KD-only Local,4.0,structural_hole_225_link_loss,2718
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD-only Local,nan,predictive_break_45,2718
0.01744186046511628,0.015,35.19651478927595,1.0558954436782784,Historical KD-only Local,6.0,predictive_break_225_link_loss,2718
