ci95_high,ci95_low,count,mean,method,metric,scenario,standard_deviation
4.0,4.0,1,4.0,Historical KD-only Local,p95_success_delay,structural_hole_45,0.0
0.9109349319125744,0.520989039473295,5,0.7159619856929347,Historical KD-only Local,mean_transmission_energy_proxy,structural_hole_45,0.15705070659961273
172.9348444634669,36.04337710108557,5,104.48911078227624,Historical KD-only Local,energy_per_delivered_packet,structural_hole_45,55.13303792542842
0.07936507936507936,0.07936507936507936,5,0.07936507936507936,Historical KD-only Local,connected_pair_pdr,structural_hole_225_link_loss,0.0
0.05,0.05,5,0.05,Historical KD-only Local,deadline_delivery_ratio,structural_hole_225_link_loss,0.0
4.0,4.0,5,4.0,Historical KD-only Local,p95_success_delay,structural_hole_225_link_loss,0.0
0.7708872788010634,0.750690819526233,5,0.7607890491636482,Historical KD-only Local,mean_transmission_energy_proxy,structural_hole_225_link_loss,0.008134123891089175
14.066197781294544,13.128955635365429,5,13.597576708329987,Historical KD-only Local,energy_per_delivered_packet,structural_hole_225_link_loss,0.37747427047465365
0.0,0.0,5,0.0,Historical KD-only Local,connected_pair_pdr,predictive_break_45,0.0
0.0,0.0,5,0.0,Historical KD-only Local,deadline_delivery_ratio,predictive_break_45,0.0
,,0,,Historical KD-only Local,p95_success_delay,predictive_break_45,
0.907029262205383,0.907029262205383,5,0.907029262205383,Historical KD-only Local,mean_transmission_energy_proxy,predictive_break_45,0.0
181.40585244107663,181.40585244107663,5,181.40585244107663,Historical KD-only Local,energy_per_delivered_packet,predictive_break_45,0.0
0.03319999999999999,0.020288372093023255,5,0.026744186046511624,Historical KD-only Local,connected_pair_pdr,predictive_break_225_link_loss,0.005200158087208813
0.028552,0.017447999999999998,5,0.023,Historical KD-only Local,deadline_delivery_ratio,predictive_break_225_link_loss,0.00447213595499958
6.0,6.0,5,6.0,Historical KD-only Local,p95_success_delay,predictive_break_225_link_loss,0.0
1.0836070794307098,1.0602472877785045,5,1.0719271836046071,Historical KD-only Local,mean_transmission_energy_proxy,predictive_break_225_link_loss,0.009408155993256973
32.281834423337365,18.13437939003786,5,25.20810690668761,Historical KD-only Local,energy_per_delivered_packet,predictive_break_225_link_loss,5.697887457326953
0.7848146421228693,0.7651853578771307,5,0.775,Historical KD-only Local,connected_pair_pdr,ood_link_loss_30,0.007905694150420955
0.7824138740165779,0.7635861259834221,5,0.773,Historical KD-only Local,deadline_delivery_ratio,ood_link_loss_30,0.007582875444051557
4.0,4.0,5,4.0,Historical KD-only Local,p95_success_delay,ood_link_loss_30,0.0
1.179601955293991,1.1520518757561056,5,1.1658269155250482,Historical KD-only Local,mean_transmission_energy_proxy,ood_link_loss_30,0.011095794422233038
1.5326695021945655,1.476204122888933,5,1.5044368125417493,Historical KD-only Local,energy_per_delivered_packet,ood_link_loss_30,0.02274143128651016
0.968776,0.963224,5,0.966,Historical KD-only Local,connected_pair_pdr,ood_extreme_mobility,0.002236067977499792
0.9663998917629829,0.9596001082370168,5,0.9629999999999999,Historical KD-only Local,deadline_delivery_ratio,ood_extreme_mobility,0.002738612787525833
4.103210454341064,2.856789545658927,5,3.4799999999999955,Historical KD-only Local,p95_success_delay,ood_extreme_mobility,0.5019960159204462
1.2390361659901732,1.2046444063397947,5,1.221840286164984,Historical KD-only Local,mean_transmission_energy_proxy,ood_extreme_mobility,0.013851281059812749
