action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[3,6,7,1,5,0]",0.0,0.0,0.0,0.0,18.17260479927063,1,,,6.0,12,2.040407,2.43909925,2.45275265,12.636458,6,1,,0,,5.027609,1120153,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,1,0,12006,0,1.0,0.0,Historical PPO-only Local (No KD),4.013089585171973,0.00752335786819458,0.0,"[4,3,6,7,1,5,0]",0.8571428571428571,7398,8.0,,0.0,ood_fast_mobility,6,0.0,0.0,0.16666666666666666,10.08290753364563,42,6,3.664076091129015
"[2,5,0]",0.0,0.0,0.0,0.0,8.527131915092468,1,,,1.0,4,1.8579,1.8854121,1.88785762,5.571799,3,1,,0,,4.094125,1120154,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),1.2649791582300602,0.04123109579086304,0.0,"[3,2,5,0]",1.5,3699,3.875,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.672103810310364,42,3,1.715939547883047
"[1,6]",0.0,0.0,0.0,0.0,4.605881333351135,1,,,2.0,4,1.8503375,1.8507960499999998,1.8508368099999999,3.700675,2,1,,0,,1.858592,1120155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),2.889252396629384,0.19801992177963257,0.0,"[2,1,6]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.69822461605072,42,2,0.7653154842843835
"[1,0]",0.0,0.0,0.0,0.0,4.87593674659729,1,,,2.0,4,1.8455154999999999,1.84615135,1.84620787,3.6910309999999997,2,1,,0,,1.9435419999999999,1120156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),12.0,0.10475260019302368,0.0,"[2,1,0]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.771774744987487,42,2,0.9062734140161588
"[5,2]",0.0,0.0,0.0,0.0,6.4934680461883545,1,,,2.0,4,1.868507,1.8733921999999998,1.87382644,3.737014,2,1,,0,,1.6083660000000002,1120157,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.7801556191219108,0.17047178745269775,0.0,"[0,5,2]",1.0,2466,2.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.613336277008058,42,2,1.3182970942093455
"[2,5,7,4]",0.0,0.0,0.0,0.0,10.999242067337036,1,,,2.0,6,1.859912,1.870833,1.8721914,7.441835,4,1,,0,,3.523471,1120158,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,Historical PPO-only Local (No KD),4.763668013507238,0.0684540867805481,0.0,"[6,2,5,7,4]",1.3333333333333333,4932,6.0,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,10.675678491592407,42,4,2.1703588376785596
"[7,4,1]",0.0,0.0,0.0,0.0,9.304755926132202,1,,,3.0,6,1.862607,1.8844896,1.88643472,5.604547,3,1,,0,,2.553336,1120159,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),1.3327440231975582,0.04850560426712036,0.0,"[2,7,4,1]",1.0,3699,5.5,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.378064250946045,42,3,1.9709470353869598
"[4,7]",0.0,0.0,0.0,0.0,4.104115962982178,1,,,2.0,4,2.009338,2.050207,2.0538398,4.018676,2,1,,0,,1.210512,1120160,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),11.498665556011138,0.21279561519622803,0.0,"[5,4,7]",1.0,2466,2.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.599237966537476,42,2,0.676727935857528
"[1,7]",0.0,0.0,0.0,0.0,7.03612494468689,1,,,2.0,4,1.88217,1.8908163,1.89158486,3.76434,2,1,,0,,2.275493,1120161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),5.053389916696204,0.05630683898925781,0.0,"[0,1,7]",1.0,2466,2.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.07738995552063,42,2,1.5553329589456588
"[5,6]",0.0,0.0,0.0,0.0,6.086456775665283,1,,,2.0,4,1.8534495,1.86637305,1.86752181,3.706899,2,1,,0,,1.806941,1120162,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.7882210585767384,0.2118852734565735,0.0,"[7,5,6]",1.0,2466,4.0,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.63176965713501,42,2,1.1591462908309396
"[2,5]",0.0,0.0,0.0,0.0,5.779092073440552,1,,,2.0,4,1.8597804999999998,1.86666415,1.86727603,3.7195609999999997,2,1,,0,,1.327909,1120163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),12.0,0.06237441301345825,0.0,"[0,2,5]",1.0,2466,3.0,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.725839138031006,42,2,1.1363402585206934
"[1,7]",0.0,0.0,0.0,0.0,5.938580513000488,1,,,4.0,6,1.873147,1.8895135,1.8909683,3.746294,2,1,,0,,1.568864,1120164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),8.712557269796974,0.10270178318023682,0.0,"[6,1,7]",0.6666666666666666,2466,3.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.939420890808105,42,2,1.1501204842747086
"[0,6,3,1,5]",0.0,0.0,0.0,0.0,13.039841830730438,1,,,1.0,6,1.840569,1.8981573999999999,1.90428828,9.293218,5,1,,0,,5.127764,1120165,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10005,0,1.0,0.0,Historical PPO-only Local (No KD),4.500495193182227,0.13106846809387207,0.0,"[7,0,6,3,1,5]",1.6666666666666667,6165,7.75,,0.0,ood_fast_mobility,5,0.0,0.0,0.2,10.771396732330322,42,5,2.4628500608670567
"[6,3]",0.0,0.0,0.0,0.0,5.9830896854400635,1,,,2.0,4,1.8528105,1.85346435,1.85352247,3.705621,2,1,,0,,1.760499,1120166,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),7.750528021418234,0.01899474859237671,0.0,"[2,6,3]",1.0,2466,2.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.721049928665161,42,2,1.2273565425501296
"[1,0,7]",0.0,0.0,0.0,0.0,8.405165195465088,1,,,3.0,6,1.847976,1.9512663,1.9604476599999998,5.65235,3,1,,0,,3.0934429999999997,1120167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),11.65432907122644,0.04255861043930054,0.0,"[5,1,0,7]",1.0,3699,5.0,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.055088710784911,42,3,1.6274439229237387
"[5,0,32]",0.0,0.0,0.0,0.0,5.159842252731323,0,,,,6,1.853459,1.9044872000000002,1.9090230400000001,5.613514,,0,agent_drop,1,,1.645996,1120168,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,6003,0,,0.0,Historical PPO-only Local (No KD),0.4917666289170096,0.039588868618011475,0.0,"[4,5,0]",,3699,2.875,,0.0,ood_fast_mobility,3,0.0,0.0,0.0,-5.6073431968688965,42,2,1.0309923692826892
"[4,3,1,2,6]",0.0,0.0,0.0,0.0,16.33842182159424,1,,,1.0,6,1.849258,1.8840222,1.8905484399999999,9.270712,5,1,,0,,4.08339,1120169,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10005,0,1.0,0.0,Historical PPO-only Local (No KD),7.317381112235506,0.006338536739349365,0.0,"[7,4,3,1,2,6]",1.6666666666666667,6165,7.0,,0.0,ood_fast_mobility,5,0.0,0.0,0.2,10.808424472808838,42,5,3.390819879157391
"[4,7,3,32]",0.0,0.0,0.0,0.0,9.651422023773193,0,,,,4,1.8747765,1.967069,1.978685,7.5685020000000005,,0,agent_drop,1,,3.034058,1120170,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,8004,0,,0.0,Historical PPO-only Local (No KD),0.5231410152902373,0.04832667112350464,0.0,"[0,4,7,3]",,4932,5.0,,0.0,ood_fast_mobility,4,0.0,0.0,0.0,-5.682299995422363,42,3,2.0544395577469814
"[7,5]",0.0,0.0,0.0,0.0,5.889181852340698,1,,,2.0,4,1.8328495,1.8450683499999998,1.8461544699999999,3.665699,2,1,,0,,1.809815,1120171,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.9499319594630173,0.06835818290710449,0.0,"[6,7,5]",1.0,2466,3.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.85351107120514,42,2,1.1602628402808968
"[2,5,7]",0.0,0.0,0.0,0.0,9.143290996551514,1,,,1.0,4,1.848315,1.8566391,1.85737902,5.542152,3,1,,0,,3.152991,1120172,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),2.3485498256539374,0.11004066467285156,0.0,"[1,2,5,7]",1.5,3699,4.5,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.327427005767824,42,3,1.8221573305526206
"[4,0]",0.0,0.0,0.0,0.0,7.1144585609436035,1,,,2.0,4,1.8471389999999999,1.8633822,1.8648260399999999,3.6942779999999997,2,1,,0,,1.631304,1120173,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.727583692004494,0.10860830545425415,0.0,"[2,4,0]",1.0,2466,2.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.148149490356445,42,2,1.581743708464252
"[3,2]",0.0,0.0,0.0,0.0,4.4702160358428955,1,,,2.0,4,1.856773,1.857043,1.857067,3.713546,2,1,,0,,1.5236800000000001,1120174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),12.0,0.25562822818756104,0.0,"[0,3,2]",1.0,2466,3.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.628996586799621,42,2,0.6933543167941885
"[0,7]",0.0,0.0,0.0,0.0,4.5044790506362915,1,,,2.0,4,1.8348300000000002,1.848447,1.8496574000000001,3.6696600000000004,2,1,,0,,1.319976,1120175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),2.81669087523272,0.27931463718414307,0.0,"[1,0,7]",1.0,2466,3.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.699863719940184,42,2,0.683764444753252
"[3,7]",0.0,0.0,0.0,0.0,4.7789968848228455,1,,,2.0,4,1.8444509999999998,1.8491013,1.84951466,3.6889019999999997,2,1,,0,,1.652479,1120176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),0.2660646089790116,0.011518478393554688,0.0,"[6,3,7]",1.0,2466,3.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.673954486846924,42,2,1.0196420824553665
"[4,6]",0.0,0.0,0.0,0.0,6.062816143035889,1,,,2.0,4,1.8405395,1.84342715,1.84368383,3.681079,2,1,,0,,1.354285,1120177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),8.647605135548648,0.16418063640594482,0.0,"[0,4,6]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.907574701309205,42,2,1.160837176003568
"[3,2,4,5,6,32]",0.0,0.0,0.0,0.0,14.938763737678528,0,,,,6,1.8418865,1.90123525,1.90542545,11.143919,,0,agent_drop,1,,6.119277,1120178,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,12006,0,,0.0,Historical PPO-only Local (No KD),0.7861589427865147,0.01172405481338501,0.0,"[7,3,2,4,5,6]",,7398,7.75,,0.0,ood_fast_mobility,6,0.0,0.0,0.0,-5.445260906219482,42,5,3.088164697306447
"[3,1]",0.0,0.0,0.0,0.0,6.271702766418457,1,,,2.0,4,1.845945,1.8615825000000001,1.8629725000000001,3.69189,2,1,,0,,1.8170739999999999,1120179,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.249949839327058,0.2069910168647766,0.0,"[2,3,1]",1.0,2466,2.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.954100227355957,42,2,1.229359152398196
"[1,6,5,2]",0.0,0.0,0.0,0.0,11.838833689689636,1,,,0.0,4,1.9244135,2.3608218499999998,2.41620437,8.128865,4,1,,0,,4.390187,1120180,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,Historical PPO-only Local (No KD),2.7376824911469013,0.07117366790771484,0.0,"[0,1,6,5,2]",2.0,4932,6.125,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,9.870046281814576,42,4,2.335647793680203
"[0,6]",0.0,0.0,0.0,0.0,6.041862726211548,1,,,2.0,4,2.370615,2.3927433,2.3947102599999996,4.74123,2,1,,0,,2.280723,1120181,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),2.4990879484663724,0.10577642917633057,0.0,"[2,0,6]",1.0,2466,2.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.464947175979614,42,2,1.1793901336526353
"[2,7]",0.0,0.0,0.0,0.0,5.841340780258179,1,,,2.0,4,2.372134,2.3979334,2.40022668,4.744268,2,1,,0,,2.234849,1120182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),0.7164889536187315,0.16570651531219482,0.0,"[3,2,7]",1.0,2466,2.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.76038055419922,42,2,1.0879738417239544
"[7,6]",0.0,0.0,0.0,0.0,7.0720744132995605,1,,,2.0,4,2.3717129999999997,2.3825058,2.38346516,4.7434259999999995,2,1,,0,,2.351136,1120183,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.378597913814768,0.04029184579849243,0.0,"[0,7,6]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.882419872283934,42,2,1.574405523402909
"[6,7]",0.0,0.0,0.0,0.0,5.1994956731796265,1,,,2.0,4,2.566008,2.7213867,2.73519814,5.132016,2,1,,0,,1.854702,1120184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),0.7209853865385836,0.08736366033554077,0.0,"[5,6,7]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.77745416164398,42,2,0.9828580307797141
"[0,2,5,6]",0.0,0.0,0.0,0.0,12.809406042098999,1,,,2.0,6,2.4695425,2.56112955,2.57291151,9.926227,4,1,,0,,5.387931,1120185,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,Historical PPO-only Local (No KD),2.524687661237434,0.0901375412940979,0.0,"[4,0,2,5,6]",1.3333333333333333,4932,6.125,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,11.04919638633728,42,4,2.620594766170573
"[0,1,4,2]",0.0,0.0,0.0,0.0,12.183664321899414,1,,,0.0,4,1.9193275,1.9495901,1.95111722,7.677916,4,1,,0,,4.240775,1120186,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,Historical PPO-only Local (No KD),1.994955160813699,0.06068378686904907,0.0,"[5,0,1,4,2]",2.0,4932,6.0,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,10.491230154037476,42,4,2.4954687820226837
"[1,2]",0.0,0.0,0.0,0.0,5.783884286880493,1,,,2.0,4,1.9149715,1.92691675,1.92797855,3.829943,2,1,,0,,2.199033,1120187,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.754158360929529,0.16506892442703247,0.0,"[7,1,2]",1.0,2466,3.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.927399516105652,42,2,1.0704797778489485
"[6,1,2]",0.0,0.0,0.0,0.0,9.092635154724121,1,,,3.0,6,2.314019,2.3918906,2.39881252,6.646246,3,1,,0,,3.1590249999999997,1120188,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),0.28358319083665434,0.038439273834228516,0.0,"[3,6,1,2]",1.0,3699,4.5,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.096342515945434,42,3,1.8599275018661174
"[6,1]",0.0,0.0,0.0,0.0,5.058978796005249,1,,,2.0,4,2.694491,2.6998991,2.7003798199999998,5.388982,2,1,,0,,2.376107,1120189,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),6.530617851682758,0.33672207593917847,0.0,"[0,6,1]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.721670389175415,42,2,0.8016998859037479
"[5,0]",0.0,0.0,0.0,0.0,3.63860023021698,1,,,2.0,4,2.374568,2.3902793,2.39167586,4.749136,2,1,,0,,2.2235300000000002,1120190,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),5.181613448319911,0.457819402217865,0.0,"[4,5,0]",1.0,2466,2.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.510960412025451,42,2,0.4289936044765996
"[2,6,5,3]",0.0,0.0,0.0,0.0,11.109864950180054,1,,,2.0,6,2.3438165,2.36331385,2.36491237,9.387129,4,1,,0,,4.534237,1120191,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,Historical PPO-only Local (No KD),4.692370251991052,0.049853503704071045,0.0,"[7,2,6,5,3]",1.3333333333333333,4932,5.875,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,10.497914838790894,42,4,2.1228024830920695
"[1,6,3]",0.0,0.0,0.0,0.0,9.087273597717285,1,,,1.0,4,2.324688,2.3517285,2.3541321,7.000172,3,1,,0,,4.213977,1120192,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),3.7439770814415603,0.009562015533447266,0.0,"[2,1,6,3]",1.5,3699,5.0,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.573466634750366,42,3,1.8021843742554111
"[1,3]",0.0,0.0,0.0,0.0,6.329450368881226,1,,,2.0,4,2.367509,2.3906309,2.39268618,4.735018,2,1,,0,,1.928988,1120193,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),5.1282079363828075,0.0758705735206604,0.0,"[6,1,3]",1.0,2466,3.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.037170791625977,42,2,1.2872860973664082
"[4,7]",0.0,0.0,0.0,0.0,4.0990084409713745,1,,,2.0,4,2.4449899999999998,2.4733715000000003,2.4758943,4.8899799999999995,2,1,,0,,2.154472,1120194,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),4.749849192337091,0.2841044068336487,0.0,"[5,4,7]",1.0,2466,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.461379122734071,42,2,0.6078988484556236
"[0,6]",0.0,0.0,0.0,0.0,6.370490789413452,1,,,4.0,6,2.1060895,2.31056365,2.32873913,4.212179,2,1,,0,,1.88861,1120195,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.5171867522327471,0.05788487195968628,0.0,"[1,0,6]",0.6666666666666666,2466,2.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.8716299533844,42,2,1.3107410122159884
"[5,32]",0.0,0.0,0.0,0.0,3.2576000690460205,0,,,,4,1.880686,1.9193437,1.92277994,3.761372,,0,agent_drop,1,,1.024641,1120196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,4002,0,,0.0,Historical PPO-only Local (No KD),7.09836848484845,0.18559998273849487,0.0,"[6,5]",,2466,1.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.0,-5.734691333770751,42,1,0.6632473881155398
"[0,5,4]",0.0,0.0,0.0,0.0,8.57942247390747,1,,,1.0,4,1.940079,2.1889947,2.21112054,6.041628,3,1,,0,,3.41653,1120197,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical PPO-only Local (No KD),2.3559075565392567,0.15909087657928467,0.0,"[1,0,5,4]",1.5,3699,5.25,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.515774202346801,42,3,1.5958669367935698
"[4,6,7,1]",0.0,0.0,0.0,0.0,11.055695533752441,1,,,3.0,7,1.850622,1.9107668,1.91898536,7.457059,4,1,,0,,3.901859,1120198,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,0,8004,0,1.0,0.0,Historical PPO-only Local (No KD),3.5590048212567336,0.09935474395751953,0.0,"[0,4,6,7,1]",1.0,4932,7.0,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,11.29817066192627,42,4,1.9741860022758075
"[2,6]",0.0,0.0,0.0,0.0,6.812274932861328,1,,,2.0,4,1.8489865,1.8596933500000001,1.8606450700000001,3.697973,2,1,,0,,2.160893,1120199,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical PPO-only Local (No KD),1.1499004173924876,0.08108878135681152,0.0,"[0,2,6]",1.0,2466,3.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.130321693420411,42,2,1.4593008354082713
"[4,6]",0.0,0.0,0.0,0.0,6.651216983795166,1,,,2.0,4,1.8457374999999998,1.8615878499999998,1.8629967699999999,3.6914749999999996,2,1,,0,,1.658331,1120000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical KD-only Local,4.6716155824953445,0.0006706118583679199,0.0,"[0,4,6]",1.0,2466,2.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.083671951293944,42,2,1.4388581129457592
"[3,6,0,1,5]",0.0,0.0,0.0,0.0,12.789067924022675,1,,,2.0,7,1.85068,1.8669188,1.86877336,9.23409,5,1,,0,,3.896201,1120001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,10005,0,1.0,0.0,Historical KD-only Local,1.8046381818760622,0.04251354932785034,0.0,"[7,3,6,0,1,5]",1.25,6165,7.75,,0.0,ood_fast_mobility,5,0.0,0.0,0.2,11.1567898273468,42,5,2.348028061121717
"[4,6]",0.0,0.0,0.0,0.0,4.463284015655518,1,,,2.0,4,1.851265,1.8519571,1.85201862,3.70253,2,1,,0,,2.08286,1120002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical KD-only Local,5.964424060874016,0.21421384811401367,0.0,"[7,4,6]",1.0,2466,3.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.681281566619873,42,2,0.7263828800488596
"[5,2]",0.0,0.0,0.0,0.0,5.9685399532318115,1,,,2.0,4,1.8556395,1.85719425,1.85733245,3.711279,2,1,,0,,1.585804,1120003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical KD-only Local,3.023883505259812,0.20674949884414673,0.0,"[1,5,2]",1.0,2466,3.0,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.992449665069579,42,2,1.1176858839658657
"[2,3]",0.0,0.0,0.0,0.0,4.233171999454498,1,,,2.0,4,1.854784,1.8711136,1.87256512,3.709568,2,1,,0,,1.965062,1120004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical KD-only Local,12.0,0.1635953187942505,0.0,"[4,2,3]",1.0,2466,3.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.575414335727691,42,2,0.7488072166997102
"[0,4]",0.0,0.0,0.0,0.0,6.643421649932861,1,,,2.0,4,1.8662565,1.8700549499999999,1.87039259,3.732513,2,1,,0,,1.550626,1120005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical KD-only Local,3.2178538397940573,0.08680486679077148,0.0,"[6,0,4]",1.0,2466,2.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.644662380218506,42,2,1.3929212445210766
"[5,7]",0.0,0.0,0.0,0.0,6.64188027381897,1,,,2.0,4,1.839306,1.8394032,1.8394118400000001,3.678612,2,1,,0,,1.580303,1120006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical KD-only Local,2.521824531547836,0.12880808115005493,0.0,"[6,5,7]",1.0,2466,3.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.988080072402955,42,2,1.3819353569130222
