action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[3,6,7,1,5,0]",0.0,0.0,0.0,0.0,18.17260479927063,1,,,6.0,12,2.068029,2.09861175,2.10469275,12.442502,6,1,,0,,4.471147,1120153,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,1,0,12006,0,1.0,0.0,FastSwitchGLOBE,4.013089585171973,0.00752335786819458,0.0,"[4,3,6,7,1,5,0]",0.8571428571428571,12006,8.0,,0.0,ood_fast_mobility,6,0.0,0.0,0.16666666666666666,10.08290753364563,123,6,3.664076091129015
"[7,5,0]",0.0,0.0,0.0,0.0,6.661370158195496,1,,,1.0,4,2.071639,2.0903302,2.0919916400000003,6.231001,3,1,,0,,4.020843,1120154,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,4.863314635306484,0.165998637676239,0.0,"[3,7,5,0]",1.5,6003,3.25,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.542543244361879,123,3,1.0488890763766756
"[1,6]",0.0,0.0,0.0,0.0,4.605881333351135,1,,,2.0,4,2.068666,2.0700177999999996,2.07013796,4.137332,2,1,,0,,1.808414,1120155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,2.889252396629384,0.19801992177963257,0.0,"[2,1,6]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.69822461605072,123,2,0.7653154842843835
"[1,0]",0.0,0.0,0.0,0.0,4.87593674659729,1,,,2.0,4,2.082066,2.088303,2.0888573999999998,4.164132,2,1,,0,,1.942768,1120156,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,12.0,0.10475260019302368,0.0,"[2,1,0]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.771774744987487,123,2,0.9062734140161588
"[1,2]",0.0,0.0,0.0,0.0,5.545932054519653,1,,,2.0,4,2.0800175000000003,2.08149395,2.08162519,4.160035000000001,2,1,,0,,1.560622,1120157,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,10.192137222857982,0.19454580545425415,0.0,"[0,1,2]",1.0,4002,2.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.668829250335692,123,2,0.9863509481176784
"[2,7,4]",0.0,0.0,0.0,0.0,6.312403917312622,1,,,3.0,6,2.083804,2.0901121,2.09067282,6.251392,3,1,,0,,2.428637,1120158,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,6.051103468242238,0.3316265344619751,0.0,"[6,2,7,4]",1.0,6003,4.875,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.876279306411742,123,3,0.9380341861494266
"[7,4,1]",0.0,0.0,0.0,0.0,9.304755926132202,1,,,3.0,6,2.072924,2.0826485,2.0835129,6.223108,3,1,,0,,2.516859,1120159,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,1.3327440231975582,0.04850560426712036,0.0,"[2,7,4,1]",1.0,6003,5.5,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.378064250946045,123,3,1.9709470353869598
"[4,7]",0.0,0.0,0.0,0.0,4.104115962982178,1,,,2.0,4,2.06499,2.0669898,2.06716756,4.12998,2,1,,0,,1.20735,1120160,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,11.498665556011138,0.21279561519622803,0.0,"[5,4,7]",1.0,4002,2.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.599237966537476,123,2,0.676727935857528
"[1,7]",0.0,0.0,0.0,0.0,7.03612494468689,1,,,2.0,4,2.062749,2.0644671,2.06461982,4.125498,2,1,,0,,2.240957,1120161,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,5.053389916696204,0.05630683898925781,0.0,"[0,1,7]",1.0,4002,2.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.07738995552063,123,2,1.5553329589456588
"[5,6]",0.0,0.0,0.0,0.0,6.086456775665283,1,,,2.0,4,2.075334,2.075514,2.07553,4.150668,2,1,,0,,1.809103,1120162,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.7882210585767384,0.2118852734565735,0.0,"[7,5,6]",1.0,4002,4.0,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.63176965713501,123,2,1.1591462908309396
"[2,5]",0.0,0.0,0.0,0.0,5.779092073440552,1,,,2.0,4,2.074262,2.0846579,2.0855819799999997,4.148524,2,1,,0,,1.320297,1120163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,12.0,0.06237441301345825,0.0,"[0,2,5]",1.0,4002,3.0,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.725839138031006,123,2,1.1363402585206934
"[1,7]",0.0,0.0,0.0,0.0,5.938580513000488,1,,,4.0,6,2.076282,2.0763846,2.07639372,4.152564,2,1,,0,,1.497998,1120164,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,8.712557269796974,0.10270178318023682,0.0,"[6,1,7]",0.6666666666666666,4002,3.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.939420890808105,123,2,1.1501204842747086
"[1,5]",0.0,0.0,0.0,0.0,6.0028839111328125,1,,,4.0,6,2.0811124999999997,2.0915556499999997,2.0924839299999998,4.162224999999999,2,1,,0,,2.048586,1120165,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,12.0,0.026234865188598633,0.0,"[7,1,5]",0.6666666666666666,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.984901905059814,123,2,1.2259009982163889
"[0,3]",0.0,0.0,0.0,0.0,4.951313555240631,1,,,2.0,4,2.091408,2.1105096,2.11220752,4.182816,2,1,,0,,1.752645,1120166,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,6.3204849976229855,0.011865377426147461,0.0,"[2,0,3]",1.0,4002,2.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.730863583087922,123,2,1.0387570092264407
"[1,0,7]",0.0,0.0,0.0,0.0,8.405165195465088,1,,,3.0,6,2.084751,2.0852576999999997,2.08530274,6.254388,3,1,,0,,3.076835,1120167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,11.65432907122644,0.04255861043930054,0.0,"[5,1,0,7]",1.0,6003,5.0,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.055088710784911,123,3,1.6274439229237387
"[7,6,2]",0.0,0.0,0.0,0.0,6.869033575057983,1,,,3.0,6,2.069965,2.0826244,2.08374968,6.221833999999999,3,1,,0,,2.205199,1120168,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,7.250132369893385,0.31090134382247925,0.0,"[4,7,6,2]",1.0,6003,3.875,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.995023584365844,123,3,1.0284574022067936
"[1,3,4,2,6]",0.0,0.0,0.0,0.0,16.773724794387817,1,,,1.0,6,2.073922,2.089349,2.0909642,10.38572,5,1,,0,,4.219795,1120169,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10005,0,1.0,0.0,FastSwitchGLOBE,5.653098283569114,0.0429152250289917,0.0,"[7,1,3,4,2,6]",1.6666666666666667,10005,7.0,,0.0,ood_fast_mobility,5,0.0,0.0,0.2,10.81469373703003,123,5,3.562678841757947
"[5,1]",0.0,0.0,0.0,0.0,6.052737236022949,1,,,2.0,4,2.0671559999999998,2.070135,2.0703998,4.1343119999999995,2,1,,0,,1.6811880000000001,1120170,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,3.758511254125944,0.15675562620162964,0.0,"[0,5,1]",1.0,4002,3.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.97280240058899,123,2,1.1598805907282568
"[7,5]",0.0,0.0,0.0,0.0,5.889181852340698,1,,,2.0,4,2.079434,2.0821817,2.08242594,4.158868,2,1,,0,,1.805664,1120171,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.9499319594630173,0.06835818290710449,0.0,"[6,7,5]",1.0,4002,3.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.85351107120514,123,2,1.1602628402808968
"[3,7]",0.0,0.0,0.0,0.0,4.104390501976013,1,,,2.0,4,2.096006,2.116832,2.1186832,4.192012,2,1,,0,,2.1759899999999996,1120172,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,6.244539955638618,0.4469093680381775,0.0,"[1,3,7]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.477143621444702,123,2,0.5296448630942807
"[4,0]",0.0,0.0,0.0,0.0,7.1144585609436035,1,,,2.0,4,2.082811,2.0888932,2.08943384,4.165622,2,1,,0,,1.570708,1120173,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.727583692004494,0.10860830545425415,0.0,"[2,4,0]",1.0,4002,2.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.148149490356445,123,2,1.581743708464252
"[3,2]",0.0,0.0,0.0,0.0,4.4702160358428955,1,,,2.0,4,2.0694675,2.06959035,2.06960127,4.138935,2,1,,0,,1.472397,1120174,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,12.0,0.25562822818756104,0.0,"[0,3,2]",1.0,4002,3.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.628996586799621,123,2,0.6933543167941885
"[0,7]",0.0,0.0,0.0,0.0,4.5044790506362915,1,,,2.0,4,2.065864,2.0680392999999997,2.0682326599999996,4.131728,2,1,,0,,1.29925,1120175,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,2.81669087523272,0.27931463718414307,0.0,"[1,0,7]",1.0,4002,3.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.699863719940184,123,2,0.683764444753252
"[4,7]",0.0,0.0,0.0,0.0,5.30780029296875,1,,,2.0,4,2.0736365,2.0742516500000003,2.07430633,4.147273,2,1,,0,,1.814626,1120176,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.6857366263940763,0.25399231910705566,0.0,"[6,4,7]",1.0,4002,2.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.771590566635131,123,2,0.894021523179731
"[4,6]",0.0,0.0,0.0,0.0,6.062816143035889,1,,,2.0,4,2.079289,2.0876059,2.08834518,4.158578,2,1,,0,,1.3189549999999999,1120177,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,8.647605135548648,0.16418063640594482,0.0,"[0,4,6]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.907574701309205,123,2,1.160837176003568
"[2,6,3,1]",0.0,0.0,0.0,0.0,12.657636165618896,1,,,2.0,6,2.0633775,2.0720606999999998,2.0726513399999997,8.255594,4,1,,0,,3.960382,1120178,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,FastSwitchGLOBE,3.0620676546429917,0.024705588817596436,0.0,"[7,2,6,3,1]",1.3333333333333333,8004,6.5,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,10.720911502838135,123,4,2.5746563231243655
"[3,1]",0.0,0.0,0.0,0.0,6.271702766418457,1,,,2.0,4,2.0970495,2.11649715,2.11822583,4.194099,2,1,,0,,1.802057,1120179,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.249949839327058,0.2069910168647766,0.0,"[2,3,1]",1.0,4002,2.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.954100227355957,123,2,1.229359152398196
"[3,2]",0.0,0.0,0.0,0.0,6.54357123374939,1,,,2.0,4,2.0876455,2.0929352499999996,2.0934054499999997,4.175291,2,1,,0,,1.682207,1120180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,5.711905912873013,0.12498325109481812,0.0,"[0,3,2]",1.0,4002,2.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.580742502212525,123,2,1.3445866888337896
"[0,6]",0.0,0.0,0.0,0.0,6.041862726211548,1,,,2.0,4,2.0797660000000002,2.0886949,2.0894885800000003,4.1595320000000005,2,1,,0,,1.897691,1120181,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,2.4990879484663724,0.10577642917633057,0.0,"[2,0,6]",1.0,4002,2.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.464947175979614,123,2,1.1793901336526353
"[6,7]",0.0,0.0,0.0,0.0,6.034893035888672,1,,,2.0,4,2.096341,2.1185377,2.1205107400000003,4.192682,2,1,,0,,1.8862210000000001,1120182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.0005644730549186,0.2342602014541626,0.0,"[3,6,7]",1.0,4002,2.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.780851459503173,123,2,1.1383818615441044
"[7,6]",0.0,0.0,0.0,0.0,7.0720744132995605,1,,,2.0,4,2.0752474999999997,2.08205465,2.08265973,4.150494999999999,2,1,,0,,1.9385430000000001,1120183,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.378597913814768,0.04029184579849243,0.0,"[0,7,6]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.882419872283934,123,2,1.574405523402909
"[6,7]",0.0,0.0,0.0,0.0,5.1994956731796265,1,,,2.0,4,2.080063,2.0831347,2.08340774,4.160126,2,1,,0,,1.5372409999999999,1120184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,0.7209853865385836,0.08736366033554077,0.0,"[5,6,7]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.77745416164398,123,2,0.9828580307797141
"[0,5,6]",0.0,0.0,0.0,0.0,9.333346843719482,1,,,3.0,6,2.089956,2.1868977,2.1955147399999997,6.370754,3,1,,0,,2.8791130000000003,1120185,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,3.52468548745371,0.09317469596862793,0.0,"[4,0,5,6]",1.0,6003,4.875,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.21689214706421,123,3,1.8624952914984902
"[0,4,2]",0.0,0.0,0.0,0.0,9.541538000106812,1,,,1.0,4,2.072399,2.0909723000000002,2.0926232600000003,6.231168,3,1,,0,,3.12223,1120186,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,2.9949548575051166,0.06068378686904907,0.0,"[5,0,4,2]",1.5,6003,4.25,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,10.72110562324524,123,3,2.0049874035888173
"[6,2]",0.0,0.0,0.0,0.0,5.037408113479614,1,,,2.0,4,2.0653755,2.06970585,2.07009077,4.130751,2,1,,0,,2.40802,1120187,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,12.0,0.12288683652877808,0.0,"[7,6,2]",1.0,4002,3.125,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.79657826423645,123,2,0.9154340513735271
"[6,1,2]",0.0,0.0,0.0,0.0,9.092635154724121,1,,,3.0,6,2.075695,2.1100642,2.11311924,6.251052,3,1,,0,,2.719738,1120188,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,FastSwitchGLOBE,0.28358319083665434,0.038439273834228516,0.0,"[3,6,1,2]",1.0,6003,4.5,,0.0,ood_fast_mobility,3,0.0,0.0,0.3333333333333333,11.096342515945434,123,3,1.8599275018661174
"[6,1]",0.0,0.0,0.0,0.0,5.058978796005249,1,,,2.0,4,2.0684515,2.06864185,2.06865877,4.136903,2,1,,0,,1.708787,1120189,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,6.530617851682758,0.33672207593917847,0.0,"[0,6,1]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.721670389175415,123,2,0.8016998859037479
"[5,0]",0.0,0.0,0.0,0.0,3.63860023021698,1,,,2.0,4,2.0719695,2.0753053500000003,2.0756018700000003,4.143939,2,1,,0,,1.840903,1120190,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,5.181613448319911,0.457819402217865,0.0,"[4,5,0]",1.0,4002,2.75,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.510960412025451,123,2,0.4289936044765996
"[5,6,2,4,32]",0.0,0.0,0.0,0.0,9.255125761032104,0,,,,6,2.118918,2.1248116,2.12576872,10.513886,,0,agent_drop,1,,4.498057,1120191,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,10005,0,,0.0,FastSwitchGLOBE,4.797297051106669,0.3799149990081787,0.0,"[7,5,6,2,4]",,10005,6.125,,0.0,ood_fast_mobility,5,0.0,0.0,0.0,-5.9837251663208,123,4,1.3415095110273292
"[1,0,6,3]",0.0,0.0,0.0,0.0,9.045954942703247,1,,,0.0,4,2.083825,2.1095034,2.11308708,8.357149,4,1,,0,,4.665456,1120192,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,FastSwitchGLOBE,2.7439774369352845,0.06701415777206421,0.0,"[2,1,0,6,3]",2.0,8004,6.625,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,10.476019859313965,123,4,1.5122228053158882
"[1,3]",0.0,0.0,0.0,0.0,6.329450368881226,1,,,2.0,4,2.0659004999999997,2.07246735,2.07305107,4.131800999999999,2,1,,0,,1.611931,1120193,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,5.1282079363828075,0.0758705735206604,0.0,"[6,1,3]",1.0,4002,3.875,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.037170791625977,123,2,1.2872860973664082
"[4,7]",0.0,0.0,0.0,0.0,4.0990084409713745,1,,,2.0,4,2.0724335,2.08043585,2.08114717,4.144867,2,1,,0,,1.700431,1120194,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,4.749849192337091,0.2841044068336487,0.0,"[5,4,7]",1.0,4002,3.25,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.461379122734071,123,2,0.6078988484556236
"[0,6]",0.0,0.0,0.0,0.0,6.370490789413452,1,,,4.0,6,2.0802899999999998,2.0848682999999997,2.08527526,4.1605799999999995,2,1,,0,,1.8330229999999998,1120195,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.5171867522327471,0.05788487195968628,0.0,"[1,0,6]",0.6666666666666666,4002,2.625,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.8716299533844,123,2,1.3107410122159884
"[0,7]",0.0,0.0,0.0,0.0,4.13692045211792,1,,,2.0,4,2.0855319999999997,2.0913928,2.09191376,4.171063999999999,2,1,,0,,1.123358,1120196,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,4.138183731353561,0.44660884141921997,0.0,"[6,0,7]",1.0,4002,3.375,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.6118718624115,123,2,0.537447874510697
"[3,4]",0.0,0.0,0.0,0.0,7.551009654998779,1,,,2.0,4,2.0909065,2.1110471499999997,2.11283743,4.181813,2,1,,0,,2.20329,1120197,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,4.275372421188406,0.005683958530426025,0.0,"[1,3,4]",1.0,4002,3.0,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,10.541670560836792,123,2,1.7868929416367862
"[4,6,3,1]",0.0,0.0,0.0,0.0,10.364038944244385,1,,,3.0,7,2.064062,2.0667649,2.0670569800000003,8.254703,4,1,,0,,4.159457,1120198,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1,0,8004,0,1.0,0.0,FastSwitchGLOBE,1.152563306645682,0.18143868446350098,0.0,"[0,4,6,3,1]",1.0,8004,6.25,,0.0,ood_fast_mobility,4,0.0,0.0,0.25,11.545781230926513,123,4,1.7209666013423188
"[2,6]",0.0,0.0,0.0,0.0,6.812274932861328,1,,,2.0,4,2.0717809999999997,2.076821,2.077269,4.143561999999999,2,1,,0,,2.1400300000000003,1120199,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,FastSwitchGLOBE,1.1499004173924876,0.08108878135681152,0.0,"[0,2,6]",1.0,4002,3.5,,0.0,ood_fast_mobility,2,0.0,0.0,0.5,11.130321693420411,123,2,1.4593008354082713
"[1,5]",0.0,0.0,0.0,0.0,3.188034474849701,1,,,2.0,4,1.825428,1.8421527,1.84363934,3.650856,2,1,,0,,1.113632,1130000,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.18958123524983728,0.0,"[2,1,5]",1.0,2466,3.125,,0.0,ood_sparse,2,0.0,0.0,0.5,10.434799933433533,123,2,0.7204133758848523
"[7,1]",0.0,0.0,0.0,0.0,3.6276650428771973,1,,,2.0,4,1.782686,1.792478,1.7933484,3.565372,2,1,,0,,1.0899699999999999,1130001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.34521683057149255,0.0,"[6,7,1]",1.0,2466,2.875,,0.0,ood_sparse,2,0.0,0.0,0.5,10.494739723205566,123,2,0.7361430620350624
"[5,3,7]",0.0,0.0,0.0,0.0,5.5558836460113525,1,,,3.0,6,1.791897,1.8388715999999998,1.8430471199999998,5.420247,3,1,,0,,1.784288,1130002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Historical Untrained Local,4.240454837549327,0.30278754234313965,0.0,"[0,5,3,7]",1.0,3699,4.625,,0.0,ood_sparse,3,0.0,0.0,0.3333333333333333,10.757756996154786,123,3,1.1710789856234227
"[7,1]",0.0,0.0,0.0,0.0,3.9454675912857056,1,,,2.0,4,1.7937395,1.80450845,1.80546569,3.587479,2,1,,0,,1.093008,1130003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,7.8900935724331225,0.28700669606526696,0.0,"[4,7,1]",1.0,2466,2.75,,0.0,ood_sparse,2,0.0,0.0,0.5,10.53076891899109,123,2,0.8709591999133752
"[7,3,0,5]",0.0,0.0,0.0,0.0,8.617010772228241,1,,,2.0,6,1.784926,1.79083835,1.79149247,7.129008,4,1,,0,,2.857478,1130004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,Historical Untrained Local,1.9569092540501176,0.02226201693216956,0.0,"[4,7,3,0,5]",1.3333333333333333,4932,6.125,,0.0,ood_sparse,4,0.0,0.0,0.25,10.363852953910827,123,4,2.3053223579262614
"[2,32]",0.0,0.0,0.0,0.0,2.750788927078247,0,,,,4,1.8000885000000002,1.80561225,1.80610325,3.6001770000000004,,0,agent_drop,1,,1.066808,1130005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,4002,0,,0.0,Historical Untrained Local,12.0,0.08307035764058435,0.0,"[1,2]",,2466,1.75,,0.0,ood_sparse,2,0.0,0.0,0.0,-5.593142175674438,123,1,0.8407599690373659
"[0,6,3,1,7]",0.0,0.0,0.0,0.0,11.455676078796387,1,,,1.0,6,1.792128,1.8026116,1.80419352,8.936701,5,1,,0,,4.766029,1130006,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10005,0,1.0,0.0,Historical Untrained Local,12.0,0.04962412516276038,0.0,"[4,0,6,3,1,7]",1.6666666666666667,6165,8.375,,0.0,ood_sparse,5,0.0,0.0,0.2,10.389809560775758,123,5,3.0595173139456024
