ci95_high,ci95_low,count,mean,method,metric,standard_deviation
0.02059628771053196,0.01545054285420536,5,0.01802341528236866,Shortest+Risk (No Teacher),queue_headroom_strength,0.002072448720031731
1.2373391637652262,1.1880820741803304,5,1.2127106189727783,Shortest+Risk (No Teacher),onward_lifetime_strength,0.019838292630695954
16.044980250645906,14.932464970301359,5,15.488722610473634,Shortest+Risk (No Teacher),break_penalty,0.44806552465015254
0.8981015434758748,0.8343801791640546,5,0.8662408613199647,Shortest+Risk (No Teacher),test_teacher_action_agreement,0.025663779218346384
0.8465447728695402,0.8237350819950094,5,0.8351399274322748,Shortest+Risk (No Teacher),test_shortest_action_agreement,0.009186602907277979
0.9468737653852856,0.9316670704231665,5,0.939270417904226,Shortest+Risk (No Teacher),test_risk_action_agreement,0.006124496334366346
13.58291905270277,12.419231292145863,5,13.001075172424317,Teacher Distillation Only,geographic_strength,0.46867524084829654
1.9925811180662467,-0.21062680760436803,5,0.8909771552309393,Teacher Distillation Only,forwardability_binary_strength,0.8873419831350503
3.4300277889250967,-0.49046716098777976,5,1.4697803139686585,Teacher Distillation Only,forwardability_count_strength,1.5789793251890896
0.8507382851309564,-0.02361158544490588,5,0.41356334984302523,Teacher Distillation Only,margin_strength,0.35214440683101067
0.37572288170690765,0.18911095604066624,5,0.28241691887378695,Teacher Distillation Only,lifetime_strength,0.07515795230580936
0.19720265417937136,-0.024131563302315223,5,0.08653554543852807,Teacher Distillation Only,queue_headroom_strength,0.08914235519376325
1.1335284133555033,0.9600019554494286,5,1.046765184402466,Teacher Distillation Only,onward_lifetime_strength,0.06988778021843284
12.307691768239911,11.949843784738606,5,12.128767776489259,Teacher Distillation Only,break_penalty,0.14412327390492397
0.9651448628805989,0.8423183978953351,5,0.903731630387967,Teacher Distillation Only,test_teacher_action_agreement,0.04946835827504454
0.9438534509899226,0.8011080919356695,5,0.872480771462796,Teacher Distillation Only,test_shortest_action_agreement,0.05749069278060615
0.958239581729265,0.8653666796409409,5,0.911803130685103,Teacher Distillation Only,test_risk_action_agreement,0.037404560939692896
12.894754894767226,12.018270389046249,5,12.456512641906738,Teacher+Shortest+Risk,geographic_strength,0.3530041311270545
0.008855210317022588,0.004953863213114951,5,0.00690453676506877,Teacher+Shortest+Risk,forwardability_binary_strength,0.0015712675302880787
1.3268686714857152,-0.2616672414629986,5,0.5326007150113583,Teacher+Shortest+Risk,forwardability_count_strength,0.6397828325023438
0.14291603930915642,0.09382167986904337,5,0.11836885958909989,Teacher+Shortest+Risk,margin_strength,0.019772753065544182
0.22006365394603494,0.1993927028178048,5,0.20972817838191987,Teacher+Shortest+Risk,lifetime_strength,0.00832522548312294
0.022704038240858957,0.015490410260012698,5,0.019097224250435828,Teacher+Shortest+Risk,queue_headroom_strength,0.002905288640051655
1.253322755854245,1.130655181844119,5,1.191988968849182,Teacher+Shortest+Risk,onward_lifetime_strength,0.04940436493545172
13.427354379308849,12.734001211511465,5,13.080677795410157,Teacher+Shortest+Risk,break_penalty,0.27924798552049124
0.8991892260130323,0.8351166812187722,5,0.8671529536159023,Teacher+Shortest+Risk,test_teacher_action_agreement,0.02580521715622585
0.8482965717246332,0.8238074677317916,5,0.8360520197282124,Teacher+Shortest+Risk,test_shortest_action_agreement,0.009862986533871698
0.945955107876208,0.9319810668710385,5,0.9389680873736233,Teacher+Shortest+Risk,test_risk_action_agreement,0.005628044958200353
10.784038046810762,7.772301407840116,5,9.278169727325439,Existing Phase11 Predictive Prior,geographic_strength,1.2129769191399686
3.576722952192019,1.4896279370139136,5,2.5331754446029664,Existing Phase11 Predictive Prior,forwardability_binary_strength,0.8405775089047549
2.6007755301565014,0.600605247202507,5,1.6006903886795043,Existing Phase11 Predictive Prior,forwardability_count_strength,0.8055685733537683
0.17538571866372227,0.05618424801012876,5,0.11578498333692551,Existing Phase11 Predictive Prior,margin_strength,0.04800839182265515
0.3101580214361971,0.03211050809814278,5,0.17113426476716995,Existing Phase11 Predictive Prior,lifetime_strength,0.11198363487007727
0.24889408068406366,0.11951092465174414,5,0.1842025026679039,Existing Phase11 Predictive Prior,queue_headroom_strength,0.05210906556767444
2.448675202930378,1.2759470943566091,5,1.8623111486434936,Existing Phase11 Predictive Prior,onward_lifetime_strength,0.47231624097545066
11.316505101946868,6.896286531659088,5,9.106395816802978,Existing Phase11 Predictive Prior,break_penalty,1.7802430112698862
0.8987556395180265,0.8349324759333929,5,0.8668440577257097,Existing Phase11 Predictive Prior,test_teacher_action_agreement,0.025704778875059432
0.8485826542568454,0.8235154291514056,5,0.8360490417041255,Existing Phase11 Predictive Prior,test_shortest_action_agreement,0.010095824809627675
0.9470924249677338,0.9299215656810776,5,0.9385069953244057,Existing Phase11 Predictive Prior,test_risk_action_agreement,0.006915563508113646
