backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,gate_decision_steps,gate_outcome_divergence_steps__0.0000,gate_outcome_divergence_steps__0.0100,gate_outcome_divergence_steps__0.0200,gate_outcome_divergence_steps__0.0500,gate_outcome_divergence_steps__0.1000,gate_outcome_divergence_steps__0.2000,gate_skip_steps__0.0000,gate_skip_steps__0.0100,gate_skip_steps__0.0200,gate_skip_steps__0.0500,gate_skip_steps__0.1000,gate_skip_steps__0.2000,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.7016249999999999,0.7244625,0.7264925,1.4032499999999999,,0,agent_drop,1,,0.36170800000000003,1170040,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,2.0,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.733792,1.0884294999999997,1.1365195,3.264376,4,1,,0,,1.189999,1170041,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,,0,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,6.375,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.691542,0.9008419999999999,0.929402,2.9571259999999997,4,1,,0,,1.463043,1170042,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4,,0,0,8004,0,1.0,0.13670749962329865,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,5.25,,2.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.756229,0.88200175,0.88816675,3.058666,4,1,,0,,1.0845,1170043,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.125,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.662792,0.7434794499999999,0.7537294899999999,2.729835,4,1,,0,,0.843082,1170044,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,6.0,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,1.399999976158142,0,,,,7,0.683979,0.7209726000000001,0.7242609200000001,1.367958,,0,agent_drop,1,,0.388125,1170045,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4,1,0,4002,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,2994,1.375,,1.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-5.247584819793701,42,1,0.5726807693916138
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6726045,0.7563107,0.76549574,2.755043,4,1,,0,,1.0095830000000001,1170046,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.75,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6521250000000001,0.71837685,0.7268417699999999,2.6651670000000003,4,1,,0,,0.8975409999999999,1170047,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,7.625,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6594585,0.691442,0.694622,2.648834,4,1,,0,,1.008916,1170048,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,6.5,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.62425,0.6454706,0.64846052,2.521124,4,1,,0,,0.9033329999999999,1170049,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4,,0,0,8004,0,1.0,0.13670749962329865,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,6.125,,2.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6251665,0.7937455,0.8165155,2.6862909999999998,4,1,,0,,0.9225,1170050,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4,4,1,0,8004,0,1.0,0.13670749962329865,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.875,,2.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.677396,0.6914774,0.69272908,1.354792,,0,agent_drop,1,,0.37429100000000004,1170051,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.5,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6215625,0.65905445,0.66354449,2.522833,4,1,,0,,0.8717079999999999,1170052,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4,4,1,0,8004,0,1.0,0.13670749962329865,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.625,,2.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.7514375,1.9965660999999995,2.1694460199999996,4.344999,4,1,,0,,1.043916,1170053,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,,0,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,6.25,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.670708,0.6933952,0.69541184,1.341416,,0,agent_drop,1,,0.345542,1170054,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.375,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.6371245000000001,0.63783685,0.63790017,1.2742490000000002,,0,agent_drop,1,,0.341792,1170055,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.875,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.7014585,0.75047115,0.75482783,1.402917,,0,agent_drop,1,,0.37504099999999996,1170056,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.375,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.723125,1.0764128,1.10781616,2.5081249999999997,,0,agent_drop,1,,0.731167,1170057,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,2.625,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.644833,0.6545827,0.65544934,1.934624,,0,agent_drop,1,,0.611709,1170058,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,3.125,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,4.199999928474426,0,,,,7,0.6362705,0.79077935,0.8116894699999999,2.709958,,0,agent_drop,1,,0.8816649999999999,1170059,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3,4,1,0,8004,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.2432430628183726,1.0,,6004,4.25,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.0,-4.9687817811965935,42,3,1.718042308174916
0.0,0.0,0.0,0.0,4.199999928474426,0,,,,7,0.727771,0.8977392999999999,0.91081426,3.014584,,0,agent_drop,1,,0.8036669999999999,1170060,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3,4,1,0,8004,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.2432430628183726,1.0,,6004,5.125,,2.0,structural_hole_225_link_loss,4,0.0,0.0,0.0,-4.9687817811965935,42,3,1.718042308174916
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6699585,0.72187865,0.72820853,2.72325,4,1,,0,,0.9949180000000001,1170061,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,6.375,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.829667,0.8876035999999999,0.89275352,2.453958,,0,agent_drop,1,,0.76325,1170062,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,3.125,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6789795000000001,0.72164375,0.7246287499999999,2.716042,4,1,,0,,0.903541,1170063,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.75,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.624625,0.6891631,0.6948998200000001,1.943584,,0,agent_drop,1,,0.576083,1170064,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,2.125,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.8459585000000001,1.02164615,1.03726283,1.6919170000000001,,0,agent_drop,1,,0.34975,1170065,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.5,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.6271249999999999,0.6479857499999999,0.64983075,2.52125,4,1,,0,,0.900792,1170066,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,,0,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,5.875,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.6293335,0.63132115,0.63149783,1.258667,,0,agent_drop,1,,0.308917,1170067,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.75,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.70875,0.7215393,0.72267426,2.806708,4,1,,0,,1.042958,1170068,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,,0,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,6.125,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.654375,0.7021506,0.70639732,1.997626,,0,agent_drop,1,,0.610833,1170069,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,3.5,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6560625,0.70895625,0.71389125,2.6615,4,1,,0,,1.311458,1170070,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4,4,1,0,8004,0,1.0,0.13670749962329865,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.875,,2.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,1.4866070747375488,0,,,,,0.739709,0.8119339999999999,0.818354,1.479418,,0,agent_drop,1,,0.334208,1170071,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,0,0,4002,0,,0.4400000050663948,SwitchGLOBE Exact,12.0,0.19642860824997366,1.0,,2994,1.125,,0.0,structural_hole_225_link_loss,2,0.0,0.0,0.0,-4.929528045654297,42,1,0.6457269816390743
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6379999999999999,0.6884018000000001,0.69544676,2.606625,4,1,,0,,0.9420010000000001,1170072,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,4.75,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6930415000000001,0.7316669499999999,0.73516699,2.776209,4,1,,0,,0.904833,1170073,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.5,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.7699370000000001,1.0721937,1.10063874,3.274207,4,1,,0,,1.0593759999999999,1170074,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,6.5,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6484375,0.7000018,0.70716676,2.647083,4,1,,0,,0.891666,1170075,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,5.875,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.698979,1.0298856499999998,1.07191073,3.13075,4,1,,0,,1.166166,1170076,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,,0,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,6.75,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.732667,1.1422312499999998,1.18994625,3.314001,4,1,,0,,1.409126,1170077,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,4.75,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,0,,,,,0.7240415,0.8336044499999999,0.83905449,2.922459,4,1,,0,,0.9043749999999999,1170078,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,,0,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,,6020,6.5,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.6493125,0.6725374999999999,0.6740075,2.600209,4,1,,0,,0.919334,1170079,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,6.25,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.650313,0.68431705,0.68909701,2.621168,4,1,,0,,0.932791,1170080,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,7.25,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.7526459999999999,0.86884825,0.88140325,3.0680009999999998,4,1,,0,,1.104667,1170081,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,7.0,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.638542,0.645292,0.645892,1.908584,,0,agent_drop,1,,0.577666,1170082,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,3.125,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,6.0439088344573975,1,,,3.0,7,0.725583,0.91111245,0.9271224899999999,3.009874,4,1,,0,,1.025792,1170083,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.036707498133182526,SwitchGLOBE Exact,12.0,0.0032924832524480196,0.0,1.0,6020,6.0,,3.0,structural_hole_225_link_loss,4,0.0,0.0,0.25,10.4,42,4,2.7114681821159876
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,,0.628167,0.6707666999999999,0.67455334,1.923251,,0,agent_drop,1,,0.5662510000000001,1170084,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,,0,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,3.375,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
0.0,0.0,0.0,0.0,2.7999995946884155,0,,,,7,0.621375,0.621375,0.621375,1.863917,,0,agent_drop,1,,0.567167,1170085,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2,4,1,0,6003,0,,0.3400000035762787,SwitchGLOBE Exact,12.0,0.24324325613073405,1.0,,4499,3.0,,2.0,structural_hole_225_link_loss,3,0.0,0.0,0.0,-5.090592956542968,42,2,1.1453612462023985
