block,component,device,latency_ms,order_position,training_seed,variant
657,end_to_end_policy,cpu,0.464451,4,123,Fixed Manual Prior
657,end_to_end_policy,cpu,0.451954,5,123,Shortest-Oracle Only
657,end_to_end_policy,cpu,0.481532,6,123,Existing Phase11 Predictive Prior
658,end_to_end_policy,cpu,0.47985,0,123,Teacher+Shortest+Risk
658,end_to_end_policy,cpu,0.475744,1,123,Shortest-Oracle Only
658,end_to_end_policy,cpu,0.459719,2,123,Teacher Distillation Only
658,end_to_end_policy,cpu,0.453117,3,123,Risk-Oracle Only
658,end_to_end_policy,cpu,0.449529,4,123,Fixed Manual Prior
658,end_to_end_policy,cpu,0.444896,5,123,Existing Phase11 Predictive Prior
658,end_to_end_policy,cpu,0.448948,6,123,Shortest+Risk (No Teacher)
659,end_to_end_policy,cpu,0.454697,0,123,Existing Phase11 Predictive Prior
659,end_to_end_policy,cpu,0.470992,1,123,Shortest-Oracle Only
659,end_to_end_policy,cpu,0.431777,2,123,Teacher+Shortest+Risk
659,end_to_end_policy,cpu,0.463635,3,123,Risk-Oracle Only
659,end_to_end_policy,cpu,0.431292,4,123,Teacher Distillation Only
659,end_to_end_policy,cpu,0.464462,5,123,Fixed Manual Prior
659,end_to_end_policy,cpu,0.439347,6,123,Shortest+Risk (No Teacher)
660,end_to_end_policy,cpu,0.592138,0,123,Shortest+Risk (No Teacher)
660,end_to_end_policy,cpu,0.466246,1,123,Shortest-Oracle Only
660,end_to_end_policy,cpu,0.506794,2,123,Risk-Oracle Only
660,end_to_end_policy,cpu,0.460669,3,123,Existing Phase11 Predictive Prior
660,end_to_end_policy,cpu,0.473287,4,123,Teacher Distillation Only
660,end_to_end_policy,cpu,0.448479,5,123,Teacher+Shortest+Risk
660,end_to_end_policy,cpu,0.455881,6,123,Fixed Manual Prior
661,end_to_end_policy,cpu,0.46858,0,123,Shortest-Oracle Only
661,end_to_end_policy,cpu,0.454942,1,123,Existing Phase11 Predictive Prior
661,end_to_end_policy,cpu,0.449021,2,123,Teacher+Shortest+Risk
661,end_to_end_policy,cpu,0.449077,3,123,Teacher Distillation Only
661,end_to_end_policy,cpu,0.464571,4,123,Risk-Oracle Only
661,end_to_end_policy,cpu,0.431632,5,123,Fixed Manual Prior
661,end_to_end_policy,cpu,0.468334,6,123,Shortest+Risk (No Teacher)
662,end_to_end_policy,cpu,0.447937,0,123,Shortest-Oracle Only
662,end_to_end_policy,cpu,0.473076,1,123,Existing Phase11 Predictive Prior
662,end_to_end_policy,cpu,0.437603,2,123,Teacher Distillation Only
662,end_to_end_policy,cpu,0.467013,3,123,Shortest+Risk (No Teacher)
662,end_to_end_policy,cpu,0.433501,4,123,Fixed Manual Prior
662,end_to_end_policy,cpu,0.453777,5,123,Teacher+Shortest+Risk
662,end_to_end_policy,cpu,0.447772,6,123,Risk-Oracle Only
663,end_to_end_policy,cpu,0.467241,0,123,Shortest-Oracle Only
663,end_to_end_policy,cpu,0.446025,1,123,Risk-Oracle Only
663,end_to_end_policy,cpu,0.446986,2,123,Shortest+Risk (No Teacher)
663,end_to_end_policy,cpu,0.449866,3,123,Fixed Manual Prior
663,end_to_end_policy,cpu,0.483402,4,123,Teacher+Shortest+Risk
663,end_to_end_policy,cpu,0.458261,5,123,Teacher Distillation Only
663,end_to_end_policy,cpu,0.4933,6,123,Existing Phase11 Predictive Prior
664,end_to_end_policy,cpu,0.470795,0,123,Shortest-Oracle Only
664,end_to_end_policy,cpu,0.45087,1,123,Shortest+Risk (No Teacher)
664,end_to_end_policy,cpu,0.457101,2,123,Teacher+Shortest+Risk
664,end_to_end_policy,cpu,0.434931,3,123,Existing Phase11 Predictive Prior
664,end_to_end_policy,cpu,0.467919,4,123,Teacher Distillation Only
664,end_to_end_policy,cpu,0.433011,5,123,Risk-Oracle Only
664,end_to_end_policy,cpu,0.464113,6,123,Fixed Manual Prior
665,end_to_end_policy,cpu,0.45122,0,123,Fixed Manual Prior
665,end_to_end_policy,cpu,0.465995,1,123,Risk-Oracle Only
665,end_to_end_policy,cpu,0.439917,2,123,Existing Phase11 Predictive Prior
665,end_to_end_policy,cpu,0.45536,3,123,Teacher+Shortest+Risk
665,end_to_end_policy,cpu,0.448472,4,123,Shortest+Risk (No Teacher)
665,end_to_end_policy,cpu,0.450389,5,123,Shortest-Oracle Only
665,end_to_end_policy,cpu,0.447736,6,123,Teacher Distillation Only
666,end_to_end_policy,cpu,0.464335,0,123,Fixed Manual Prior
666,end_to_end_policy,cpu,0.452536,1,123,Shortest+Risk (No Teacher)
666,end_to_end_policy,cpu,0.428266,2,123,Teacher+Shortest+Risk
666,end_to_end_policy,cpu,0.472142,3,123,Existing Phase11 Predictive Prior
666,end_to_end_policy,cpu,0.447652,4,123,Shortest-Oracle Only
666,end_to_end_policy,cpu,0.463544,5,123,Teacher Distillation Only
666,end_to_end_policy,cpu,0.439345,6,123,Risk-Oracle Only
667,end_to_end_policy,cpu,0.477723,0,123,Shortest+Risk (No Teacher)
667,end_to_end_policy,cpu,0.440941,1,123,Fixed Manual Prior
667,end_to_end_policy,cpu,0.450724,2,123,Teacher+Shortest+Risk
667,end_to_end_policy,cpu,0.444772,3,123,Existing Phase11 Predictive Prior
667,end_to_end_policy,cpu,0.447902,4,123,Teacher Distillation Only
667,end_to_end_policy,cpu,0.446804,5,123,Risk-Oracle Only
667,end_to_end_policy,cpu,0.425587,6,123,Shortest-Oracle Only
668,end_to_end_policy,cpu,0.463167,0,123,Shortest+Risk (No Teacher)
668,end_to_end_policy,cpu,0.441124,1,123,Fixed Manual Prior
668,end_to_end_policy,cpu,0.465222,2,123,Teacher+Shortest+Risk
668,end_to_end_policy,cpu,0.557259,3,123,Existing Phase11 Predictive Prior
668,end_to_end_policy,cpu,0.481768,4,123,Teacher Distillation Only
668,end_to_end_policy,cpu,0.436777,5,123,Risk-Oracle Only
668,end_to_end_policy,cpu,0.469624,6,123,Shortest-Oracle Only
669,end_to_end_policy,cpu,0.449928,0,123,Teacher Distillation Only
669,end_to_end_policy,cpu,0.470189,1,123,Fixed Manual Prior
669,end_to_end_policy,cpu,0.437283,2,123,Existing Phase11 Predictive Prior
669,end_to_end_policy,cpu,0.477023,3,123,Shortest-Oracle Only
669,end_to_end_policy,cpu,0.445696,4,123,Teacher+Shortest+Risk
669,end_to_end_policy,cpu,0.452813,5,123,Shortest+Risk (No Teacher)
669,end_to_end_policy,cpu,0.452105,6,123,Risk-Oracle Only
670,end_to_end_policy,cpu,0.509343,0,123,Shortest-Oracle Only
670,end_to_end_policy,cpu,0.455173,1,123,Teacher Distillation Only
670,end_to_end_policy,cpu,0.452138,2,123,Risk-Oracle Only
670,end_to_end_policy,cpu,0.448839,3,123,Teacher+Shortest+Risk
670,end_to_end_policy,cpu,0.450054,4,123,Fixed Manual Prior
670,end_to_end_policy,cpu,0.455667,5,123,Existing Phase11 Predictive Prior
670,end_to_end_policy,cpu,0.431977,6,123,Shortest+Risk (No Teacher)
671,end_to_end_policy,cpu,0.481587,0,123,Shortest-Oracle Only
671,end_to_end_policy,cpu,0.434062,1,123,Existing Phase11 Predictive Prior
671,end_to_end_policy,cpu,0.466759,2,123,Teacher+Shortest+Risk
671,end_to_end_policy,cpu,0.431266,3,123,Teacher Distillation Only
671,end_to_end_policy,cpu,0.45475,4,123,Risk-Oracle Only
671,end_to_end_policy,cpu,0.437093,5,123,Fixed Manual Prior
671,end_to_end_policy,cpu,0.455398,6,123,Shortest+Risk (No Teacher)
672,end_to_end_policy,cpu,0.466563,0,123,Shortest-Oracle Only
672,end_to_end_policy,cpu,0.509918,1,123,Risk-Oracle Only
672,end_to_end_policy,cpu,0.459968,2,123,Teacher Distillation Only
672,end_to_end_policy,cpu,0.462948,3,123,Shortest+Risk (No Teacher)
672,end_to_end_policy,cpu,0.464853,4,123,Teacher+Shortest+Risk
672,end_to_end_policy,cpu,0.461751,5,123,Fixed Manual Prior
672,end_to_end_policy,cpu,0.459698,6,123,Existing Phase11 Predictive Prior
673,end_to_end_policy,cpu,0.476297,0,123,Risk-Oracle Only
673,end_to_end_policy,cpu,0.459103,1,123,Fixed Manual Prior
673,end_to_end_policy,cpu,0.451178,2,123,Teacher+Shortest+Risk
673,end_to_end_policy,cpu,0.459808,3,123,Shortest-Oracle Only
673,end_to_end_policy,cpu,0.449728,4,123,Shortest+Risk (No Teacher)
673,end_to_end_policy,cpu,0.469992,5,123,Existing Phase11 Predictive Prior
673,end_to_end_policy,cpu,0.431874,6,123,Teacher Distillation Only
674,end_to_end_policy,cpu,0.515347,0,123,Fixed Manual Prior
674,end_to_end_policy,cpu,0.456458,1,123,Shortest+Risk (No Teacher)
674,end_to_end_policy,cpu,0.474747,2,123,Existing Phase11 Predictive Prior
674,end_to_end_policy,cpu,0.441205,3,123,Risk-Oracle Only
674,end_to_end_policy,cpu,0.469649,4,123,Shortest-Oracle Only
674,end_to_end_policy,cpu,0.438071,5,123,Teacher Distillation Only
674,end_to_end_policy,cpu,0.463691,6,123,Teacher+Shortest+Risk
675,end_to_end_policy,cpu,0.467275,0,123,Shortest-Oracle Only
675,end_to_end_policy,cpu,0.457532,1,123,Fixed Manual Prior
675,end_to_end_policy,cpu,0.453034,2,123,Risk-Oracle Only
675,end_to_end_policy,cpu,0.45406,3,123,Teacher Distillation Only
675,end_to_end_policy,cpu,0.453862,4,123,Shortest+Risk (No Teacher)
675,end_to_end_policy,cpu,0.447356,5,123,Teacher+Shortest+Risk
675,end_to_end_policy,cpu,0.457496,6,123,Existing Phase11 Predictive Prior
676,end_to_end_policy,cpu,0.472196,0,123,Shortest+Risk (No Teacher)
676,end_to_end_policy,cpu,0.562598,1,123,Risk-Oracle Only
676,end_to_end_policy,cpu,0.467813,2,123,Existing Phase11 Predictive Prior
676,end_to_end_policy,cpu,0.462335,3,123,Fixed Manual Prior
676,end_to_end_policy,cpu,0.441105,4,123,Teacher Distillation Only
676,end_to_end_policy,cpu,0.470734,5,123,Shortest-Oracle Only
676,end_to_end_policy,cpu,0.431815,6,123,Teacher+Shortest+Risk
677,end_to_end_policy,cpu,0.482024,0,123,Fixed Manual Prior
677,end_to_end_policy,cpu,0.434793,1,123,Teacher+Shortest+Risk
677,end_to_end_policy,cpu,0.473544,2,123,Teacher Distillation Only
677,end_to_end_policy,cpu,0.439639,3,123,Existing Phase11 Predictive Prior
677,end_to_end_policy,cpu,0.451324,4,123,Shortest+Risk (No Teacher)
677,end_to_end_policy,cpu,0.460988,5,123,Shortest-Oracle Only
677,end_to_end_policy,cpu,0.455617,6,123,Risk-Oracle Only
678,end_to_end_policy,cpu,0.461121,0,123,Teacher Distillation Only
678,end_to_end_policy,cpu,0.45982,1,123,Shortest-Oracle Only
678,end_to_end_policy,cpu,0.453526,2,123,Shortest+Risk (No Teacher)
678,end_to_end_policy,cpu,0.449263,3,123,Existing Phase11 Predictive Prior
678,end_to_end_policy,cpu,0.459252,4,123,Risk-Oracle Only
678,end_to_end_policy,cpu,0.433906,5,123,Teacher+Shortest+Risk
678,end_to_end_policy,cpu,0.485215,6,123,Fixed Manual Prior
679,end_to_end_policy,cpu,0.450141,0,123,Shortest-Oracle Only
679,end_to_end_policy,cpu,0.47054,1,123,Teacher+Shortest+Risk
679,end_to_end_policy,cpu,0.433283,2,123,Risk-Oracle Only
679,end_to_end_policy,cpu,0.464127,3,123,Fixed Manual Prior
679,end_to_end_policy,cpu,0.434385,4,123,Teacher Distillation Only
679,end_to_end_policy,cpu,0.453406,5,123,Existing Phase11 Predictive Prior
679,end_to_end_policy,cpu,0.442531,6,123,Shortest+Risk (No Teacher)
680,end_to_end_policy,cpu,0.464107,0,123,Fixed Manual Prior
680,end_to_end_policy,cpu,0.445908,1,123,Teacher Distillation Only
680,end_to_end_policy,cpu,0.447601,2,123,Risk-Oracle Only
680,end_to_end_policy,cpu,0.453041,3,123,Shortest-Oracle Only
680,end_to_end_policy,cpu,0.442442,4,123,Existing Phase11 Predictive Prior
680,end_to_end_policy,cpu,0.461788,5,123,Teacher+Shortest+Risk
680,end_to_end_policy,cpu,0.43131,6,123,Shortest+Risk (No Teacher)
681,end_to_end_policy,cpu,0.594684,0,123,Fixed Manual Prior
681,end_to_end_policy,cpu,0.451112,1,123,Teacher+Shortest+Risk
681,end_to_end_policy,cpu,0.476634,2,123,Existing Phase11 Predictive Prior
681,end_to_end_policy,cpu,0.441462,3,123,Shortest-Oracle Only
681,end_to_end_policy,cpu,0.465803,4,123,Risk-Oracle Only
681,end_to_end_policy,cpu,0.439104,5,123,Teacher Distillation Only
681,end_to_end_policy,cpu,0.450886,6,123,Shortest+Risk (No Teacher)
682,end_to_end_policy,cpu,0.474793,0,123,Existing Phase11 Predictive Prior
682,end_to_end_policy,cpu,0.464845,1,123,Shortest-Oracle Only
682,end_to_end_policy,cpu,0.451165,2,123,Risk-Oracle Only
682,end_to_end_policy,cpu,0.453384,3,123,Fixed Manual Prior
682,end_to_end_policy,cpu,0.448583,4,123,Teacher Distillation Only
682,end_to_end_policy,cpu,0.447631,5,123,Shortest+Risk (No Teacher)
682,end_to_end_policy,cpu,0.452746,6,123,Teacher+Shortest+Risk
683,end_to_end_policy,cpu,0.466632,0,123,Shortest+Risk (No Teacher)
683,end_to_end_policy,cpu,0.459285,1,123,Risk-Oracle Only
683,end_to_end_policy,cpu,0.448016,2,123,Fixed Manual Prior
683,end_to_end_policy,cpu,0.468938,3,123,Existing Phase11 Predictive Prior
683,end_to_end_policy,cpu,0.433575,4,123,Teacher Distillation Only
683,end_to_end_policy,cpu,0.462646,5,123,Shortest-Oracle Only
683,end_to_end_policy,cpu,0.435631,6,123,Teacher+Shortest+Risk
684,end_to_end_policy,cpu,0.512191,0,123,Shortest+Risk (No Teacher)
684,end_to_end_policy,cpu,0.449402,1,123,Teacher Distillation Only
684,end_to_end_policy,cpu,0.462657,2,123,Teacher+Shortest+Risk
684,end_to_end_policy,cpu,0.452828,3,123,Fixed Manual Prior
684,end_to_end_policy,cpu,0.464399,4,123,Risk-Oracle Only
684,end_to_end_policy,cpu,0.457892,5,123,Shortest-Oracle Only
684,end_to_end_policy,cpu,0.460545,6,123,Existing Phase11 Predictive Prior
685,end_to_end_policy,cpu,0.471038,0,123,Shortest+Risk (No Teacher)
685,end_to_end_policy,cpu,0.465985,1,123,Fixed Manual Prior
685,end_to_end_policy,cpu,0.455219,2,123,Existing Phase11 Predictive Prior
685,end_to_end_policy,cpu,0.431789,3,123,Risk-Oracle Only
685,end_to_end_policy,cpu,0.47024,4,123,Teacher Distillation Only
685,end_to_end_policy,cpu,0.614938,5,123,Shortest-Oracle Only
685,end_to_end_policy,cpu,0.472524,6,123,Teacher+Shortest+Risk
686,end_to_end_policy,cpu,0.478592,0,123,Fixed Manual Prior
686,end_to_end_policy,cpu,0.474078,1,123,Teacher+Shortest+Risk
686,end_to_end_policy,cpu,0.464459,2,123,Teacher Distillation Only
686,end_to_end_policy,cpu,0.459497,3,123,Existing Phase11 Predictive Prior
686,end_to_end_policy,cpu,0.433378,4,123,Shortest+Risk (No Teacher)
686,end_to_end_policy,cpu,0.46625,5,123,Risk-Oracle Only
686,end_to_end_policy,cpu,0.434559,6,123,Shortest-Oracle Only
687,end_to_end_policy,cpu,0.481895,0,123,Risk-Oracle Only
687,end_to_end_policy,cpu,0.437307,1,123,Existing Phase11 Predictive Prior
687,end_to_end_policy,cpu,0.464155,2,123,Fixed Manual Prior
687,end_to_end_policy,cpu,0.438798,3,123,Shortest-Oracle Only
687,end_to_end_policy,cpu,0.458148,4,123,Teacher Distillation Only
687,end_to_end_policy,cpu,0.456908,5,123,Teacher+Shortest+Risk
687,end_to_end_policy,cpu,0.45591,6,123,Shortest+Risk (No Teacher)
688,end_to_end_policy,cpu,0.468471,0,123,Existing Phase11 Predictive Prior
688,end_to_end_policy,cpu,0.478148,1,123,Fixed Manual Prior
688,end_to_end_policy,cpu,0.473871,2,123,Teacher+Shortest+Risk
688,end_to_end_policy,cpu,0.449126,3,123,Shortest+Risk (No Teacher)
688,end_to_end_policy,cpu,0.455867,4,123,Teacher Distillation Only
688,end_to_end_policy,cpu,0.432764,5,123,Shortest-Oracle Only
688,end_to_end_policy,cpu,0.479816,6,123,Risk-Oracle Only
689,end_to_end_policy,cpu,0.44784,0,123,Shortest+Risk (No Teacher)
689,end_to_end_policy,cpu,0.472979,1,123,Shortest-Oracle Only
689,end_to_end_policy,cpu,0.433156,2,123,Risk-Oracle Only
689,end_to_end_policy,cpu,0.490446,3,123,Existing Phase11 Predictive Prior
689,end_to_end_policy,cpu,0.442868,4,123,Fixed Manual Prior
689,end_to_end_policy,cpu,0.458314,5,123,Teacher Distillation Only
689,end_to_end_policy,cpu,0.455659,6,123,Teacher+Shortest+Risk
690,end_to_end_policy,cpu,0.471153,0,123,Teacher Distillation Only
690,end_to_end_policy,cpu,0.455867,1,123,Fixed Manual Prior
690,end_to_end_policy,cpu,0.453029,2,123,Risk-Oracle Only
690,end_to_end_policy,cpu,0.572235,3,123,Shortest-Oracle Only
690,end_to_end_policy,cpu,0.486749,4,123,Existing Phase11 Predictive Prior
690,end_to_end_policy,cpu,0.469281,5,123,Shortest+Risk (No Teacher)
690,end_to_end_policy,cpu,0.465881,6,123,Teacher+Shortest+Risk
691,end_to_end_policy,cpu,0.473397,0,123,Risk-Oracle Only
691,end_to_end_policy,cpu,0.459131,1,123,Teacher Distillation Only
691,end_to_end_policy,cpu,0.456108,2,123,Shortest+Risk (No Teacher)
691,end_to_end_policy,cpu,0.453959,3,123,Teacher+Shortest+Risk
691,end_to_end_policy,cpu,0.45687,4,123,Existing Phase11 Predictive Prior
691,end_to_end_policy,cpu,0.452263,5,123,Shortest-Oracle Only
691,end_to_end_policy,cpu,0.473151,6,123,Fixed Manual Prior
692,end_to_end_policy,cpu,0.457263,0,123,Teacher Distillation Only
692,end_to_end_policy,cpu,0.475205,1,123,Shortest+Risk (No Teacher)
692,end_to_end_policy,cpu,0.439131,2,123,Existing Phase11 Predictive Prior
692,end_to_end_policy,cpu,0.47316,3,123,Risk-Oracle Only
692,end_to_end_policy,cpu,0.443942,4,123,Fixed Manual Prior
692,end_to_end_policy,cpu,0.456008,5,123,Teacher+Shortest+Risk
692,end_to_end_policy,cpu,0.44084,6,123,Shortest-Oracle Only
693,end_to_end_policy,cpu,0.470218,0,123,Shortest-Oracle Only
693,end_to_end_policy,cpu,0.452889,1,123,Teacher Distillation Only
693,end_to_end_policy,cpu,0.45194,2,123,Existing Phase11 Predictive Prior
693,end_to_end_policy,cpu,0.452928,3,123,Fixed Manual Prior
693,end_to_end_policy,cpu,0.454732,4,123,Teacher+Shortest+Risk
693,end_to_end_policy,cpu,0.462705,5,123,Shortest+Risk (No Teacher)
693,end_to_end_policy,cpu,0.432832,6,123,Risk-Oracle Only
694,end_to_end_policy,cpu,0.525568,0,123,Teacher+Shortest+Risk
694,end_to_end_policy,cpu,0.469783,1,123,Fixed Manual Prior
694,end_to_end_policy,cpu,0.477483,2,123,Existing Phase11 Predictive Prior
694,end_to_end_policy,cpu,0.448607,3,123,Risk-Oracle Only
694,end_to_end_policy,cpu,0.471913,4,123,Shortest+Risk (No Teacher)
694,end_to_end_policy,cpu,0.439332,5,123,Shortest-Oracle Only
694,end_to_end_policy,cpu,0.465785,6,123,Teacher Distillation Only
695,end_to_end_policy,cpu,0.451641,0,123,Existing Phase11 Predictive Prior
695,end_to_end_policy,cpu,0.596227,1,123,Teacher+Shortest+Risk
695,end_to_end_policy,cpu,0.471745,2,123,Fixed Manual Prior
695,end_to_end_policy,cpu,0.499933,3,123,Shortest+Risk (No Teacher)
695,end_to_end_policy,cpu,0.448232,4,123,Risk-Oracle Only
695,end_to_end_policy,cpu,0.47808,5,123,Teacher Distillation Only
695,end_to_end_policy,cpu,0.443228,6,123,Shortest-Oracle Only
696,end_to_end_policy,cpu,0.48051,0,123,Shortest+Risk (No Teacher)
696,end_to_end_policy,cpu,0.444985,1,123,Existing Phase11 Predictive Prior
696,end_to_end_policy,cpu,0.4562,2,123,Teacher Distillation Only
696,end_to_end_policy,cpu,0.45156,3,123,Shortest-Oracle Only
696,end_to_end_policy,cpu,0.449276,4,123,Risk-Oracle Only
696,end_to_end_policy,cpu,0.455476,5,123,Teacher+Shortest+Risk
696,end_to_end_policy,cpu,0.45177,6,123,Fixed Manual Prior
697,end_to_end_policy,cpu,0.475948,0,123,Teacher+Shortest+Risk
697,end_to_end_policy,cpu,0.436808,1,123,Existing Phase11 Predictive Prior
697,end_to_end_policy,cpu,0.495093,2,123,Risk-Oracle Only
697,end_to_end_policy,cpu,0.442819,3,123,Fixed Manual Prior
697,end_to_end_policy,cpu,0.475062,4,123,Shortest+Risk (No Teacher)
697,end_to_end_policy,cpu,0.439432,5,123,Shortest-Oracle Only
697,end_to_end_policy,cpu,0.477258,6,123,Teacher Distillation Only
698,end_to_end_policy,cpu,0.45063,0,123,Risk-Oracle Only
698,end_to_end_policy,cpu,0.46721,1,123,Shortest+Risk (No Teacher)
698,end_to_end_policy,cpu,0.43808,2,123,Fixed Manual Prior
698,end_to_end_policy,cpu,0.455135,3,123,Teacher Distillation Only
698,end_to_end_policy,cpu,0.450827,4,123,Teacher+Shortest+Risk
698,end_to_end_policy,cpu,0.448689,5,123,Existing Phase11 Predictive Prior
698,end_to_end_policy,cpu,0.549702,6,123,Shortest-Oracle Only
699,end_to_end_policy,cpu,0.483239,0,123,Shortest-Oracle Only
699,end_to_end_policy,cpu,0.463268,1,123,Existing Phase11 Predictive Prior
699,end_to_end_policy,cpu,0.459167,2,123,Teacher Distillation Only
699,end_to_end_policy,cpu,0.45457,3,123,Teacher+Shortest+Risk
699,end_to_end_policy,cpu,0.453387,4,123,Shortest+Risk (No Teacher)
699,end_to_end_policy,cpu,0.457521,5,123,Risk-Oracle Only
699,end_to_end_policy,cpu,0.435255,6,123,Fixed Manual Prior
700,end_to_end_policy,cpu,0.49111,0,123,Fixed Manual Prior
700,end_to_end_policy,cpu,0.455401,1,123,Risk-Oracle Only
700,end_to_end_policy,cpu,0.473191,2,123,Existing Phase11 Predictive Prior
700,end_to_end_policy,cpu,0.435795,3,123,Shortest-Oracle Only
700,end_to_end_policy,cpu,0.469364,4,123,Teacher Distillation Only
700,end_to_end_policy,cpu,0.439569,5,123,Shortest+Risk (No Teacher)
700,end_to_end_policy,cpu,0.466848,6,123,Teacher+Shortest+Risk
701,end_to_end_policy,cpu,0.456607,0,123,Teacher+Shortest+Risk
701,end_to_end_policy,cpu,0.460072,1,123,Existing Phase11 Predictive Prior
701,end_to_end_policy,cpu,0.451768,2,123,Risk-Oracle Only
701,end_to_end_policy,cpu,0.456437,3,123,Shortest+Risk (No Teacher)
701,end_to_end_policy,cpu,0.453391,4,123,Teacher Distillation Only
701,end_to_end_policy,cpu,0.452962,5,123,Fixed Manual Prior
701,end_to_end_policy,cpu,0.451173,6,123,Shortest-Oracle Only
702,end_to_end_policy,cpu,0.44952,0,123,Teacher+Shortest+Risk
702,end_to_end_policy,cpu,0.457227,1,123,Teacher Distillation Only
702,end_to_end_policy,cpu,0.433059,2,123,Existing Phase11 Predictive Prior
702,end_to_end_policy,cpu,0.56913,3,123,Shortest+Risk (No Teacher)
702,end_to_end_policy,cpu,0.456825,4,123,Risk-Oracle Only
702,end_to_end_policy,cpu,0.48177,5,123,Shortest-Oracle Only
702,end_to_end_policy,cpu,0.455986,6,123,Fixed Manual Prior
703,end_to_end_policy,cpu,0.493042,0,123,Fixed Manual Prior
703,end_to_end_policy,cpu,0.441386,1,123,Teacher+Shortest+Risk
703,end_to_end_policy,cpu,0.475506,2,123,Existing Phase11 Predictive Prior
703,end_to_end_policy,cpu,0.440083,3,123,Shortest+Risk (No Teacher)
703,end_to_end_policy,cpu,0.469218,4,123,Shortest-Oracle Only
703,end_to_end_policy,cpu,0.441141,5,123,Teacher Distillation Only
703,end_to_end_policy,cpu,0.491772,6,123,Risk-Oracle Only
704,end_to_end_policy,cpu,0.462335,0,123,Fixed Manual Prior
704,end_to_end_policy,cpu,0.464655,1,123,Teacher Distillation Only
704,end_to_end_policy,cpu,0.454664,2,123,Shortest+Risk (No Teacher)
704,end_to_end_policy,cpu,0.457438,3,123,Existing Phase11 Predictive Prior
704,end_to_end_policy,cpu,0.461707,4,123,Teacher+Shortest+Risk
704,end_to_end_policy,cpu,0.45812,5,123,Risk-Oracle Only
704,end_to_end_policy,cpu,0.454138,6,123,Shortest-Oracle Only
705,end_to_end_policy,cpu,0.471328,0,123,Shortest-Oracle Only
705,end_to_end_policy,cpu,0.457237,1,123,Existing Phase11 Predictive Prior
705,end_to_end_policy,cpu,0.438992,2,123,Teacher+Shortest+Risk
705,end_to_end_policy,cpu,0.467956,3,123,Risk-Oracle Only
705,end_to_end_policy,cpu,0.445917,4,123,Fixed Manual Prior
705,end_to_end_policy,cpu,0.467545,5,123,Teacher Distillation Only
705,end_to_end_policy,cpu,0.440423,6,123,Shortest+Risk (No Teacher)
706,end_to_end_policy,cpu,0.561042,0,123,Risk-Oracle Only
706,end_to_end_policy,cpu,0.493224,1,123,Teacher+Shortest+Risk
706,end_to_end_policy,cpu,0.481224,2,123,Shortest+Risk (No Teacher)
706,end_to_end_policy,cpu,0.441294,3,123,Existing Phase11 Predictive Prior
706,end_to_end_policy,cpu,0.466703,4,123,Shortest-Oracle Only
706,end_to_end_policy,cpu,0.440677,5,123,Teacher Distillation Only
706,end_to_end_policy,cpu,0.454741,6,123,Fixed Manual Prior
707,end_to_end_policy,cpu,0.463699,0,123,Existing Phase11 Predictive Prior
707,end_to_end_policy,cpu,0.457468,1,123,Fixed Manual Prior
707,end_to_end_policy,cpu,0.451797,2,123,Risk-Oracle Only
707,end_to_end_policy,cpu,0.450703,3,123,Shortest-Oracle Only
707,end_to_end_policy,cpu,0.454578,4,123,Shortest+Risk (No Teacher)
707,end_to_end_policy,cpu,0.433089,5,123,Teacher Distillation Only
707,end_to_end_policy,cpu,0.467335,6,123,Teacher+Shortest+Risk
708,end_to_end_policy,cpu,0.45493,0,123,Existing Phase11 Predictive Prior
708,end_to_end_policy,cpu,0.471004,1,123,Shortest+Risk (No Teacher)
708,end_to_end_policy,cpu,0.435464,2,123,Teacher Distillation Only
708,end_to_end_policy,cpu,0.494405,3,123,Fixed Manual Prior
708,end_to_end_policy,cpu,0.440955,4,123,Teacher+Shortest+Risk
708,end_to_end_policy,cpu,0.467274,5,123,Shortest-Oracle Only
708,end_to_end_policy,cpu,0.441909,6,123,Risk-Oracle Only
709,end_to_end_policy,cpu,0.46989,0,123,Teacher+Shortest+Risk
709,end_to_end_policy,cpu,0.461406,1,123,Shortest+Risk (No Teacher)
709,end_to_end_policy,cpu,0.455293,2,123,Shortest-Oracle Only
709,end_to_end_policy,cpu,0.455258,3,123,Existing Phase11 Predictive Prior
709,end_to_end_policy,cpu,0.555775,4,123,Risk-Oracle Only
709,end_to_end_policy,cpu,0.470904,5,123,Teacher Distillation Only
709,end_to_end_policy,cpu,0.468135,6,123,Fixed Manual Prior
710,end_to_end_policy,cpu,0.47019,0,123,Teacher+Shortest+Risk
710,end_to_end_policy,cpu,0.473648,1,123,Shortest-Oracle Only
710,end_to_end_policy,cpu,0.453593,2,123,Existing Phase11 Predictive Prior
710,end_to_end_policy,cpu,0.446239,3,123,Shortest+Risk (No Teacher)
710,end_to_end_policy,cpu,0.4537,4,123,Risk-Oracle Only
710,end_to_end_policy,cpu,0.430317,5,123,Teacher Distillation Only
710,end_to_end_policy,cpu,0.46753,6,123,Fixed Manual Prior
711,end_to_end_policy,cpu,0.448784,0,123,Shortest+Risk (No Teacher)
711,end_to_end_policy,cpu,0.479667,1,123,Fixed Manual Prior
711,end_to_end_policy,cpu,0.439198,2,123,Teacher+Shortest+Risk
