action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[0,2,6]",0.0,0.0,0.0,0.0,6.770340085029602,1,,,1.0,4,1.493919,1.5442722,1.54874804,4.53385,3,1,,0,,1.993567,1100016,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,3.6976835557762664,0.21159017086029053,0.0,"[4,0,2,6]",1.5,5235,5.0,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.6177583694458,2718,3,1.0333653277633816
"[2,0]",0.0,0.0,0.0,0.0,4.929038047790527,1,,,2.0,4,1.542328,1.5781183,1.58129966,3.084656,2,1,,0,,1.724264,1100017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.22108882665634155,0.0,"[1,2,0]",1.0,3490,2.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.685526275634764,2718,2,0.8122273320745776
"[3,6]",0.0,0.0,0.0,0.0,7.201524257659912,1,,,2.0,4,1.5192065000000001,1.54146665,1.5434453300000002,3.0384130000000003,2,1,,0,,2.1010780000000002,1100018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.032773494720458984,0.0,"[5,3,6]",1.0,3490,3.625,,0.0,heldout_medium,2,0.0,0.0,0.5,11.157442712783814,2718,2,1.6296736319234384
"[6,1,0]",0.0,0.0,0.0,0.0,10.467812776565552,1,,,3.0,6,1.531362,1.5525939,1.55448118,4.586844,3,1,,0,,2.466845,1100019,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.08717823028564453,0.0,"[4,6,1,0]",1.0,5235,4.0,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.487733507156372,2718,3,2.2894634735498762
"[2,0]",0.0,0.0,0.0,0.0,6.9006266593933105,1,,,2.0,4,1.7020110000000002,1.8089031,1.8184046200000001,3.4040220000000003,2,1,,0,,2.047443,1100020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,7.9570508239596,0.0176924467086792,0.0,"[5,2,0]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.87357783317566,2718,2,1.5167529317942154
"[0,3]",0.0,0.0,0.0,0.0,4.950976848602295,1,,,2.0,4,1.5671865,1.58364975,1.58511315,3.134373,2,1,,0,,1.862943,1100021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.14661765098571777,0.0,"[4,0,3]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.782589030265807,2718,2,0.8759954754427355
"[3,7]",0.0,0.0,0.0,0.0,6.061603546142578,1,,,2.0,4,1.5288705,1.54082655,1.54188931,3.057741,2,1,,0,,2.564935,1100022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.059296369552612305,0.0,"[6,3,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.809703159332276,2718,2,1.2152002564922668
"[2,7]",0.0,0.0,0.0,0.0,6.721601247787476,1,,,2.0,4,1.5955575,1.6175557500000002,1.6195111500000001,3.191115,2,1,,0,,1.8111190000000001,1100023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.07531803846359253,0.0,"[1,2,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.783932304382324,2718,2,1.426146955137927
"[6,2]",0.0,0.0,0.0,0.0,5.999647617340088,1,,,2.0,4,1.562097,1.5854286,1.58750252,3.124194,2,1,,0,,1.797281,1100024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,8.21324739472976,0.2432948350906372,0.0,"[1,6,2]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.992956733703613,2718,2,1.1249589641282256
"[3,5]",0.0,0.0,0.0,0.0,6.46799898147583,1,,,2.0,4,1.5578705,1.56613385,1.56686837,3.115741,2,1,,0,,3.13065,1100025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11597800254821777,0.0,"[0,3,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,11.035424661636352,2718,2,1.318751270920373
"[4,5]",0.0,0.0,0.0,0.0,4.231948375701904,1,,,2.0,4,1.5234109999999998,1.5321032,1.53287584,3.0468219999999997,2,1,,0,,2.355995,1100026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.37028998136520386,0.0,"[3,4,5]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.642943477630615,2718,2,0.579955960788574
"[0,6]",0.0,0.0,0.0,0.0,4.981682300567627,1,,,2.0,4,1.5581665,1.5811052499999998,1.58314425,3.116333,2,1,,0,,3.023313,1100027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.007926881313323975,0.0,"[1,0,6]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.79241293668747,2718,2,1.0483940065130426
"[6,5]",0.0,0.0,0.0,0.0,4.864949941635132,1,,,2.0,4,1.5724084999999999,1.60544975,1.60838675,3.1448169999999998,2,1,,0,,1.862104,1100028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,10.229607309053891,0.3406006693840027,0.0,"[1,6,5]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.700191497802734,2718,2,0.7448762078498596
"[1,0]",0.0,0.0,0.0,0.0,6.631612539291382,1,,,2.0,4,1.579672,1.5845985999999999,1.5850365199999998,3.159344,2,1,,0,,1.083071,1100029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,5.154364168098071,0.024061918258666992,0.0,"[3,1,0]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,11.047747611999512,2718,2,1.4175314730174229
"[3,7]",0.0,0.0,0.0,0.0,4.309770703315735,1,,,2.0,4,1.5345125,1.55540915,1.55726663,3.069025,2,1,,0,,1.813563,1100030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.35936689376831055,0.0,"[6,3,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.589842748641969,2718,2,0.6012133768917929
"[4,1]",0.0,0.0,0.0,0.0,7.127788305282593,1,,,2.0,4,1.5469439999999999,1.5513999,1.55179598,3.0938879999999997,2,1,,0,,2.3622870000000002,1100031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09418672323226929,0.0,"[6,4,1]",1.0,3490,2.375,,0.0,heldout_medium,2,0.0,0.0,0.5,11.132725095748901,2718,2,1.5881081270877253
"[6,5]",0.0,0.0,0.0,0.0,5.803756952285767,1,,,2.0,4,1.690923,1.7164434,1.71871188,3.381846,2,1,,0,,2.023287,1100032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.2413022518157959,0.0,"[0,6,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.954375696182252,2718,2,1.0548205534210844
"[3,2]",0.0,0.0,0.0,0.0,5.163137316703796,1,,,2.0,4,1.9977645000000002,2.28083025,2.30599165,3.9955290000000003,2,1,,0,,2.3120070000000004,1100033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.017483055591583252,0.0,"[5,3,2]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60267481803894,2718,2,1.0603683265610657
"[5,6,7]",0.0,0.0,0.0,0.0,7.831977963447571,1,,,1.0,4,1.610923,1.8697792,1.89278864,5.098586,3,1,,0,,2.561202,1100034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.23374032974243164,0.0,"[1,5,6,7]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.03776969909668,2718,3,1.3399084450212664
"[0,3,4]",0.0,0.0,0.0,0.0,9.343380212783813,1,,,3.0,6,1.624909,1.7542381,1.76573402,4.9746109999999994,3,1,,0,,2.429607,1100035,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.0011911392211914062,0.0,"[1,0,3,4]",1.0,5235,3.875,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.395066595077516,2718,3,1.9025007236626443
"[6,2]",0.0,0.0,0.0,0.0,4.365717887878418,1,,,2.0,4,1.5379275,1.56500175,1.56740835,3.075855,2,1,,0,,1.3711820000000001,1100036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3258824348449707,0.0,"[4,6,2]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.653021669387817,2718,2,0.6285837192197619
"[4,1]",0.0,0.0,0.0,0.0,4.4736204743385315,1,,,2.0,4,1.5342445,1.54138645,1.54202129,3.068489,2,1,,0,,1.890802,1100037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09817814826965332,0.0,"[6,4,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.68010963201523,2718,2,0.8601909637396263
"[1,7]",0.0,0.0,0.0,0.0,5.944490909576416,1,,,2.0,4,1.5502600000000002,1.5507469,1.5507901800000001,3.1005200000000004,2,1,,0,,2.484845,1100038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.16591161489486694,0.0,"[4,1,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.926453447341919,2718,2,1.1208522176914997
"[6,5,3,4,0]",0.0,0.0,0.0,0.0,13.213269352912903,1,,,2.0,7,1.54881,1.6367904,1.65153728,7.814381,5,1,,0,,3.59496,1100039,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,10005,0,1.0,0.0,Fixed Manual Prior,11.408637157423788,0.0380784273147583,0.0,"[7,6,5,3,4,0]",1.25,8725,7.75,,0.0,heldout_medium,5,0.0,0.0,0.2,10.606355476379395,2718,5,2.390918769168228
"[5,1]",0.0,0.0,0.0,0.0,4.539848566055298,1,,,2.0,4,1.5322710000000002,1.5482586,1.54967972,3.0645420000000003,2,1,,0,,1.754113,1100040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3303654193878174,0.0,"[2,5,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.699844121932983,2718,2,0.6649402104863249
"[7,4]",0.0,0.0,0.0,0.0,5.674513339996338,1,,,2.0,4,1.5182505000000002,1.53272385,1.53401037,3.0365010000000003,2,1,,0,,1.662998,1100041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.1266067624092102,0.0,"[5,7,4]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.923646688461304,2718,2,1.0600970589151544
"[0,4]",0.0,0.0,0.0,0.0,6.065312385559082,1,,,2.0,4,1.5169405,1.52496535,1.52567867,3.033881,2,1,,0,,1.436072,1100042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.18437665700912476,0.0,"[3,0,4]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.722339916229249,2718,2,1.1562285890674175
"[3,5]",0.0,0.0,0.0,0.0,5.169612646102905,1,,,2.0,4,1.5106325,1.51597535,1.51645027,3.021265,2,1,,0,,1.675344,1100043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3225982189178467,0.0,"[7,3,5]",1.0,3490,2.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.678639698028563,2718,2,0.837099870960774
"[4,7]",0.0,0.0,0.0,0.0,7.040425777435303,1,,,2.0,4,1.553305,1.5603439000000001,1.56096958,3.10661,2,1,,0,,1.622646,1100044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11287558078765869,0.0,"[5,4,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.8043363571167,2718,2,1.549087351391691
"[4,6,2,32]",0.0,0.0,0.0,0.0,8.392924547195435,0,,,,4,1.5218785000000001,1.62428915,1.6374002300000001,6.195677,,0,agent_drop,1,,2.7605500000000003,1100045,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,8004,0,,0.0,Fixed Manual Prior,12.0,0.059006333351135254,0.0,"[7,4,6,2]",,6980,4.875,,0.0,heldout_medium,4,0.0,0.0,0.0,-5.249597024917602,2718,3,1.5813046776121134
"[3,1]",0.0,0.0,0.0,0.0,5.538832306861877,1,,,2.0,4,1.5470985,1.57042245,1.57249569,3.094197,2,1,,0,,1.196444,1100046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.061794936656951904,0.0,"[7,3,1]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.890198612213135,2718,2,1.0795936818331855
"[0,3,2]",0.0,0.0,0.0,0.0,9.453126430511475,1,,,1.0,4,1.541658,1.5587994,1.56032308,4.604639000000001,3,1,,0,,2.739772,1100047,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,2.4669178707086004,0.038875460624694824,0.0,"[1,0,3,2]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.85575795173645,2718,3,1.9854713673332114
"[2,0,1]",0.0,0.0,0.0,0.0,8.185162365436554,1,,,3.0,6,1.535941,1.5361075000000002,1.5361223000000002,4.607314000000001,3,1,,0,,2.357799,1100048,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.08141529560089111,0.0,"[5,2,0,1]",1.0,5235,4.625,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.849160015583038,2718,3,1.6951833211228833
"[4,7]",0.0,0.0,0.0,0.0,6.68770432472229,1,,,2.0,4,1.549451,1.5882446,1.5916929199999998,3.098902,2,1,,0,,1.454577,1100049,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,6.177998620743095,0.13272744417190552,0.0,"[5,4,7]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.136727714538573,2718,2,1.3996289819547663
"[5,2,0]",0.0,0.0,0.0,0.0,5.615420281887054,1,,,1.0,4,1.53689,1.5531206,1.55456332,4.607658,3,1,,0,,2.271468,1100050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.035653114318847656,0.0,"[1,5,2,0]",1.5,5235,5.25,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.721074736118316,2718,3,1.0266566430241337
"[4,2]",0.0,0.0,0.0,0.0,7.23769736289978,1,,,2.0,4,1.5266440000000001,1.5363253000000001,1.5371858600000001,3.0532880000000002,2,1,,0,,1.433025,1100051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,2.850113365025347,0.009832382202148438,0.0,"[7,4,2]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.206307744979858,2718,2,1.6516134893967127
"[2,7]",0.0,0.0,0.0,0.0,5.2589157819747925,1,,,2.0,4,1.51497,1.5158439,1.5159215799999999,3.02994,2,1,,0,,2.18766,1100052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.08864504098892212,0.0,"[4,2,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.851781272888184,2718,2,0.9932784342849645
