block,component,device,latency_ms,order_position,training_seed,variant
867,end_to_end_policy,cpu,0.498915,0,77,Shortest+Risk (No Teacher)
867,end_to_end_policy,cpu,0.483334,1,77,Existing Phase11 Predictive Prior
867,end_to_end_policy,cpu,0.490217,2,77,Shortest-Oracle Only
867,end_to_end_policy,cpu,0.4693,3,77,Teacher+Shortest+Risk
867,end_to_end_policy,cpu,0.48569,4,77,Teacher Distillation Only
867,end_to_end_policy,cpu,0.455293,5,77,Fixed Manual Prior
867,end_to_end_policy,cpu,0.496617,6,77,Risk-Oracle Only
868,end_to_end_policy,cpu,0.471448,0,77,Teacher Distillation Only
868,end_to_end_policy,cpu,0.496458,1,77,Teacher+Shortest+Risk
868,end_to_end_policy,cpu,0.457851,2,77,Fixed Manual Prior
868,end_to_end_policy,cpu,0.49336,3,77,Shortest+Risk (No Teacher)
868,end_to_end_policy,cpu,0.457548,4,77,Existing Phase11 Predictive Prior
868,end_to_end_policy,cpu,0.489922,5,77,Shortest-Oracle Only
868,end_to_end_policy,cpu,0.45417,6,77,Risk-Oracle Only
869,end_to_end_policy,cpu,0.50378,0,77,Risk-Oracle Only
869,end_to_end_policy,cpu,0.608024,1,77,Teacher Distillation Only
869,end_to_end_policy,cpu,0.50493,2,77,Fixed Manual Prior
869,end_to_end_policy,cpu,0.476668,3,77,Shortest+Risk (No Teacher)
869,end_to_end_policy,cpu,0.490287,4,77,Shortest-Oracle Only
869,end_to_end_policy,cpu,0.456168,5,77,Existing Phase11 Predictive Prior
869,end_to_end_policy,cpu,0.503288,6,77,Teacher+Shortest+Risk
870,end_to_end_policy,cpu,0.490241,0,77,Risk-Oracle Only
870,end_to_end_policy,cpu,0.49113,1,77,Fixed Manual Prior
870,end_to_end_policy,cpu,0.459722,2,77,Shortest+Risk (No Teacher)
870,end_to_end_policy,cpu,0.495409,3,77,Existing Phase11 Predictive Prior
870,end_to_end_policy,cpu,0.458065,4,77,Teacher+Shortest+Risk
870,end_to_end_policy,cpu,0.493082,5,77,Teacher Distillation Only
870,end_to_end_policy,cpu,0.458995,6,77,Shortest-Oracle Only
871,end_to_end_policy,cpu,0.508274,0,77,Existing Phase11 Predictive Prior
871,end_to_end_policy,cpu,0.463026,1,77,Fixed Manual Prior
871,end_to_end_policy,cpu,0.493794,2,77,Shortest+Risk (No Teacher)
871,end_to_end_policy,cpu,0.458919,3,77,Shortest-Oracle Only
871,end_to_end_policy,cpu,0.493313,4,77,Teacher Distillation Only
871,end_to_end_policy,cpu,0.458764,5,77,Risk-Oracle Only
871,end_to_end_policy,cpu,0.491058,6,77,Teacher+Shortest+Risk
872,end_to_end_policy,cpu,0.474001,0,77,Risk-Oracle Only
872,end_to_end_policy,cpu,0.491267,1,77,Existing Phase11 Predictive Prior
872,end_to_end_policy,cpu,0.460198,2,77,Teacher+Shortest+Risk
872,end_to_end_policy,cpu,0.491472,3,77,Teacher Distillation Only
872,end_to_end_policy,cpu,0.455149,4,77,Shortest+Risk (No Teacher)
872,end_to_end_policy,cpu,0.503847,5,77,Fixed Manual Prior
872,end_to_end_policy,cpu,0.461237,6,77,Shortest-Oracle Only
873,end_to_end_policy,cpu,0.516652,0,77,Teacher+Shortest+Risk
873,end_to_end_policy,cpu,0.461929,1,77,Teacher Distillation Only
873,end_to_end_policy,cpu,0.615624,2,77,Fixed Manual Prior
873,end_to_end_policy,cpu,0.470415,3,77,Existing Phase11 Predictive Prior
873,end_to_end_policy,cpu,0.508393,4,77,Shortest+Risk (No Teacher)
873,end_to_end_policy,cpu,0.461567,5,77,Risk-Oracle Only
873,end_to_end_policy,cpu,0.491306,6,77,Shortest-Oracle Only
874,end_to_end_policy,cpu,0.477227,0,77,Fixed Manual Prior
874,end_to_end_policy,cpu,0.492761,1,77,Shortest-Oracle Only
874,end_to_end_policy,cpu,0.459895,2,77,Teacher+Shortest+Risk
874,end_to_end_policy,cpu,0.502085,3,77,Teacher Distillation Only
874,end_to_end_policy,cpu,0.462005,4,77,Existing Phase11 Predictive Prior
874,end_to_end_policy,cpu,0.492634,5,77,Shortest+Risk (No Teacher)
874,end_to_end_policy,cpu,0.462004,6,77,Risk-Oracle Only
875,end_to_end_policy,cpu,0.523675,0,77,Teacher+Shortest+Risk
875,end_to_end_policy,cpu,0.463565,1,77,Risk-Oracle Only
875,end_to_end_policy,cpu,0.491648,2,77,Shortest-Oracle Only
875,end_to_end_policy,cpu,0.458098,3,77,Teacher Distillation Only
875,end_to_end_policy,cpu,0.5083,4,77,Existing Phase11 Predictive Prior
875,end_to_end_policy,cpu,0.461073,5,77,Shortest+Risk (No Teacher)
875,end_to_end_policy,cpu,0.489868,6,77,Fixed Manual Prior
876,end_to_end_policy,cpu,0.473787,0,77,Risk-Oracle Only
876,end_to_end_policy,cpu,0.512446,1,77,Teacher+Shortest+Risk
876,end_to_end_policy,cpu,0.461456,2,77,Fixed Manual Prior
876,end_to_end_policy,cpu,0.484057,3,77,Teacher Distillation Only
876,end_to_end_policy,cpu,0.460421,4,77,Shortest-Oracle Only
876,end_to_end_policy,cpu,0.487001,5,77,Shortest+Risk (No Teacher)
876,end_to_end_policy,cpu,0.463498,6,77,Existing Phase11 Predictive Prior
877,end_to_end_policy,cpu,0.501061,0,77,Teacher Distillation Only
877,end_to_end_policy,cpu,0.465697,1,77,Shortest-Oracle Only
877,end_to_end_policy,cpu,0.480777,2,77,Existing Phase11 Predictive Prior
877,end_to_end_policy,cpu,0.581644,3,77,Teacher+Shortest+Risk
877,end_to_end_policy,cpu,0.506047,4,77,Risk-Oracle Only
877,end_to_end_policy,cpu,0.467097,5,77,Shortest+Risk (No Teacher)
877,end_to_end_policy,cpu,0.4964,6,77,Fixed Manual Prior
878,end_to_end_policy,cpu,0.479579,0,77,Shortest-Oracle Only
878,end_to_end_policy,cpu,0.494557,1,77,Shortest+Risk (No Teacher)
878,end_to_end_policy,cpu,0.47279,2,77,Teacher+Shortest+Risk
878,end_to_end_policy,cpu,0.49057,3,77,Teacher Distillation Only
878,end_to_end_policy,cpu,0.490521,4,77,Fixed Manual Prior
878,end_to_end_policy,cpu,0.501331,5,77,Risk-Oracle Only
878,end_to_end_policy,cpu,0.464973,6,77,Existing Phase11 Predictive Prior
879,end_to_end_policy,cpu,0.505438,0,77,Shortest-Oracle Only
879,end_to_end_policy,cpu,0.466048,1,77,Fixed Manual Prior
879,end_to_end_policy,cpu,0.48836,2,77,Existing Phase11 Predictive Prior
879,end_to_end_policy,cpu,0.463468,3,77,Teacher Distillation Only
879,end_to_end_policy,cpu,0.486815,4,77,Risk-Oracle Only
879,end_to_end_policy,cpu,0.468309,5,77,Shortest+Risk (No Teacher)
879,end_to_end_policy,cpu,0.47028,6,77,Teacher+Shortest+Risk
880,end_to_end_policy,cpu,0.484354,0,77,Shortest+Risk (No Teacher)
880,end_to_end_policy,cpu,0.470425,1,77,Existing Phase11 Predictive Prior
880,end_to_end_policy,cpu,0.469694,2,77,Teacher+Shortest+Risk
880,end_to_end_policy,cpu,0.477688,3,77,Risk-Oracle Only
880,end_to_end_policy,cpu,0.479121,4,77,Fixed Manual Prior
880,end_to_end_policy,cpu,0.482129,5,77,Teacher Distillation Only
880,end_to_end_policy,cpu,0.485186,6,77,Shortest-Oracle Only
881,end_to_end_policy,cpu,0.485345,0,77,Existing Phase11 Predictive Prior
881,end_to_end_policy,cpu,0.494874,1,77,Shortest+Risk (No Teacher)
881,end_to_end_policy,cpu,0.471202,2,77,Shortest-Oracle Only
881,end_to_end_policy,cpu,0.487386,3,77,Fixed Manual Prior
881,end_to_end_policy,cpu,0.606701,4,77,Risk-Oracle Only
881,end_to_end_policy,cpu,0.483647,5,77,Teacher Distillation Only
881,end_to_end_policy,cpu,0.491573,6,77,Teacher+Shortest+Risk
882,end_to_end_policy,cpu,0.487424,0,77,Teacher Distillation Only
882,end_to_end_policy,cpu,0.500354,1,77,Shortest+Risk (No Teacher)
882,end_to_end_policy,cpu,0.475752,2,77,Fixed Manual Prior
882,end_to_end_policy,cpu,0.488489,3,77,Teacher+Shortest+Risk
882,end_to_end_policy,cpu,0.466898,4,77,Existing Phase11 Predictive Prior
882,end_to_end_policy,cpu,0.496139,5,77,Shortest-Oracle Only
882,end_to_end_policy,cpu,0.467693,6,77,Risk-Oracle Only
883,end_to_end_policy,cpu,0.503007,0,77,Teacher Distillation Only
883,end_to_end_policy,cpu,0.514742,1,77,Risk-Oracle Only
883,end_to_end_policy,cpu,0.491023,2,77,Teacher+Shortest+Risk
883,end_to_end_policy,cpu,0.464504,3,77,Shortest+Risk (No Teacher)
883,end_to_end_policy,cpu,0.471638,4,77,Shortest-Oracle Only
883,end_to_end_policy,cpu,0.466885,5,77,Fixed Manual Prior
883,end_to_end_policy,cpu,0.48638,6,77,Existing Phase11 Predictive Prior
884,end_to_end_policy,cpu,0.483255,0,77,Teacher Distillation Only
884,end_to_end_policy,cpu,0.472689,1,77,Fixed Manual Prior
884,end_to_end_policy,cpu,0.49041,2,77,Teacher+Shortest+Risk
884,end_to_end_policy,cpu,0.470021,3,77,Existing Phase11 Predictive Prior
884,end_to_end_policy,cpu,0.485597,4,77,Shortest-Oracle Only
884,end_to_end_policy,cpu,0.468766,5,77,Risk-Oracle Only
884,end_to_end_policy,cpu,0.477702,6,77,Shortest+Risk (No Teacher)
885,end_to_end_policy,cpu,0.483474,0,77,Risk-Oracle Only
885,end_to_end_policy,cpu,0.490689,1,77,Existing Phase11 Predictive Prior
885,end_to_end_policy,cpu,0.468099,2,77,Shortest+Risk (No Teacher)
885,end_to_end_policy,cpu,0.480309,3,77,Teacher Distillation Only
885,end_to_end_policy,cpu,0.454268,4,77,Shortest-Oracle Only
885,end_to_end_policy,cpu,0.606789,5,77,Fixed Manual Prior
885,end_to_end_policy,cpu,0.485611,6,77,Teacher+Shortest+Risk
886,end_to_end_policy,cpu,0.507715,0,77,Existing Phase11 Predictive Prior
886,end_to_end_policy,cpu,0.476855,1,77,Fixed Manual Prior
886,end_to_end_policy,cpu,0.484834,2,77,Teacher+Shortest+Risk
886,end_to_end_policy,cpu,0.494223,3,77,Teacher Distillation Only
886,end_to_end_policy,cpu,0.48874,4,77,Shortest+Risk (No Teacher)
886,end_to_end_policy,cpu,0.484085,5,77,Risk-Oracle Only
886,end_to_end_policy,cpu,0.497445,6,77,Shortest-Oracle Only
887,end_to_end_policy,cpu,0.489819,0,77,Teacher Distillation Only
887,end_to_end_policy,cpu,0.490545,1,77,Shortest-Oracle Only
887,end_to_end_policy,cpu,0.473534,2,77,Risk-Oracle Only
887,end_to_end_policy,cpu,0.487951,3,77,Existing Phase11 Predictive Prior
887,end_to_end_policy,cpu,0.469725,4,77,Teacher+Shortest+Risk
887,end_to_end_policy,cpu,0.485153,5,77,Shortest+Risk (No Teacher)
887,end_to_end_policy,cpu,0.471122,6,77,Fixed Manual Prior
888,end_to_end_policy,cpu,0.498006,0,77,Teacher Distillation Only
888,end_to_end_policy,cpu,0.47141,1,77,Shortest-Oracle Only
888,end_to_end_policy,cpu,0.491378,2,77,Teacher+Shortest+Risk
888,end_to_end_policy,cpu,0.512886,3,77,Existing Phase11 Predictive Prior
888,end_to_end_policy,cpu,0.503,4,77,Risk-Oracle Only
888,end_to_end_policy,cpu,0.472669,5,77,Shortest+Risk (No Teacher)
888,end_to_end_policy,cpu,0.487857,6,77,Fixed Manual Prior
889,end_to_end_policy,cpu,0.503783,0,77,Risk-Oracle Only
889,end_to_end_policy,cpu,0.485784,1,77,Teacher Distillation Only
889,end_to_end_policy,cpu,0.47005,2,77,Shortest-Oracle Only
889,end_to_end_policy,cpu,0.492982,3,77,Fixed Manual Prior
889,end_to_end_policy,cpu,0.466703,4,77,Shortest+Risk (No Teacher)
889,end_to_end_policy,cpu,0.482925,5,77,Existing Phase11 Predictive Prior
889,end_to_end_policy,cpu,0.593664,6,77,Teacher+Shortest+Risk
890,end_to_end_policy,cpu,0.496339,0,77,Risk-Oracle Only
890,end_to_end_policy,cpu,0.499193,1,77,Shortest-Oracle Only
890,end_to_end_policy,cpu,0.477354,2,77,Teacher+Shortest+Risk
890,end_to_end_policy,cpu,0.474237,3,77,Shortest+Risk (No Teacher)
890,end_to_end_policy,cpu,0.484077,4,77,Fixed Manual Prior
890,end_to_end_policy,cpu,0.469073,5,77,Teacher Distillation Only
890,end_to_end_policy,cpu,0.483222,6,77,Existing Phase11 Predictive Prior
891,end_to_end_policy,cpu,0.492979,0,77,Risk-Oracle Only
891,end_to_end_policy,cpu,0.483283,1,77,Existing Phase11 Predictive Prior
891,end_to_end_policy,cpu,0.475098,2,77,Fixed Manual Prior
891,end_to_end_policy,cpu,0.486758,3,77,Shortest-Oracle Only
891,end_to_end_policy,cpu,0.4713,4,77,Teacher+Shortest+Risk
891,end_to_end_policy,cpu,0.485387,5,77,Teacher Distillation Only
891,end_to_end_policy,cpu,0.483643,6,77,Shortest+Risk (No Teacher)
892,end_to_end_policy,cpu,0.501737,0,77,Fixed Manual Prior
892,end_to_end_policy,cpu,0.492469,1,77,Risk-Oracle Only
892,end_to_end_policy,cpu,0.496068,2,77,Shortest+Risk (No Teacher)
892,end_to_end_policy,cpu,0.490262,3,77,Existing Phase11 Predictive Prior
892,end_to_end_policy,cpu,0.484311,4,77,Teacher+Shortest+Risk
892,end_to_end_policy,cpu,0.46961,5,77,Shortest-Oracle Only
892,end_to_end_policy,cpu,0.487007,6,77,Teacher Distillation Only
893,end_to_end_policy,cpu,0.481917,0,77,Shortest-Oracle Only
893,end_to_end_policy,cpu,0.491634,1,77,Teacher Distillation Only
893,end_to_end_policy,cpu,0.457953,2,77,Shortest+Risk (No Teacher)
893,end_to_end_policy,cpu,0.493426,3,77,Fixed Manual Prior
893,end_to_end_policy,cpu,0.456336,4,77,Existing Phase11 Predictive Prior
893,end_to_end_policy,cpu,0.489705,5,77,Teacher+Shortest+Risk
893,end_to_end_policy,cpu,0.456975,6,77,Risk-Oracle Only
894,end_to_end_policy,cpu,0.623238,0,77,Teacher Distillation Only
894,end_to_end_policy,cpu,0.48291,1,77,Shortest-Oracle Only
894,end_to_end_policy,cpu,0.489113,2,77,Shortest+Risk (No Teacher)
894,end_to_end_policy,cpu,0.524757,3,77,Teacher+Shortest+Risk
894,end_to_end_policy,cpu,0.502502,4,77,Existing Phase11 Predictive Prior
894,end_to_end_policy,cpu,0.475915,5,77,Risk-Oracle Only
894,end_to_end_policy,cpu,0.553419,6,77,Fixed Manual Prior
895,end_to_end_policy,cpu,0.525737,0,77,Shortest+Risk (No Teacher)
895,end_to_end_policy,cpu,0.471622,1,77,Fixed Manual Prior
895,end_to_end_policy,cpu,0.488774,2,77,Shortest-Oracle Only
895,end_to_end_policy,cpu,0.46859,3,77,Teacher Distillation Only
895,end_to_end_policy,cpu,0.534474,4,77,Existing Phase11 Predictive Prior
895,end_to_end_policy,cpu,0.479888,5,77,Risk-Oracle Only
895,end_to_end_policy,cpu,0.494159,6,77,Teacher+Shortest+Risk
896,end_to_end_policy,cpu,0.483162,0,77,Shortest-Oracle Only
896,end_to_end_policy,cpu,0.503992,1,77,Teacher+Shortest+Risk
896,end_to_end_policy,cpu,0.468848,2,77,Fixed Manual Prior
896,end_to_end_policy,cpu,0.486697,3,77,Shortest+Risk (No Teacher)
896,end_to_end_policy,cpu,0.467267,4,77,Teacher Distillation Only
896,end_to_end_policy,cpu,0.469666,5,77,Risk-Oracle Only
896,end_to_end_policy,cpu,0.466605,6,77,Existing Phase11 Predictive Prior
897,end_to_end_policy,cpu,0.503745,0,77,Fixed Manual Prior
897,end_to_end_policy,cpu,0.469357,1,77,Existing Phase11 Predictive Prior
897,end_to_end_policy,cpu,0.468502,2,77,Teacher+Shortest+Risk
897,end_to_end_policy,cpu,0.496828,3,77,Shortest+Risk (No Teacher)
897,end_to_end_policy,cpu,0.468627,4,77,Shortest-Oracle Only
897,end_to_end_policy,cpu,0.559664,5,77,Teacher Distillation Only
897,end_to_end_policy,cpu,0.549247,6,77,Risk-Oracle Only
898,end_to_end_policy,cpu,0.498673,0,77,Teacher Distillation Only
898,end_to_end_policy,cpu,0.640834,1,77,Risk-Oracle Only
898,end_to_end_policy,cpu,0.494312,2,77,Existing Phase11 Predictive Prior
898,end_to_end_policy,cpu,0.542591,3,77,Fixed Manual Prior
898,end_to_end_policy,cpu,0.481444,4,77,Shortest+Risk (No Teacher)
898,end_to_end_policy,cpu,0.530983,5,77,Teacher+Shortest+Risk
898,end_to_end_policy,cpu,0.471506,6,77,Shortest-Oracle Only
899,end_to_end_policy,cpu,0.538462,0,77,Existing Phase11 Predictive Prior
899,end_to_end_policy,cpu,0.469183,1,77,Shortest-Oracle Only
899,end_to_end_policy,cpu,0.529716,2,77,Fixed Manual Prior
899,end_to_end_policy,cpu,0.467198,3,77,Risk-Oracle Only
899,end_to_end_policy,cpu,0.518616,4,77,Teacher+Shortest+Risk
899,end_to_end_policy,cpu,0.479305,5,77,Teacher Distillation Only
899,end_to_end_policy,cpu,0.524175,6,77,Shortest+Risk (No Teacher)
900,end_to_end_policy,cpu,0.492752,0,77,Risk-Oracle Only
900,end_to_end_policy,cpu,0.51867,1,77,Existing Phase11 Predictive Prior
900,end_to_end_policy,cpu,0.482462,2,77,Shortest-Oracle Only
900,end_to_end_policy,cpu,0.520669,3,77,Teacher+Shortest+Risk
900,end_to_end_policy,cpu,0.495957,4,77,Shortest+Risk (No Teacher)
900,end_to_end_policy,cpu,0.523885,5,77,Teacher Distillation Only
900,end_to_end_policy,cpu,0.500556,6,77,Fixed Manual Prior
901,end_to_end_policy,cpu,0.51656,0,77,Existing Phase11 Predictive Prior
901,end_to_end_policy,cpu,0.515417,1,77,Shortest-Oracle Only
901,end_to_end_policy,cpu,0.485666,2,77,Risk-Oracle Only
901,end_to_end_policy,cpu,0.523711,3,77,Teacher+Shortest+Risk
901,end_to_end_policy,cpu,0.481231,4,77,Teacher Distillation Only
901,end_to_end_policy,cpu,0.498963,5,77,Shortest+Risk (No Teacher)
901,end_to_end_policy,cpu,0.466876,6,77,Fixed Manual Prior
902,end_to_end_policy,cpu,0.517277,0,77,Shortest-Oracle Only
902,end_to_end_policy,cpu,0.466981,1,77,Shortest+Risk (No Teacher)
902,end_to_end_policy,cpu,0.623807,2,77,Fixed Manual Prior
902,end_to_end_policy,cpu,0.484578,3,77,Teacher+Shortest+Risk
902,end_to_end_policy,cpu,0.496401,4,77,Risk-Oracle Only
902,end_to_end_policy,cpu,0.462076,5,77,Existing Phase11 Predictive Prior
902,end_to_end_policy,cpu,0.496276,6,77,Teacher Distillation Only
903,end_to_end_policy,cpu,0.476624,0,77,Risk-Oracle Only
903,end_to_end_policy,cpu,0.495714,1,77,Shortest+Risk (No Teacher)
903,end_to_end_policy,cpu,0.463332,2,77,Teacher+Shortest+Risk
903,end_to_end_policy,cpu,0.549882,3,77,Shortest-Oracle Only
903,end_to_end_policy,cpu,0.462958,4,77,Teacher Distillation Only
903,end_to_end_policy,cpu,0.494048,5,77,Fixed Manual Prior
903,end_to_end_policy,cpu,0.462218,6,77,Existing Phase11 Predictive Prior
904,end_to_end_policy,cpu,0.512444,0,77,Teacher Distillation Only
904,end_to_end_policy,cpu,0.461767,1,77,Risk-Oracle Only
904,end_to_end_policy,cpu,0.496486,2,77,Fixed Manual Prior
904,end_to_end_policy,cpu,0.463235,3,77,Shortest-Oracle Only
904,end_to_end_policy,cpu,0.489578,4,77,Shortest+Risk (No Teacher)
904,end_to_end_policy,cpu,0.461414,5,77,Teacher+Shortest+Risk
904,end_to_end_policy,cpu,0.490387,6,77,Existing Phase11 Predictive Prior
905,end_to_end_policy,cpu,0.478213,0,77,Risk-Oracle Only
905,end_to_end_policy,cpu,0.497944,1,77,Shortest+Risk (No Teacher)
905,end_to_end_policy,cpu,0.461523,2,77,Fixed Manual Prior
905,end_to_end_policy,cpu,0.484605,3,77,Existing Phase11 Predictive Prior
905,end_to_end_policy,cpu,0.461429,4,77,Shortest-Oracle Only
905,end_to_end_policy,cpu,0.484473,5,77,Teacher Distillation Only
905,end_to_end_policy,cpu,0.464015,6,77,Teacher+Shortest+Risk
906,end_to_end_policy,cpu,0.503296,0,77,Risk-Oracle Only
906,end_to_end_policy,cpu,0.47606,1,77,Fixed Manual Prior
906,end_to_end_policy,cpu,0.496506,2,77,Shortest-Oracle Only
906,end_to_end_policy,cpu,0.584416,3,77,Existing Phase11 Predictive Prior
906,end_to_end_policy,cpu,0.506666,4,77,Teacher Distillation Only
906,end_to_end_policy,cpu,0.465581,5,77,Teacher+Shortest+Risk
906,end_to_end_policy,cpu,0.498598,6,77,Shortest+Risk (No Teacher)
907,end_to_end_policy,cpu,0.481882,0,77,Shortest+Risk (No Teacher)
907,end_to_end_policy,cpu,0.500472,1,77,Teacher Distillation Only
907,end_to_end_policy,cpu,0.463781,2,77,Risk-Oracle Only
907,end_to_end_policy,cpu,0.489976,3,77,Shortest-Oracle Only
907,end_to_end_policy,cpu,0.458158,4,77,Fixed Manual Prior
907,end_to_end_policy,cpu,0.483458,5,77,Teacher+Shortest+Risk
907,end_to_end_policy,cpu,0.461319,6,77,Existing Phase11 Predictive Prior
908,end_to_end_policy,cpu,0.501934,0,77,Fixed Manual Prior
908,end_to_end_policy,cpu,0.477561,1,77,Shortest-Oracle Only
908,end_to_end_policy,cpu,0.490133,2,77,Shortest+Risk (No Teacher)
908,end_to_end_policy,cpu,0.466371,3,77,Teacher+Shortest+Risk
908,end_to_end_policy,cpu,0.485962,4,77,Risk-Oracle Only
908,end_to_end_policy,cpu,0.467366,5,77,Teacher Distillation Only
908,end_to_end_policy,cpu,0.472176,6,77,Existing Phase11 Predictive Prior
909,end_to_end_policy,cpu,0.491591,0,77,Risk-Oracle Only
909,end_to_end_policy,cpu,0.506723,1,77,Shortest-Oracle Only
909,end_to_end_policy,cpu,0.470765,2,77,Teacher+Shortest+Risk
909,end_to_end_policy,cpu,0.498017,3,77,Teacher Distillation Only
909,end_to_end_policy,cpu,0.46472,4,77,Existing Phase11 Predictive Prior
909,end_to_end_policy,cpu,0.465202,5,77,Shortest+Risk (No Teacher)
909,end_to_end_policy,cpu,0.486537,6,77,Fixed Manual Prior
910,end_to_end_policy,cpu,0.497192,0,77,Teacher Distillation Only
910,end_to_end_policy,cpu,0.489541,1,77,Shortest-Oracle Only
910,end_to_end_policy,cpu,0.47057,2,77,Teacher+Shortest+Risk
910,end_to_end_policy,cpu,0.479979,3,77,Fixed Manual Prior
910,end_to_end_policy,cpu,0.601889,4,77,Shortest+Risk (No Teacher)
910,end_to_end_policy,cpu,0.480418,5,77,Risk-Oracle Only
910,end_to_end_policy,cpu,0.495667,6,77,Existing Phase11 Predictive Prior
911,end_to_end_policy,cpu,0.48629,0,77,Teacher+Shortest+Risk
911,end_to_end_policy,cpu,0.493619,1,77,Existing Phase11 Predictive Prior
911,end_to_end_policy,cpu,0.468071,2,77,Risk-Oracle Only
911,end_to_end_policy,cpu,0.491507,3,77,Shortest+Risk (No Teacher)
911,end_to_end_policy,cpu,0.470978,4,77,Shortest-Oracle Only
911,end_to_end_policy,cpu,0.482543,5,77,Fixed Manual Prior
911,end_to_end_policy,cpu,0.468277,6,77,Teacher Distillation Only
912,end_to_end_policy,cpu,0.502131,0,77,Risk-Oracle Only
912,end_to_end_policy,cpu,0.469871,1,77,Existing Phase11 Predictive Prior
912,end_to_end_policy,cpu,0.474112,2,77,Fixed Manual Prior
912,end_to_end_policy,cpu,0.478257,3,77,Shortest-Oracle Only
912,end_to_end_policy,cpu,0.470204,4,77,Teacher Distillation Only
912,end_to_end_policy,cpu,0.489091,5,77,Shortest+Risk (No Teacher)
912,end_to_end_policy,cpu,0.468139,6,77,Teacher+Shortest+Risk
913,end_to_end_policy,cpu,0.502184,0,77,Shortest+Risk (No Teacher)
913,end_to_end_policy,cpu,0.470909,1,77,Risk-Oracle Only
913,end_to_end_policy,cpu,0.484402,2,77,Shortest-Oracle Only
913,end_to_end_policy,cpu,0.477099,3,77,Teacher Distillation Only
913,end_to_end_policy,cpu,0.490704,4,77,Fixed Manual Prior
913,end_to_end_policy,cpu,0.453387,5,77,Existing Phase11 Predictive Prior
913,end_to_end_policy,cpu,0.491904,6,77,Teacher+Shortest+Risk
914,end_to_end_policy,cpu,0.472445,0,77,Teacher+Shortest+Risk
914,end_to_end_policy,cpu,0.497535,1,77,Shortest-Oracle Only
914,end_to_end_policy,cpu,0.469424,2,77,Teacher Distillation Only
914,end_to_end_policy,cpu,0.4976,3,77,Fixed Manual Prior
914,end_to_end_policy,cpu,0.467956,4,77,Existing Phase11 Predictive Prior
914,end_to_end_policy,cpu,0.604349,5,77,Shortest+Risk (No Teacher)
914,end_to_end_policy,cpu,0.504476,6,77,Risk-Oracle Only
915,end_to_end_policy,cpu,0.505459,0,77,Teacher+Shortest+Risk
915,end_to_end_policy,cpu,0.475972,1,77,Teacher Distillation Only
915,end_to_end_policy,cpu,0.490866,2,77,Shortest+Risk (No Teacher)
915,end_to_end_policy,cpu,0.472991,3,77,Fixed Manual Prior
915,end_to_end_policy,cpu,0.490367,4,77,Existing Phase11 Predictive Prior
915,end_to_end_policy,cpu,0.466972,5,77,Risk-Oracle Only
915,end_to_end_policy,cpu,0.492024,6,77,Shortest-Oracle Only
916,end_to_end_policy,cpu,0.486352,0,77,Risk-Oracle Only
916,end_to_end_policy,cpu,0.489658,1,77,Teacher Distillation Only
916,end_to_end_policy,cpu,0.469043,2,77,Fixed Manual Prior
916,end_to_end_policy,cpu,0.488147,3,77,Shortest-Oracle Only
916,end_to_end_policy,cpu,0.457922,4,77,Shortest+Risk (No Teacher)
916,end_to_end_policy,cpu,0.492428,5,77,Existing Phase11 Predictive Prior
916,end_to_end_policy,cpu,0.457769,6,77,Teacher+Shortest+Risk
917,end_to_end_policy,cpu,0.515447,0,77,Risk-Oracle Only
917,end_to_end_policy,cpu,0.460469,1,77,Teacher Distillation Only
917,end_to_end_policy,cpu,0.506813,2,77,Shortest-Oracle Only
917,end_to_end_policy,cpu,0.459231,3,77,Fixed Manual Prior
917,end_to_end_policy,cpu,0.492499,4,77,Existing Phase11 Predictive Prior
917,end_to_end_policy,cpu,0.454617,5,77,Shortest+Risk (No Teacher)
917,end_to_end_policy,cpu,0.497276,6,77,Teacher+Shortest+Risk
918,end_to_end_policy,cpu,0.473037,0,77,Shortest-Oracle Only
918,end_to_end_policy,cpu,0.500626,1,77,Teacher+Shortest+Risk
918,end_to_end_policy,cpu,0.458494,2,77,Teacher Distillation Only
918,end_to_end_policy,cpu,0.494229,3,77,Risk-Oracle Only
918,end_to_end_policy,cpu,0.459067,4,77,Existing Phase11 Predictive Prior
918,end_to_end_policy,cpu,0.494746,5,77,Shortest+Risk (No Teacher)
918,end_to_end_policy,cpu,0.577346,6,77,Fixed Manual Prior
919,end_to_end_policy,cpu,0.526428,0,77,Shortest+Risk (No Teacher)
919,end_to_end_policy,cpu,0.482453,1,77,Existing Phase11 Predictive Prior
919,end_to_end_policy,cpu,0.504134,2,77,Risk-Oracle Only
919,end_to_end_policy,cpu,0.459408,3,77,Fixed Manual Prior
919,end_to_end_policy,cpu,0.493552,4,77,Teacher+Shortest+Risk
919,end_to_end_policy,cpu,0.459071,5,77,Teacher Distillation Only
919,end_to_end_policy,cpu,0.492936,6,77,Shortest-Oracle Only
920,end_to_end_policy,cpu,0.475637,0,77,Risk-Oracle Only
920,end_to_end_policy,cpu,0.50906,1,77,Fixed Manual Prior
920,end_to_end_policy,cpu,0.459224,2,77,Teacher Distillation Only
920,end_to_end_policy,cpu,0.49208,3,77,Shortest+Risk (No Teacher)
920,end_to_end_policy,cpu,0.460026,4,77,Shortest-Oracle Only
920,end_to_end_policy,cpu,0.515394,5,77,Teacher+Shortest+Risk
