epoch,method,train_objective,validation_objective
101,Shortest-Oracle Only,0.7019634564979466,0.6031367726867344
102,Shortest-Oracle Only,0.7000213863429363,0.6015051047130839
103,Shortest-Oracle Only,0.6981512947373179,0.5999671026114172
104,Shortest-Oracle Only,0.696389295732759,0.5984917651068181
105,Shortest-Oracle Only,0.6947082022269436,0.5970714348100392
106,Shortest-Oracle Only,0.6930907268795189,0.5957218358527817
107,Shortest-Oracle Only,0.6915369981203283,0.5944402953885021
108,Shortest-Oracle Only,0.6900636212240531,0.593214673536191
109,Shortest-Oracle Only,0.6886435335314843,0.5920436297011783
110,Shortest-Oracle Only,0.6873016452671472,0.5909128370774478
111,Shortest-Oracle Only,0.6860077396452525,0.5898291508480327
112,Shortest-Oracle Only,0.6847515113271245,0.5888087109866817
113,Shortest-Oracle Only,0.6835711595254047,0.5878167832806174
114,Shortest-Oracle Only,0.6824456366714968,0.5868534873099202
115,Shortest-Oracle Only,0.68133586869012,0.585941691420868
116,Shortest-Oracle Only,0.6802635603524512,0.5850846518995603
117,Shortest-Oracle Only,0.6792763320578775,0.5842290933172959
118,Shortest-Oracle Only,0.6783200527140886,0.583390692715326
119,Shortest-Oracle Only,0.6773603258651406,0.5826068621586492
120,Shortest-Oracle Only,0.676465619022803,0.581834598054782
1,Risk-Oracle Only,0.8144132300106658,0.7201267188968221
2,Risk-Oracle Only,0.8106070856482429,0.7166139398865159
3,Risk-Oracle Only,0.8067607150831961,0.7131728810804258
4,Risk-Oracle Only,0.8029817772461516,0.7097872674442005
5,Risk-Oracle Only,0.7993102835273428,0.7063870543547404
6,Risk-Oracle Only,0.7956836723809972,0.7030035661096058
7,Risk-Oracle Only,0.792028141571623,0.699719809227468
8,Risk-Oracle Only,0.7884892438349653,0.6964535574612685
9,Risk-Oracle Only,0.7848714852254512,0.6933283624275476
10,Risk-Oracle Only,0.7815156677605882,0.6901280363647971
11,Risk-Oracle Only,0.7779971605077803,0.6870615483373171
12,Risk-Oracle Only,0.7746144461867444,0.6839994294438541
13,Risk-Oracle Only,0.7712816409067031,0.680972163126591
14,Risk-Oracle Only,0.7678693954791426,0.67805980954719
15,Risk-Oracle Only,0.764663860216565,0.6750924274626638
16,Risk-Oracle Only,0.7614177807159047,0.6721658422314731
17,Risk-Oracle Only,0.7581924439654908,0.6692973991760385
18,Risk-Oracle Only,0.7549928063517544,0.6664988401332873
19,Risk-Oracle Only,0.7518251742916013,0.6637804938790216
20,Risk-Oracle Only,0.7488481265512683,0.66098438031844
21,Risk-Oracle Only,0.7456599954914614,0.6583577224848616
22,Risk-Oracle Only,0.7427543260905849,0.6556469644441575
23,Risk-Oracle Only,0.7396852205769823,0.6530494822267425
24,Risk-Oracle Only,0.7367345437972117,0.6504754005564872
25,Risk-Oracle Only,0.7338245885768871,0.6479231557384435
26,Risk-Oracle Only,0.7309449988299186,0.6454116496290797
27,Risk-Oracle Only,0.7281120380224074,0.6429307213281955
28,Risk-Oracle Only,0.7253379658772878,0.6404590959867831
29,Risk-Oracle Only,0.7225795478070588,0.6380284931481719
30,Risk-Oracle Only,0.7198072513010003,0.6356803078673676
31,Risk-Oracle Only,0.7171189530481027,0.6333776624818241
32,Risk-Oracle Only,0.7145642196719689,0.6310293672615039
33,Risk-Oracle Only,0.7117873557513392,0.6288901073380169
34,Risk-Oracle Only,0.7093417637234268,0.6266514735867039
35,Risk-Oracle Only,0.7067680275420577,0.6244915575020792
36,Risk-Oracle Only,0.7043220832084706,0.6223246329587132
37,Risk-Oracle Only,0.7018238348465972,0.6202241370503676
38,Risk-Oracle Only,0.6993861189784092,0.6181812134352664
39,Risk-Oracle Only,0.6970360992964253,0.6161479723768694
40,Risk-Oracle Only,0.6946950599624847,0.6141539241996932
41,Risk-Oracle Only,0.692410018514762,0.6121871840342021
42,Risk-Oracle Only,0.690132507303794,0.6102526640261684
43,Risk-Oracle Only,0.6878990823786577,0.6083661747015839
44,Risk-Oracle Only,0.6857602310141386,0.6064773067530725
45,Risk-Oracle Only,0.6835245596714429,0.604723267013882
46,Risk-Oracle Only,0.6814663145844587,0.6029557213998323
47,Risk-Oracle Only,0.679438626677829,0.6011890510378136
48,Risk-Oracle Only,0.677407297388922,0.5994774752975808
49,Risk-Oracle Only,0.6753624346935768,0.5978671081514788
50,Risk-Oracle Only,0.6734760322720058,0.596236285303095
51,Risk-Oracle Only,0.6715623029963385,0.5946524111701763
52,Risk-Oracle Only,0.6697014304322898,0.5931072667078875
53,Risk-Oracle Only,0.6678745737971348,0.5916071599972192
54,Risk-Oracle Only,0.6661533553282158,0.5900877373029433
55,Risk-Oracle Only,0.6643535719671988,0.5886608200903813
56,Risk-Oracle Only,0.6626617795553004,0.5872661375888213
57,Risk-Oracle Only,0.6610127116349422,0.585899038411225
58,Risk-Oracle Only,0.6593988602401004,0.5845597826674418
59,Risk-Oracle Only,0.6578310282462119,0.5832441843130726
60,Risk-Oracle Only,0.656285375189742,0.5819718227786929
61,Risk-Oracle Only,0.6547549603012877,0.58076339561498
62,Risk-Oracle Only,0.6533275988781472,0.5795570608245826
63,Risk-Oracle Only,0.6518925902281797,0.5783988074232964
64,Risk-Oracle Only,0.6505399800603826,0.5772394507335467
65,Risk-Oracle Only,0.649153954193266,0.5761528274690382
66,Risk-Oracle Only,0.6478537612731217,0.5750871092127419
67,Risk-Oracle Only,0.6465718695712835,0.5740592509369087
68,Risk-Oracle Only,0.6453392247391689,0.5730495221136517
69,Risk-Oracle Only,0.6441215559913849,0.5720704699378362
70,Risk-Oracle Only,0.6429674650141984,0.5711014248535013
71,Risk-Oracle Only,0.6417862443986795,0.5701884808102811
72,Risk-Oracle Only,0.6406819992835282,0.5692878045709471
73,Risk-Oracle Only,0.6396167080524137,0.5683840259237571
74,Risk-Oracle Only,0.6385310574654103,0.5675342722591679
75,Risk-Oracle Only,0.6375026340441413,0.5667033069426684
76,Risk-Oracle Only,0.6364969798721238,0.5658974554824235
77,Risk-Oracle Only,0.6355347711721794,0.5651023263693968
78,Risk-Oracle Only,0.6345596989748702,0.564350667860052
79,Risk-Oracle Only,0.6336396859740897,0.5636094543462964
80,Risk-Oracle Only,0.6327407285644745,0.5628773504245337
81,Risk-Oracle Only,0.6318495558553315,0.5621686727040293
82,Risk-Oracle Only,0.6310100762219563,0.5614538789722449
83,Risk-Oracle Only,0.6301524574713416,0.5607705092170561
84,Risk-Oracle Only,0.6293047031225051,0.5601278239423714
85,Risk-Oracle Only,0.6285173540060367,0.5594850346608259
86,Risk-Oracle Only,0.6277245832039458,0.5588524526978725
87,Risk-Oracle Only,0.626964626418307,0.5582218429719679
88,Risk-Oracle Only,0.6262098191990295,0.5576106600961641
89,Risk-Oracle Only,0.625454832183863,0.5570243302251836
90,Risk-Oracle Only,0.6247433716814836,0.5564407493982864
91,Risk-Oracle Only,0.6240431550110781,0.5558577336567928
92,Risk-Oracle Only,0.6233278692259624,0.5553058198599571
93,Risk-Oracle Only,0.6226515825340736,0.5547578618463425
94,Risk-Oracle Only,0.6219899674223911,0.55421143519934
95,Risk-Oracle Only,0.6213267740739825,0.553681688953892
96,Risk-Oracle Only,0.6206928152621676,0.553150431364543
97,Risk-Oracle Only,0.6200476944053782,0.5526413852653088
98,Risk-Oracle Only,0.6194262122008121,0.5521444208329054
99,Risk-Oracle Only,0.6188203955600053,0.5516498823002746
100,Risk-Oracle Only,0.6182176109986407,0.5511639375894288
101,Risk-Oracle Only,0.6176315261956298,0.550682034685304
102,Risk-Oracle Only,0.6170387491559275,0.550221429271609
103,Risk-Oracle Only,0.6164808352460971,0.5497534084097594
104,Risk-Oracle Only,0.6159333347488667,0.5492769171995101
105,Risk-Oracle Only,0.6153600170152781,0.5488306269119168
106,Risk-Oracle Only,0.6148206418585738,0.5483809385106871
107,Risk-Oracle Only,0.6142747707775437,0.5479477823800284
108,Risk-Oracle Only,0.6137522452549251,0.547519371631913
109,Risk-Oracle Only,0.6132186481155321,0.5470996718755221
110,Risk-Oracle Only,0.6127214355563018,0.5466670098238006
111,Risk-Oracle Only,0.6122054958559536,0.546247423714835
112,Risk-Oracle Only,0.6117055119753276,0.5458353620665626
113,Risk-Oracle Only,0.6112137403185717,0.5454271371776171
114,Risk-Oracle Only,0.6107190473664926,0.5450341603247967
115,Risk-Oracle Only,0.6102453262841289,0.5446416326852089
116,Risk-Oracle Only,0.609784089772666,0.5442479342732052
117,Risk-Oracle Only,0.6092987880086191,0.5438693919411715
118,Risk-Oracle Only,0.6088532653338041,0.5434832389395493
119,Risk-Oracle Only,0.6083825262806561,0.5431135561010144
120,Risk-Oracle Only,0.6079370410379508,0.5427441296644197
1,Shortest+Risk (No Teacher),1.2766674995815146,1.1263116329305836
2,Shortest+Risk (No Teacher),1.268913677928868,1.1191971965748266
3,Shortest+Risk (No Teacher),1.2612440755771845,1.1121693747596089
4,Shortest+Risk (No Teacher),1.2535909887593504,1.1052567829054956
5,Shortest+Risk (No Teacher),1.246178931420089,1.0982872568430093
6,Shortest+Risk (No Teacher),1.238692264462617,1.091444323259416
7,Shortest+Risk (No Teacher),1.2312652148367742,1.0847180538563113
8,Shortest+Risk (No Teacher),1.2240253334579594,1.0780043824464314
9,Shortest+Risk (No Teacher),1.216738892760269,1.071408460892934
10,Shortest+Risk (No Teacher),1.2095872126065526,1.0648624325985114
11,Shortest+Risk (No Teacher),1.2024258732992106,1.0584355538962973
12,Shortest+Risk (No Teacher),1.1953754385770643,1.052030909673237
13,Shortest+Risk (No Teacher),1.1884093705276288,1.0456798925740909
14,Shortest+Risk (No Teacher),1.1814812093040303,1.0393793393812876
15,Shortest+Risk (No Teacher),1.174523826093218,1.0332143024931058
16,Shortest+Risk (No Teacher),1.167803768428193,1.0269937344694953
17,Shortest+Risk (No Teacher),1.16093021260062,1.0209500014689254
18,Shortest+Risk (No Teacher),1.1543249170705554,1.0148499375368536
19,Shortest+Risk (No Teacher),1.1476430087741556,1.0088325014010557
20,Shortest+Risk (No Teacher),1.1409832934767645,1.0029539342616245
21,Shortest+Risk (No Teacher),1.1344053998024892,0.997155549181379
22,Shortest+Risk (No Teacher),1.1280249411820187,0.9913188899471823
23,Shortest+Risk (No Teacher),1.121547206779681,0.9855853625070622
24,Shortest+Risk (No Teacher),1.1151950796510675,0.9799078504553479
25,Shortest+Risk (No Teacher),1.108912383822672,0.9742647700509981
26,Shortest+Risk (No Teacher),1.102654712950378,0.9687008605589207
27,Shortest+Risk (No Teacher),1.0965391513936014,0.9631240994526106
28,Shortest+Risk (No Teacher),1.0903178865080807,0.9577214043025466
29,Shortest+Risk (No Teacher),1.0842928268960517,0.952350145921366
30,Shortest+Risk (No Teacher),1.0783287204077845,0.9470189503896663
31,Shortest+Risk (No Teacher),1.0723038658867952,0.941834199854968
32,Shortest+Risk (No Teacher),1.0665770600615851,0.9365712595208436
33,Shortest+Risk (No Teacher),1.0606903007238662,0.9314512783780253
34,Shortest+Risk (No Teacher),1.0549379312618954,0.926401139047246
35,Shortest+Risk (No Teacher),1.049169186430276,0.9214798158286704
36,Shortest+Risk (No Teacher),1.0436761924815925,0.9164851953972183
37,Shortest+Risk (No Teacher),1.038035798936935,0.9116352223682552
38,Shortest+Risk (No Teacher),1.0325753615754834,0.9068436107220212
39,Shortest+Risk (No Teacher),1.0271559351555009,0.9021174088236332
40,Shortest+Risk (No Teacher),1.0218801842882763,0.8973938977551498
41,Shortest+Risk (No Teacher),1.0165787736116563,0.8927963169329274
42,Shortest+Risk (No Teacher),1.0114226374044843,0.8882507710582918
43,Shortest+Risk (No Teacher),1.006324392409851,0.8837943892827487
44,Shortest+Risk (No Teacher),1.001237115416142,0.8794665863132032
45,Shortest+Risk (No Teacher),0.9963159379692015,0.8751974243027612
46,Shortest+Risk (No Teacher),0.9914785272010666,0.8709908443884011
47,Shortest+Risk (No Teacher),0.986851913551915,0.8667315702601502
48,Shortest+Risk (No Teacher),0.9819800290087303,0.8627589835349361
49,Shortest+Risk (No Teacher),0.9774396827625482,0.8588117811579726
50,Shortest+Risk (No Teacher),0.9729422511928754,0.8549300155965944
51,Shortest+Risk (No Teacher),0.9685378197979495,0.8511261216960094
52,Shortest+Risk (No Teacher),0.9641329303408376,0.8474957045648555
53,Shortest+Risk (No Teacher),0.9600194703609586,0.8438501932758194
54,Shortest+Risk (No Teacher),0.9559197216096781,0.840291877927528
55,Shortest+Risk (No Teacher),0.9518443802828844,0.8368922355200974
56,Shortest+Risk (No Teacher),0.9479960279763235,0.8335362785897025
57,Shortest+Risk (No Teacher),0.9441794598514991,0.8302907747206384
58,Shortest+Risk (No Teacher),0.9404541523884705,0.827151665976778
59,Shortest+Risk (No Teacher),0.9368859852361915,0.8240771434540697
60,Shortest+Risk (No Teacher),0.9333752656493588,0.8211315827644076
61,Shortest+Risk (No Teacher),0.9299503838996321,0.8183389737112896
62,Shortest+Risk (No Teacher),0.9267747018443301,0.8155608206848335
63,Shortest+Risk (No Teacher),0.9235829770270446,0.8129178895549863
64,Shortest+Risk (No Teacher),0.9205487953575675,0.8103692913500369
65,Shortest+Risk (No Teacher),0.9176236296014298,0.8079102443499291
66,Shortest+Risk (No Teacher),0.9147642802760079,0.8055811629139616
67,Shortest+Risk (No Teacher),0.9120974229038056,0.8032943913206156
68,Shortest+Risk (No Teacher),0.9094492670731646,0.8011414596860182
69,Shortest+Risk (No Teacher),0.906971876389505,0.7990544012879509
70,Shortest+Risk (No Teacher),0.9045461093377831,0.7970802847000525
71,Shortest+Risk (No Teacher),0.9022516720966609,0.795202814030981
72,Shortest+Risk (No Teacher),0.9001038792498618,0.7933818036994519
73,Shortest+Risk (No Teacher),0.8979703863723667,0.7916880440007472
74,Shortest+Risk (No Teacher),0.8959871414662193,0.7900643745440161
75,Shortest+Risk (No Teacher),0.8940837917060789,0.7885218141238389
76,Shortest+Risk (No Teacher),0.8922639399619628,0.7870726659546373
77,Shortest+Risk (No Teacher),0.8905415752967067,0.7856981605986599
78,Shortest+Risk (No Teacher),0.8889431269989768,0.7843529707165565
79,Shortest+Risk (No Teacher),0.8873738825223002,0.7830858961048986
80,Shortest+Risk (No Teacher),0.8858742391847111,0.781900687684909
81,Shortest+Risk (No Teacher),0.8844619565583532,0.7807820017563981
82,Shortest+Risk (No Teacher),0.8831260583742446,0.7797155617555229
83,Shortest+Risk (No Teacher),0.8818598257061677,0.7786985911996702
84,Shortest+Risk (No Teacher),0.8806263697009896,0.7777543601871093
85,Shortest+Risk (No Teacher),0.8795032786773104,0.7768281247715928
86,Shortest+Risk (No Teacher),0.8784036051500373,0.7759480561661313
87,Shortest+Risk (No Teacher),0.8773309967663182,0.7751357699997874
88,Shortest+Risk (No Teacher),0.8763358470439125,0.774357556925962
89,Shortest+Risk (No Teacher),0.8753809397460208,0.7736219080573478
90,Shortest+Risk (No Teacher),0.8744904612395084,0.7728975512562422
91,Shortest+Risk (No Teacher),0.873615598069777,0.7722039193054009
92,Shortest+Risk (No Teacher),0.8727624260613317,0.7715544915681308
93,Shortest+Risk (No Teacher),0.871960145401994,0.770926907496356
94,Shortest+Risk (No Teacher),0.8711886152600535,0.7703219576163759
95,Shortest+Risk (No Teacher),0.8704221668903281,0.7697657715662456
96,Shortest+Risk (No Teacher),0.8697213555874895,0.7692001095826667
97,Shortest+Risk (No Teacher),0.8690317283548672,0.7686439594992582
98,Shortest+Risk (No Teacher),0.868353883988382,0.7681058947443035
99,Shortest+Risk (No Teacher),0.8676744417068004,0.7675999883174155
100,Shortest+Risk (No Teacher),0.8670364289150206,0.7671075048936099
101,Shortest+Risk (No Teacher),0.8664377602360394,0.7666034913545078
102,Shortest+Risk (No Teacher),0.865833666552429,0.7661172872753944
103,Shortest+Risk (No Teacher),0.8652277471206137,0.7656507043408384
104,Shortest+Risk (No Teacher),0.8646453064984505,0.7651902809854985
105,Shortest+Risk (No Teacher),0.8640721156530364,0.7647444382425785
106,Shortest+Risk (No Teacher),0.8635005292625364,0.7643250443887192
107,Shortest+Risk (No Teacher),0.8629860017012921,0.7638727406135428
108,Shortest+Risk (No Teacher),0.8624144803161873,0.7634581429405864
109,Shortest+Risk (No Teacher),0.8618997144934766,0.7630378031990206
110,Shortest+Risk (No Teacher),0.8613707520030869,0.7626214824605322
111,Shortest+Risk (No Teacher),0.8608621759901722,0.7622031861478767
112,Shortest+Risk (No Teacher),0.8603595038615106,0.7617838312270667
113,Shortest+Risk (No Teacher),0.859832264092648,0.7613945200135511
114,Shortest+Risk (No Teacher),0.859365719566628,0.7609768859335275
115,Shortest+Risk (No Teacher),0.8588611121429054,0.7605802534527578
116,Shortest+Risk (No Teacher),0.8583816667757866,0.7601848909309826
117,Shortest+Risk (No Teacher),0.8578812519447415,0.7598089482142802
118,Shortest+Risk (No Teacher),0.8574142144971467,0.759424550722398
119,Shortest+Risk (No Teacher),0.8569411498710783,0.759046967626545
120,Shortest+Risk (No Teacher),0.856489648595084,0.7586521112344128
1,Teacher Distillation Only,0.7684615763840212,0.7148963815502208
2,Teacher Distillation Only,0.7586639668835446,0.7055458605382157
3,Teacher Distillation Only,0.7489605871417377,0.6962312784387757
4,Teacher Distillation Only,0.739229124971041,0.6869782381814152
5,Teacher Distillation Only,0.72962509048044,0.6777395352976133
6,Teacher Distillation Only,0.7200123084828725,0.6685693475358409
7,Teacher Distillation Only,0.7104783795025242,0.6594610761150046
8,Teacher Distillation Only,0.7009937175023301,0.6503861636433224
9,Teacher Distillation Only,0.6914865713339464,0.6414241692511883
10,Teacher Distillation Only,0.6821869838571627,0.6324252568729929
11,Teacher Distillation Only,0.6728018461577778,0.6235323020866833
12,Teacher Distillation Only,0.663396919834162,0.6147924203709533
13,Teacher Distillation Only,0.6542360544597494,0.6059900446219911
14,Teacher Distillation Only,0.6450169608266978,0.597235671098273
15,Teacher Distillation Only,0.6357311096379942,0.5886368749671924
16,Teacher Distillation Only,0.6267415538258372,0.579941590688833
17,Teacher Distillation Only,0.6175781257855637,0.5713716420934508
18,Teacher Distillation Only,0.6085112244136252,0.5628801146710457
19,Teacher Distillation Only,0.5995024676181535,0.5544226088012173
20,Teacher Distillation Only,0.5904958230070463,0.546028321490132
21,Teacher Distillation Only,0.5815733904500769,0.5376516026249198
22,Teacher Distillation Only,0.5727322535616954,0.5292583286854935
23,Teacher Distillation Only,0.5638999552860291,0.5208849020731022
24,Teacher Distillation Only,0.5550056172556304,0.5126418211782702
25,Teacher Distillation Only,0.5461085173404198,0.5045792197180017
26,Teacher Distillation Only,0.53758828015461,0.49633323478847047
27,Teacher Distillation Only,0.5288296311062682,0.4882157683187102
28,Teacher Distillation Only,0.5201978618073503,0.48014312889861466
29,Teacher Distillation Only,0.5116171910401428,0.47209042041891286
30,Teacher Distillation Only,0.5029766964951693,0.464191574516415
31,Teacher Distillation Only,0.4945451369984735,0.456265300465965
32,Teacher Distillation Only,0.4861651027615027,0.4483306527508547
33,Teacher Distillation Only,0.47760479718299437,0.4406054372179378
34,Teacher Distillation Only,0.46930662475072177,0.4328728405350289
35,Teacher Distillation Only,0.4609586970613659,0.4252394589814205
36,Teacher Distillation Only,0.4527839387464759,0.4175646396854988
37,Teacher Distillation Only,0.44458654844976925,0.4099505946016979
38,Teacher Distillation Only,0.4364089522958784,0.40243594744713457
39,Teacher Distillation Only,0.42831777824208606,0.39497764114273093
40,Teacher Distillation Only,0.4203412587304877,0.3875255137913705
41,Teacher Distillation Only,0.41238060844003466,0.38015474325761456
42,Teacher Distillation Only,0.4043879616201611,0.372949252417818
43,Teacher Distillation Only,0.39656819243603914,0.3657940298921398
44,Teacher Distillation Only,0.38885149212409875,0.35865812056913715
45,Teacher Distillation Only,0.3811257787159287,0.35162736144073276
46,Teacher Distillation Only,0.37358347761768484,0.3446073903822417
47,Teacher Distillation Only,0.366023995210547,0.337695304472376
48,Teacher Distillation Only,0.3585855869818755,0.3308409471904879
49,Teacher Distillation Only,0.3511664109724947,0.32412522261843524
50,Teacher Distillation Only,0.34392011566256375,0.3174571698968926
51,Teacher Distillation Only,0.3366706888993843,0.31091299194199484
52,Teacher Distillation Only,0.3296267079855308,0.30437941147046366
53,Teacher Distillation Only,0.32254586468222113,0.29802385329458614
54,Teacher Distillation Only,0.31571329389215497,0.2916773242490659
55,Teacher Distillation Only,0.3088443337103484,0.2855019282960966
56,Teacher Distillation Only,0.30218386765956096,0.2793957032089471
57,Teacher Distillation Only,0.29554425529043205,0.27345002768199145
58,Teacher Distillation Only,0.2891321654522046,0.2675578495021185
59,Teacher Distillation Only,0.28273163289568176,0.2618417657367178
60,Teacher Distillation Only,0.276497056947705,0.2562463482375464
61,Teacher Distillation Only,0.2704366392908615,0.2507082403262333
62,Teacher Distillation Only,0.2644723127367469,0.24528757961319173
63,Teacher Distillation Only,0.2586256585070093,0.23998786247165912
64,Teacher Distillation Only,0.25287366256093274,0.2348597527569968
65,Teacher Distillation Only,0.2473302428323708,0.2298332800390561
66,Teacher Distillation Only,0.2418645971591233,0.22497628863269398
67,Teacher Distillation Only,0.23659429649348315,0.22022638619409565
68,Teacher Distillation Only,0.23147400608270918,0.21557715910589714
69,Teacher Distillation Only,0.22642008195795377,0.2111138941526042
70,Teacher Distillation Only,0.2215976743810063,0.20675129588247274
71,Teacher Distillation Only,0.21692443617191504,0.20248937991507132
72,Teacher Distillation Only,0.21229537343959243,0.1984452711849895
73,Teacher Distillation Only,0.2079204546560762,0.19450683958979084
74,Teacher Distillation Only,0.20362243241886724,0.190754777211609
